ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
-174722;2494;KOŠANA;PIVKA;3573/3;7;;;1/1;;1439;;
-174722;2494;KOŠANA;PIVKA;3604;7;;;1/1;;1390;;
-174722;2494;KOŠANA;PIVKA;3896;7;;;1/1;;4154;;
-174722;2493;VOLČE;PIVKA;1135;9;;;1/1;;24846;;
-174721;168;DOLINA PRI LENDAVI;LENDAVA;2285;7;;;1/1;;1720;;
-174720;2180;ŽIROVNICA;ŽIROVNICA;219/3;3;;;1/72;;1421;;
-174720;2180;ŽIROVNICA;ŽIROVNICA;218;3;;;1/72;;2265;;
-174720;2180;ŽIROVNICA;ŽIROVNICA;219/1;3;;;1/1;;2656;;
-174720;2180;ŽIROVNICA;ŽIROVNICA;219/2;3;;;1/72;;1375;;
-174719;2392;AJDOVŠČINA;AJDOVŠČINA;1914/49;3;;;1/1;;22;;
-174714;2392;AJDOVŠČINA;AJDOVŠČINA;1792/1;3;;;1/1;;441;;
-174712;2392;AJDOVŠČINA;AJDOVŠČINA;1792/2;3;;;1/1;;266;;
-174709;1123;PLETOVARJE;ŠENTJUR;265/3;7;;;1/1;;126;;
-174708;2352;SPODNJA KANOMLJA;IDRIJA;278/3;3;;;1/1;;235;;
-174708;2352;SPODNJA KANOMLJA;IDRIJA;278/4;3;;;1/1;;148;;
-174704;1128;PONIKVA;ŠENTJUR;1121/1;7;;;1/1;;1689;;
-174702;1753;VIŽMARJE;LJUBLJANA;608/13;3;;;1/1;;287;;
-174701;1151;BREZJE;DOBJE;591/3;9;;;1/1;;1669;;
-174700;964;VELENJE;VELENJE;2409/4;3;;;1/1;;38;;
-174696;2400;SLAP;VIPAVA;150/4;7;;;1/1;;8715;;
-174695;1972;SENICA;MEDVODE;159/9;3;;;1/1;;554;;
-174694;2176;BLEJSKA DOBRAVA;JESENICE;627;7;;;1/1;;14110;;
-174693;1974;ZGORNJE PIRNIČE;MEDVODE;231/1;3;;;1/1;;517;;
-174691;1710;GRADIŠČE;ŠKOFLJICA;631/10;3;;;1/1;;662;;
-174691;1710;GRADIŠČE;ŠKOFLJICA;631/2;3;;;1/6;;639;;
-174691;1710;GRADIŠČE;ŠKOFLJICA;631/6;3;;;1/4;;87;;
-174691;1710;GRADIŠČE;ŠKOFLJICA;631/5;3;;;1/6;;52;;
-174686;167;ČENTIBA;LENDAVA;1575;7;;;1/1;;318;;
-174684;165;LAKOŠ;LENDAVA;2299/2;3;;;1/1;;976;;
-174679;1808;MALE DOLE;IVANČNA GORICA;776/7;10;;;1/1;;182;;
-174677;1661;BEGUNJE PRI CERKNICI;CERKNICA;1214/33;3;;;1/1;;746;;
-174675;964;VELENJE;VELENJE;3447/1;3;;;1/1;;1620;;
-174675;964;VELENJE;VELENJE;3446/3;3;;;1/1;;286;;
-174672;1399;ŠENTRUPERT;TREBNJE;4061;10;;;1/1;;5754;;
-174668;1222;VRŠNA VAS;ŠMARJE PRI JELŠAH;719/2;8;;;1/1;;560;;
-174668;1222;VRŠNA VAS;ŠMARJE PRI JELŠAH;718/2;7;;;1/1;;100;;
-174668;1222;VRŠNA VAS;ŠMARJE PRI JELŠAH;718/2;8;;;1/1;;742;;
-174665;2364;GODOVIČ;IDRIJA;127/13;3;;;1/1;;211;;
-174665;2364;GODOVIČ;IDRIJA;127/15;3;;;1/1;;313;;
-174664;675;HRASTJE;MARIBOR;146/2;7;;;1/1;;550;;
-174664;675;HRASTJE;MARIBOR;145;7;;;1/1;;709;;
-174661;219;MURSKI VRH;RADENCI;256;7;;;1/1;;442;;
-174660;1790;SLIVNICA;GROSUPLJE;619;9;;;4/8;;26519;;
-174660;2642;GROSUPLJE;GROSUPLJE;1361;9;;;4/8;;10169;;
-174657;1421;MEDVEDJE SELO;TREBNJE;1173/80;10;;;1/1;;252;;
-174653;1679;LIPSENJ;CERKNICA;773;7;;;1/1;;2352;;
-174651;2293;GRGAR;NOVA GORICA;2719/141;9;;;1/1;;6678;;
-174651;2293;GRGAR;NOVA GORICA;2719/128;9;;;1/1;;8650;;
-174650;1661;BEGUNJE PRI CERKNICI;CERKNICA;248;7;;;1/1;;2200;;
-174650;1661;BEGUNJE PRI CERKNICI;CERKNICA;252;7;;;1/1;;3700;;
-174650;1661;BEGUNJE PRI CERKNICI;CERKNICA;248;9;;;1/1;;4348;;
-174650;1661;BEGUNJE PRI CERKNICI;CERKNICA;252;9;;;1/1;;7461;;
-174647;1661;BEGUNJE PRI CERKNICI;CERKNICA;1100/17;9;;;1/1;;12346;;
-174640;1686;STRMCA;BLOKE;215;7;;;1/1;;2122;;
-174640;1686;STRMCA;BLOKE;237/9;9;;;1/1;;4900;;
-174640;1686;STRMCA;BLOKE;237/9;7;;;1/1;;4710;;
-174636;2373;COL;AJDOVŠČINA;290/13;3;;;1/1;;1377;;
-174633;2373;COL;AJDOVŠČINA;290/12;3;;;1/1;;1926;;
-174631;1784;STRANSKA VAS;GROSUPLJE;922/49;3;;;3653/10000;;243;;
-174631;1784;STRANSKA VAS;GROSUPLJE;922/51;3;;;3653/10000;;34;;
-174631;1784;STRANSKA VAS;GROSUPLJE;922/50;3;;;3653/10000;;880;;
-174630;1636;LOŽ;LOŠKA DOLINA;1648/4;3;;;1/1;;284;;
-174630;1636;LOŽ;LOŠKA DOLINA;1648/12;3;;;1/1;;626;;
-174630;1636;LOŽ;LOŠKA DOLINA;1648/12;3;;;1/1;;626;;
-174627;2373;COL;AJDOVŠČINA;290/11;3;;;1/1;;1820;;
-174626;2373;COL;AJDOVŠČINA;290/18;3;;;1/1;;1747;;
-174622;2373;COL;AJDOVŠČINA;290/15;3;;;1/1;;1034;;
-174620;1656;OTAVE;CERKNICA;86;7;;;1/1;;1939;;
-174691;1710;GRADIŠČE;ŠKOFLJICA;631/4;3;;;1/6;;480;;
-174620;1656;OTAVE;CERKNICA;76;7;;;1/1;;3571;;
-174620;1656;OTAVE;CERKNICA;88;7;;;1/1;;2021;;
-174620;1656;OTAVE;CERKNICA;74;7;;;1/1;;7510;;
-174620;1656;OTAVE;CERKNICA;84;7;;;1/1;;3280;;
-174620;1656;OTAVE;CERKNICA;63;7;;;1/1;;6298;;
-174620;1656;OTAVE;CERKNICA;73;7;;;1/1;;1845;;
-174620;1656;OTAVE;CERKNICA;83;7;;;1/1;;1572;;
-174618;2373;COL;AJDOVŠČINA;290/16;3;;;1/1;;1042;;
-174612;2388;KAMNJE;AJDOVŠČINA;2515/1;7;;;1/1;;2854;;
-174612;2388;KAMNJE;AJDOVŠČINA;2515/2;7;;;1/1;;1406;;
-174601;2359;LEDINE;IDRIJA;411/2;7;;;1/1;;240;;
-174597;2390;DOBRAVLJE;AJDOVŠČINA;60;9;;;1/1;;3687;;
-174588;1788;VINO;GROSUPLJE;1700/2;3;;;2/3;;70;;
-174587;2489;STARA VAS;POSTOJNA;568/2;3;;;1/1;;183;;
-174587;2489;STARA VAS;POSTOJNA;556;3;;;1/1;;689;;
-174583;1786;ŠMARJE;GROSUPLJE;608;3;;;1/1;;572;;
-174581;1752;STANEŽIČE;LJUBLJANA;1/1;9;;;1/1;;8;;
-174579;1969;ZAPOGE;VODICE;532/9;3;;;1/1;;105;;
-174577;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;973;7;;;1/1;;5349;;
-174576;2492;SLAVINA;POSTOJNA;779/2;3;;;1/1;;928;;
-174573;949;RAVNE;ŠOŠTANJ;1419/6;3;;;1/1;;130;;
-174573;949;RAVNE;ŠOŠTANJ;1419/6;7;;;1/1;;177;;
-174565;965;LAZE;VELENJE;1353;7;;;1/1;;1716;;
-174565;965;LAZE;VELENJE;1354;7;;;1/1;;1752;;
-174565;965;LAZE;VELENJE;1356;7;;;1/1;;1007;;
-174565;965;LAZE;VELENJE;1357;7;;;1/1;;216;;
-174565;965;LAZE;VELENJE;1358;7;;;1/1;;10725;;
-174565;965;LAZE;VELENJE;1359;7;;;1/1;;1230;;
-174565;965;LAZE;VELENJE;1366/7;7;;;1/1;;2304;;
-174565;965;LAZE;VELENJE;1366/18;7;;;1/1;;1164;;
-174565;965;LAZE;VELENJE;1366/8;7;;;1/1;;2510;;
-174565;965;LAZE;VELENJE;1352;7;;;1/1;;3093;;
-174565;965;LAZE;VELENJE;1355;7;;;1/1;;216;;
-174565;965;LAZE;VELENJE;1360/2;7;;;1/1;;1399;;
-174562;2328;OPATJE SELO;MIREN-KOSTANJEVICA;2218;3;;;1/1;;4990;;
-174562;2328;OPATJE SELO;MIREN-KOSTANJEVICA;2219;3;;;1/1;;669;;
-174552;1400;STRAŽA;TREBNJE;528/1;9;;;1/1;;4545;;
-174552;1400;STRAŽA;TREBNJE;567;7;;;1/1;;1393;;
-174550;1577;KOČEVJE;KOČEVJE;239/2;3;;;1471/3099;;1325;;
-174550;1577;KOČEVJE;KOČEVJE;238;3;;;1471/3099;;1774;;
-174540;2401;VIPAVA;VIPAVA;2735/3;3;;;1/1;;54;;
-174538;1661;BEGUNJE PRI CERKNICI;CERKNICA;864;7;;;1/1;;2320;;
-174538;1661;BEGUNJE PRI CERKNICI;CERKNICA;1;7;;;1/1;;890;;
-174530;2399;PLANINA;AJDOVŠČINA;1611/1;7;;;1/1;;16760;;
-174530;2399;PLANINA;AJDOVŠČINA;1612/16;7;;;1/1;;1700;;
-174530;2399;PLANINA;AJDOVŠČINA;1612/15;7;;;1/1;;1700;;
-174519;1661;BEGUNJE PRI CERKNICI;CERKNICA;1214/37;3;;;1/1;;1366;;
-174517;882;RAVNE;RAVNE NA KOROŠKEM;372;7;;;1/1;;60;;
-174517;949;RAVNE;ŠOŠTANJ;1;7;;;1/1;;496;;
-174517;882;RAVNE;RAVNE NA KOROŠKEM;1/3;7;;;1/1;;2;;
-174515;1661;BEGUNJE PRI CERKNICI;CERKNICA;1245/3;3;;;1/1;;2008;;
-174514;656;BREZJE;MARIBOR;1/1;3;;;1/1;;1855;;
-174514;656;BREZJE;MARIBOR;3/1;3;;;1/1;;4285;;
-174514;656;BREZJE;MARIBOR;2/1;3;;;1/1;;6012;;
-174514;656;BREZJE;MARIBOR;1/4;3;;;1/1;;3935;;
-174513;1661;BEGUNJE PRI CERKNICI;CERKNICA;1241/21;3;;;1/1;;1198;;
-174512;1118;LIPOGLAV;SLOVENSKE KONJICE;538/12;3;;;1/1;;12;;
-174511;1647;NADLESK;LOŠKA DOLINA;2060;7;;;1/1;;10979;;
-174510;2405;PODNANOS;VIPAVA;1927;7;;;1/1;;1266;;
-174507;1635;PODCERKEV;LOŠKA DOLINA;149;7;;;5/6;;996;;
-174507;1635;PODCERKEV;LOŠKA DOLINA;140;7;;;5/6;;2078;;
-174506;1118;LIPOGLAV;SLOVENSKE KONJICE;538/9;3;;;1/1;;45;;
-174505;695;BOHOVA;HOČE-SLIVNICA;178/1;7;;;1/1;;1268;;
-174502;1661;BEGUNJE PRI CERKNICI;CERKNICA;1232/2;3;;;1/1;;696;;
-174499;1676;CERKNICA;CERKNICA;731/1;7;;;1/1;;2601;;
-174498;1659;RAKEK;CERKNICA;1102/74;9;;;1/1;;2018;;
-174498;1659;RAKEK;CERKNICA;1102/75;9;;;1/1;;2629;;
-174498;1659;RAKEK;CERKNICA;1102/76;9;;;1/1;;4143;;
-174496;650;MALEČNIK;MARIBOR;109/26;10;;;1/1;;44;;
-174494;2501;PETELINJE;PIVKA;2666;3;;;1/1;;716;;
-174494;2501;PETELINJE;PIVKA;2666;3;;;1/1;;716;;
-174490;1651;BABNO POLJE;LOŠKA DOLINA;651;7;;;1/1;;2119;;
-174489;1427;VELIKI GABER;TREBNJE;1259/60;7;;;1/1;;19;;
-174483;2391;VIPAVSKI KRIŽ;AJDOVŠČINA;3510;3;;;1/1;;1368;;
-174483;2391;VIPAVSKI KRIŽ;AJDOVŠČINA;3511;3;;;1/1;;1424;;
-174480;182;SEGOVCI;APAČE;781/1;7;;;1/1;;1949;;
-174480;182;SEGOVCI;APAČE;782;7;;;1/1;;3223;;
-174480;182;SEGOVCI;APAČE;645/2;7;;;1/1;;417;;
-174480;182;SEGOVCI;APAČE;781/2;7;;;1/1;;303;;
-174479;2390;DOBRAVLJE;AJDOVŠČINA;1702;7;;;1/1;;191;;
-174479;2390;DOBRAVLJE;AJDOVŠČINA;1693;7;;;1/1;;3454;;
-174478;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1543/2;7;;;1/1;;4613;;
-174477;758;OKOŠKA VAS;OPLOTNICA;795/1;3;;;1/1;;6;;
-174474;2389;SKRILJE;AJDOVŠČINA;562/7;3;;;1/1;;64;;
-174473;2402;LOŽE;VIPAVA;1630;7;;;1/1;;6346;;
-174468;743;GABERNIK;SLOVENSKA BISTRICA;196/2;7;;;1/1;;757;;
-174468;743;GABERNIK;SLOVENSKA BISTRICA;196/3;7;;;1/1;;274;;
-174467;173;PODGORJE;APAČE;93/1;7;;;1/1;;633;;
-174467;173;PODGORJE;APAČE;130;7;;;1/1;;6330;;
-174467;173;PODGORJE;APAČE;132;7;;;1/1;;1068;;
-174467;173;PODGORJE;APAČE;136;7;;;1/1;;5801;;
-174467;173;PODGORJE;APAČE;137;7;;;1/1;;6744;;
-174467;173;PODGORJE;APAČE;133;7;;;1/1;;22857;;
-174467;173;PODGORJE;APAČE;93/2;7;;;1/1;;245;;
-174467;173;PODGORJE;APAČE;134;7;;;1/1;;8686;;
-174467;173;PODGORJE;APAČE;139;7;;;1/1;;2133;;
-174465;1126;DOLGA GORA;ŠENTJUR;735;9;;;1/1;;28643;;
-174464;2153;OTOK;RADOVLJICA;168/1;3;;;1/1;;5456;;
-174456;954;LIPJE;VELENJE;464/2;8;;;1/1;;103;;
-174455;364;VINTAROVCI;DESTRNIK;39/5;7;;;1/1;;2600;;
-174454;2143;TRŽIČ;TRŽIČ;616/63;3;;;1/1;;132;;
-174449;2523;TOPOLC;ILIRSKA BISTRICA;327/2;7;;;1/1;;773;;
-174492;1577;KOČEVJE;KOČEVJE;1499/1;3;;;1/1;;11726;;
-174449;2523;TOPOLC;ILIRSKA BISTRICA;243;7;;;1/1;;1892;;
-174449;2523;TOPOLC;ILIRSKA BISTRICA;244;7;;;1/1;;1115;;
-174449;2523;TOPOLC;ILIRSKA BISTRICA;248;7;;;1/1;;1313;;
-174449;2523;TOPOLC;ILIRSKA BISTRICA;400/2;7;;;1/1;;665;;
-174449;2523;TOPOLC;ILIRSKA BISTRICA;331;7;;;1/1;;942;;
-174449;2523;TOPOLC;ILIRSKA BISTRICA;400/1;7;;;1/1;;1086;;
-174448;958;GABERKE;ŠOŠTANJ;900/7;7;;;1/1;;3942;;
-174448;958;GABERKE;ŠOŠTANJ;900/9;3;;;1/1;;530;;
-174448;958;GABERKE;ŠOŠTANJ;900/5;3;;;1/1;;424;;
-174447;752;SPODNJA NOVA VAS;SLOVENSKA BISTRICA;184/4;3;;;1/1;;414;;
-174447;752;SPODNJA NOVA VAS;SLOVENSKA BISTRICA;184/38;3;;;1/1;;302;;
-174447;752;SPODNJA NOVA VAS;SLOVENSKA BISTRICA;184/3;3;;;1/1;;9211;;
-174447;752;SPODNJA NOVA VAS;SLOVENSKA BISTRICA;184/2;3;;;1/1;;1865;;
-174447;752;SPODNJA NOVA VAS;SLOVENSKA BISTRICA;184/16;3;;;1/1;;696;;
-174447;752;SPODNJA NOVA VAS;SLOVENSKA BISTRICA;184/14;3;;;1/1;;1335;;
-174445;660;STUDENCI;MARIBOR;2106/95;3;;;1/1;;33;;
-174445;660;STUDENCI;MARIBOR;2106/26;3;;;1/1;;373;;
-174445;660;STUDENCI;MARIBOR;2106/94;3;;;1/1;;94;;
-174445;660;STUDENCI;MARIBOR;2106/96;3;;;1/1;;91;;
-174443;388;ROGOZNICA;PTUJ;807/5;7;;;1/1;;4656;;
-174442;587;CIRINGA;KUNGOTA;208;7;;;1/1;;2419;;
-174440;1421;MEDVEDJE SELO;TREBNJE;559/3;9;;;1/1;;115;;
-174440;1421;MEDVEDJE SELO;TREBNJE;559/1;9;;;1/1;;757;;
-174440;1421;MEDVEDJE SELO;TREBNJE;559/4;9;;;1/1;;298;;
-174437;1082;TEHARJE;CELJE;123/5;3;;;178/5175;;1263;;
-174437;1082;TEHARJE;CELJE;122/3;3;;;209/2294;;2090;;
-174432;2311;VITOVLJE;NOVA GORICA;892/1;7;;;1/1;;1299;;
-174432;2311;VITOVLJE;NOVA GORICA;894;7;;;1/1;;1111;;
-174432;2311;VITOVLJE;NOVA GORICA;895;7;;;1/1;;111;;
-174432;2311;VITOVLJE;NOVA GORICA;900;7;;;1/1;;1788;;
-174432;2311;VITOVLJE;NOVA GORICA;5385/4;7;;;1/1;;264;;
-174431;2035;ŠKOFJA LOKA;ŠKOFJA LOKA;54/1;3;;;1/1;;2190;;
-174431;2035;ŠKOFJA LOKA;ŠKOFJA LOKA;56/2;3;;;1/1;;4646;;
-174431;2035;ŠKOFJA LOKA;ŠKOFJA LOKA;56/3;3;;;1/1;;292;;
-174427;2399;PLANINA;AJDOVŠČINA;1221/3;9;;;1/1;;1573;;
-174425;693;MIKLAVŽ NA DRAVSKEM POLJU;MIKLAVŽ NA DRAVSKEM POLJU;1;3;;;1/1;;28;;
-174419;2153;OTOK;RADOVLJICA;857/7;7;;;1/1;;903;;
-174419;2153;OTOK;RADOVLJICA;857/6;7;;;1/1;;711;;
-174415;1997;BLATNA BREZOVICA;VRHNIKA;292;7;;;1/1;;2252;;
-174415;1997;BLATNA BREZOVICA;VRHNIKA;289;7;;;1/1;;8963;;
-174415;1997;BLATNA BREZOVICA;VRHNIKA;289;7;;;1/1;;6200;;
-174415;1997;BLATNA BREZOVICA;VRHNIKA;300;7;;;1/1;;36546;;
-174413;678;SPODNJE RADVANJE;MARIBOR;1009/10;10;;;1/1;;37;;
-174412;644;RUPERČE;MARIBOR;201;7;;;1/1;;10164;;
-174411;1517;DOBRAVICE;METLIKA;782/24;7;;;1/1;;3823;;
-174411;1517;DOBRAVICE;METLIKA;782/26;7;;;1/1;;1816;;
-174411;1517;DOBRAVICE;METLIKA;782/25;7;;;1/1;;1061;;
-174409;625;GRADIŠČE;NOVA GORICA;300;7;;;1/1;;2430;;
-174409;625;GRADIŠČE;NOVA GORICA;300;3;;;1/1;;1020;;
-174406;2044;OŽBOLT;ŠKOFJA LOKA;348/3;3;;;1/1;;20;;
-174386;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;1779/3;3;;;1/1;;628;;
-174383;995;ŠEMPETER V SAVINJSKI DOLINI;ŽALEC;450/1;3;;;1/1;;1895;;
-174382;1149;VODUCE;ŠENTJUR;735/3;7;;;1/1;;2299;;
-174382;1149;VODUCE;ŠENTJUR;735/2;7;;;1/1;;714;;
-174379;784;HRASTOVEC;POLJČANE;1037/1;9;;;1/1;;1589;;
-174379;784;HRASTOVEC;POLJČANE;1046;8;;;1/1;;327;;
-174379;784;HRASTOVEC;POLJČANE;1047;9;;;1/1;;1280;;
-174379;784;HRASTOVEC;POLJČANE;153;3;;;1/1;;43;;
-174379;784;HRASTOVEC;POLJČANE;1048;9;;;1/1;;1048;;
-174377;781;LUŠEČKA VAS;POLJČANE;128;7;;;1/1;;4630;;
-174435;745;KOVAČA VAS;SLOVENSKA BISTRICA;492/27;3;;;1/1;;1245;;
-174432;2311;VITOVLJE;NOVA GORICA;892/6;7;;;1/1;;496;;
-174432;2311;VITOVLJE;NOVA GORICA;903;7;;;1/1;;1216;;
-174381;1067;BREZOVA;CELJE;190/4;7;;;1/1;;1623;;
-174381;1067;BREZOVA;CELJE;204/2;7;;;1/1;;2647;;
-174381;1067;BREZOVA;CELJE;203/2;7;;;1/1;;799;;
-174380;427;PLETERJE;KIDRIČEVO;399/62;9;;;1/1;;6339;;
-174375;1062;MALE DOLE;VOJNIK;1411/1;9;;;1/1;;3669;;
-174375;1062;MALE DOLE;VOJNIK;1411/2;9;;;1/1;;575;;
-174375;1062;MALE DOLE;VOJNIK;1408/5;7;;;1/1;;641;;
-174375;1062;MALE DOLE;VOJNIK;1408/1;7;;;1/1;;2363;;
-174375;1062;MALE DOLE;VOJNIK;1409/1;7;;;1/1;;5049;;
-174374;632;SPODNJI SLEMEN;SELNICA OB DRAVI;534/2;7;;;1/1;;495;;
-174370;1076;MEDLOG;CELJE;1592/17;3;;;1/1;;56;;
-174369;1072;ŠMIKLAVŽ;VOJNIK;1159/14;7;;;1/1;;1328;;
-174369;1072;ŠMIKLAVŽ;VOJNIK;1154;7;;;1/1;;1393;;
-174369;1072;ŠMIKLAVŽ;VOJNIK;1159/12;7;;;1/1;;151;;
-174369;1072;ŠMIKLAVŽ;VOJNIK;1159/13;7;;;1/1;;291;;
-174369;1072;ŠMIKLAVŽ;VOJNIK;1155/3;7;;;1/1;;1167;;
-174369;1072;ŠMIKLAVŽ;VOJNIK;1159/11;7;;;1/1;;840;;
-174367;414;STOJNCI;MARKOVCI;762;7;;;1/1;;1814;;
-174367;414;STOJNCI;MARKOVCI;769;7;;;1/1;;2403;;
-174367;414;STOJNCI;MARKOVCI;764;7;;;1/1;;1964;;
-174364;1871;TRBOVLJE;TRBOVLJE;36/10;3;;;1/1;;585;;
-174364;1871;TRBOVLJE;TRBOVLJE;36/11;3;;;1/1;;557;;
-174363;432;SPODNJE JABLANE;KIDRIČEVO;526;7;;;12/120;;4250;;
-174363;430;CIRKOVCE;KIDRIČEVO;262/2;7;;;NP;;9629;;
-174363;430;CIRKOVCE;KIDRIČEVO;760;7;;;NP;;231174;;
-174363;432;SPODNJE JABLANE;KIDRIČEVO;835;7;;;NP;;147585;;
-174363;430;CIRKOVCE;KIDRIČEVO;264/4;7;;;12/120;;335;;
-174363;430;CIRKOVCE;KIDRIČEVO;237/2;7;;;12/120;;682;;
-174363;430;CIRKOVCE;KIDRIČEVO;226/2;7;;;12/120;;473;;
-174363;430;CIRKOVCE;KIDRIČEVO;824;7;;;12/120;;147369;;
-174363;430;CIRKOVCE;KIDRIČEVO;262/1;7;;;NP;;1663;;
-174363;430;CIRKOVCE;KIDRIČEVO;823;7;;;NP;;87557;;
-174363;430;CIRKOVCE;KIDRIČEVO;262/3;7;;;12/120;;1214;;
-174363;430;CIRKOVCE;KIDRIČEVO;449;7;;;12/120;;486;;
-174357;1004;GORNJA VAS;PREBOLD;66/2;3;;;1/1;;635;;
-174356;1065;VOJNIK TRG;VOJNIK;756/1;3;;;1/1;;1321;;
-174342;2316;VRTOJBA;ŠEMPETER-VRTOJBA;1465/1;7;;;1/1;;2485;;
-174341;692;SPODNJI DUPLEK;DUPLEK;769/3;3;;;1/1;;49;;
-174340;567;ZGORNJA VELKA;ŠENTILJ;452/3;3;;;1/1;;1523;;
-174332;1821;VRHE;IVANČNA GORICA;176/2;7;;;1/1;;4307;;
-174326;2004;BOROVNICA;BOROVNICA;1725/4;3;;;1/1;;4751;;
-174325;1637;STARI TRG PRI LOŽU;LOŠKA DOLINA;809/3;3;;;1/1;;190;;
-174325;1637;STARI TRG PRI LOŽU;LOŠKA DOLINA;810/1;3;;;1/1;;620;;
-174323;1576;MAHOVNIK;KOČEVJE;122;3;;;1/1;;317;;
-174322;882;RAVNE;RAVNE NA KOROŠKEM;1/3;9;;;1/1;;2271;;
-174321;1684;VOLČJE;BLOKE;702/57;9;;;1/1;;2731;;
-174321;1684;VOLČJE;BLOKE;702/60;9;;;1/1;;861;;
-174320;2496;STARA SUŠICA;PIVKA;2362;3;;;7/8;;820;;
-174319;681;POBREŽJE;MARIBOR;641/3;3;;;1/1;;681;;
-174319;681;POBREŽJE;MARIBOR;641/1;3;;;1/1;;2773;;
-174313;1649;VRH;LOŠKA DOLINA;888;9;;;1/2;;4140;;
-174310;1684;VOLČJE;BLOKE;711/104;3;;;1/1;;1660;;
-174308;1577;KOČEVJE;KOČEVJE;1484/31;3;;;419/443;;443;;
-174307;677;ZGORNJE RADVANJE;MARIBOR;1064/7;10;;;1/1;;144;;
-174298;1664;ŠTRUKLJEVA VAS;CERKNICA;144/6;3;;;1/1;;23;;
-174298;1664;ŠTRUKLJEVA VAS;CERKNICA;915/1;3;;;1/1;;551;;
-174292;889;MEŽICA;MEŽICA;1;3;;;1/1;;88;;
-174288;1603;DOL;KOČEVJE;143/5;9;;;1/1;;78;;
-174288;1603;DOL;KOČEVJE;143/4;7;;;1/1;;235;;
-174284;1637;STARI TRG PRI LOŽU;LOŠKA DOLINA;786/2;3;;;1/1;;137;;
-174281;1676;CERKNICA;CERKNICA;2869;3;;;1/1;;87;;
-174280;1039;RIMSKE TOPLICE;LAŠKO;886/8;3;;;1/1;;574;;
-174277;1677;DOLENJA VAS;CERKNICA;2972/681;9;;;1/1;;3820;;
-174277;1677;DOLENJA VAS;CERKNICA;2972/680;9;;;1/1;;1662;;
-174277;1677;DOLENJA VAS;CERKNICA;2972/682;9;;;1/1;;504;;
-174276;1676;CERKNICA;CERKNICA;2632/3;3;;;1/1;;986;;
-174273;1577;KOČEVJE;KOČEVJE;870/21;3;;;1/6;;551;;
-174273;1577;KOČEVJE;KOČEVJE;870/70;3;;;1/6;;212;;
-174269;1676;CERKNICA;CERKNICA;2262/9;3;;;1/1;;43;;
-174265;1588;BOSLJIVA LOKA;OSILNICA;585;3;;;1/1;;183;;
-174265;1588;BOSLJIVA LOKA;OSILNICA;759;3;;;1/1;;144;;
-174263;1427;VELIKI GABER;TREBNJE;1259/52;7;;;4/5;;83;;
-174262;875;DOLGA BRDA;PREVALJE;1/1;7;;;1/1;;88;;
-174262;875;DOLGA BRDA;PREVALJE;1/1;7;;;1/1;;685;;
-174261;986;PODVRH;BRASLOVČE;209/1;9;;;1/1;;3889;;
-174258;1427;VELIKI GABER;TREBNJE;1259/79;7;;;1/1;;332;;
-174256;2384;ČRNIČE;AJDOVŠČINA;77;7;;;1/1;;1093;;
-174255;1427;VELIKI GABER;TREBNJE;1259/56;7;;;1/1;;16;;
-174254;1419;PONIKVE;TREBNJE;488/6;7;;;1/1;;2944;;
-174249;2145;LEŠE;TRŽIČ;769/36;3;;;180/186;;1542;;
-174249;2145;LEŠE;TRŽIČ;769/37;3;;;180/186;;111;;
-174247;2047;DOBJE;GORENJA VAS-POLJANE;377;3;;;1/1;;629;;
-174246;2033;DRAGA;ŠKOFJA LOKA;647;3;;;1/1;;227;;
-174236;2026;PEVNO;ŠKOFJA LOKA;473/3;3;;;1/1;;328;;
-174235;2026;PEVNO;ŠKOFJA LOKA;560/7;3;;;1/1;;42;;
-174235;2026;PEVNO;ŠKOFJA LOKA;560/8;3;;;1/1;;1101;;
-174235;2026;PEVNO;ŠKOFJA LOKA;560/9;3;;;1/1;;3106;;
-174228;2608;ŠMARJE;KOPER;1797;7;;;1/1;;484;;
-174228;2608;ŠMARJE;KOPER;1792;7;;;1/1;;1238;;
-174226;2032;RETEČE;ŠKOFJA LOKA;49/10;3;;;1/1;;99;;
-174224;2399;PLANINA;AJDOVŠČINA;32/1;3;;;1/1;;1428;;
-174219;179;ŽEPOVCI;APAČE;269;7;;;1/1;;2633;;
-174219;179;ŽEPOVCI;APAČE;315/2;7;;;1/1;;6957;;
-174219;179;ŽEPOVCI;APAČE;298/2;7;;;1/1;;5956;;
-174217;2403;GOČE;AJDOVŠČINA;330/1;7;;;1/1;;21238;;
-174215;2399;PLANINA;AJDOVŠČINA;32/2;3;;;1/1;;758;;
-174211;2629;DVORI NAD IZOLO;IZOLA;667;7;;;1/1;;667;;
-174208;1658;BEZULJAK;CERKNICA;759/2;7;;;1/1;;1374;;
-174208;1658;BEZULJAK;CERKNICA;349;7;;;1/1;;1342;;
-174208;1658;BEZULJAK;CERKNICA;706;7;;;1/1;;647;;
