ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Interna oznaka oddanih prostorov;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta oddanih prostorov;Opremljenost oddanih prostorov;Mikrolokacija oddanih prostorov;Izložba;Nakupovalni center;Površina oddanih prostorov;Površina oddanih prostorov enaka delu stavbe;Pogodbena najemnina posameznih oddanih prostorov;Opombe o oddanih prostorih;Leto izgradnje stavbe;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina dela stavbe;Prostori dela stavbe;Uporabna površina oddanih prostorov;Gostinski vrt;Vključenost gostinskega vrta v najemnino;Površina gostinskega vrta
373151;2315;ŠEMPETER;ŠEMPETER-VRTOJBA;842;83;;ŠEMPETER PRI GORICI;CESTA PREKOMORSKIH BRIGAD;62;A;83;15;0;;;;4,9;;;;1997;1274003 - Klet;klet;;4,9;4,9; klet;;;;
373152;2315;ŠEMPETER;ŠEMPETER-VRTOJBA;842;84;;ŠEMPETER PRI GORICI;CESTA PREKOMORSKIH BRIGAD;62;A;84;15;0;;;;5,6;;;;1997;1274003 - Klet;klet;;5,6;5,6; klet;;;;
373153;2316;VRTOJBA;ŠEMPETER-VRTOJBA;33;9;;VRTOJBA;MEDNARODNI PREHOD;2;B;9;5;1;3;;;23,8;;;;1994;1220301 - Poslovni prostori;nadstropje;;200,6;200,6; poslovni prostor;;;;
373155;1590;KOČEVSKA REKA;KOČEVJE;140;1;1/P;KOČEVSKA REKA;KOČEVSKA REKA;14;;1;2;1;;;;23,5;;;;1923;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;1;19,8;14,1; bivalni prostor | klet | odprta terasa, balkon, loža;23,5;;;
373156;1590;KOČEVSKA REKA;KOČEVJE;142;1;11/12;KOČEVSKA REKA;KOČEVSKA REKA;12;;;16;1;;;;30;;;;1940;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;pritličje;17;600,3;502,1; bivalni prostor | klet;30;;;
373164;183;LUTVERCI;APAČE;14;1;1;LUTVERCI;LUTVERCI;7;A;;9;1;2;;;85;;;;1980;1211202 - Restavracija, gostilna;pritličje;0;228,7;228,7; lokal, prodajalna;85;1;1;69
373165;1074;SPODNJA HUDINJA;CELJE;2757;1;;CELJE;MARIBORSKA CESTA;128;;;8;0;2;;;113,61;;;;2002;1230101 - Nakupovalni center;pritličje;;49623,2;42999,9; lokal, prodajalna;;;;
373166;2636;BEŽIGRAD;LJUBLJANA;660;1;;LJUBLJANA;DIMIČEVA ULICA;13;;;5;0;3;;;70,4;;1196,8;;1980;1220301 - Poslovni prostori;pritličje;;3330,1;3092,5; poslovni prostor;;;;
373167;2121;KLANEC;KRANJ;889;1;;KRANJ;CESTA JAKA PLATIŠE;18;;;6;0;2;;;29,96;;;;2009;1230101 - Nakupovalni center;pritličje;;37413,7;29918,6; lokal, prodajalna;;;;
373168;1074;SPODNJA HUDINJA;CELJE;2757;1;;CELJE;MARIBORSKA CESTA;128;;;8;0;;;;147,8;;;;2002;1230101 - Nakupovalni center;pritličje;;49623,2;42999,9; lokal, prodajalna;;;;
373169;2636;BEŽIGRAD;LJUBLJANA;660;1;;LJUBLJANA;DIMIČEVA ULICA;13;;1;5;1;3;;;35,8;;;;1980;1220301 - Poslovni prostori;pritličje;;3330,1;3092,5; poslovni prostor;;;;
373170;1783;GROSUPLJE - NASELJE;GROSUPLJE;2708;1;;Grosuplje;Gasilska cesta;1;;;8;0;;;;390,24;;;zmanjšanje kvadrature;2001;1230101 - Nakupovalni center;pritličje;;5358,9;4433,8; lokal, prodajalna;;;;
373171;1300;BREŽICE;BREŽICE;239;5;N5 ,N6, N9, N10, N4;BREŽICE;CESTA PRVIH BORCEV;11;;5;5;1;3;;;108,93;;;;1870;1220301 - Poslovni prostori;nadstropje;;304,8;213; poslovni prostor;;;;
373175;2636;BEŽIGRAD;LJUBLJANA;660;1;;LJUBLJANA;DIMIČEVA ULICA;13;;;5;1;3;;;17,84;;;;1980;1220301 - Poslovni prostori;pritličje;;3330,1;3092,5; poslovni prostor;;;;
373176;2636;BEŽIGRAD;LJUBLJANA;660;1;;LJUBLJANA;DIMIČEVA ULICA;13;;;5;1;3;;;40,78;;;;1980;1220301 - Poslovni prostori;pritličje;;3330,1;3092,5; poslovni prostor;;;;
373177;2636;BEŽIGRAD;LJUBLJANA;660;1;;LJUBLJANA;DIMIČEVA ULICA;13;;1;5;1;3;;;34,2;;;;1980;1220301 - Poslovni prostori;pritličje;;3330,1;3092,5; poslovni prostor;;;;
373178;14;GORNJI PETROVCI;GORNJI PETROVCI;375;2;;GORNJI PETROVCI;GORNJI PETROVCI;38;A;;8;0;2;;;34,2;;;;1981;1230401 - Prostori za storitvene dejavnosti;pritličje;;34,2;34,2; lokal, prodajalna;34,2;;;
373180;2017;DOLENJI LOGATEC;LOGATEC;8;23;;LOGATEC;TOVARNIŠKA CESTA;14;;25;2;1;;;;74;;;;1980;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;klet;4;74;74; bivalni prostor;74;;;
373184;1625;RIBNICA;RIBNICA;446;39;;;;;;27;2;0;;;;21,66;;;;1972;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;1;22,7;20,8; bivalni prostor | klet;;;;
373185;1737;TABOR;LJUBLJANA;679;1;1737-679-1;LJUBLJANA;ILIRSKA ULICA;27;;1;2;1;;;;84,9;;;;1907;1220301 - Poslovni prostori;pritličje;3;84,9;71,7; bivalni prostor | klet;;;;
373187;2290;KOJSKO;BRDA;630;1;STUDIO;KOJSKO;KOJSKO;44;;;1;1;;;;25;;;;2007;1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši;pritličje;2;72,9;53,1; bivalni prostor | odprta terasa, balkon, loža;25;;;
373190;1625;RIBNICA;RIBNICA;446;38;;;;;;25;2;0;;;;45;;;;1972;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;3;45,8;43,9; bivalni prostor | klet;;;;
373191;2119;ŠENČUR;ŠENČUR;1467;184;;ŠENČUR;POSLOVNA CONA A;2;;;3;0;;;;19,3;;;;2009;1242003 - Pokrito parkirišče;klet;;19,3;19,3; parkirni prostor;;;;
373192;2119;ŠENČUR;ŠENČUR;1467;219;;ŠENČUR;POSLOVNA CONA A;2;;;3;0;;;;14,2;;;;2009;1242003 - Pokrito parkirišče;klet;;14,2;14,2; parkirni prostor;;;;
373200;678;SPODNJE RADVANJE;MARIBOR;1733;3;;Maribor;Trg Dušana Kvedra;12;;3;2;1;;;;45,9;1;200;;1981;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;1;45,9;37; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
373204;494;STANOŠINA;PODLEHNIK;202;3;;STANOŠINA;STANOŠINA;35;;;9;1;2;;;60;;;;2017;1211202 - Restavracija, gostilna;pritličje;;177;177; lokal, prodajalna | lokal, prodajalna | lokal, prodajalna;;;;
373204;494;STANOŠINA;PODLEHNIK;202;3;;STANOŠINA;STANOŠINA;35;;;15;1;;;;6,12;;;;2017;1211202 - Restavracija, gostilna;pritličje;;177;177; lokal, prodajalna | lokal, prodajalna | lokal, prodajalna;;;;
373204;494;STANOŠINA;PODLEHNIK;202;3;;STANOŠINA;STANOŠINA;35;;;15;0;;;;39,06;;;;2017;1211202 - Restavracija, gostilna;pritličje;;177;177; lokal, prodajalna | lokal, prodajalna | lokal, prodajalna;;;;
373205;105;MURSKA SOBOTA;MURSKA SOBOTA;9950;1;;;;;;1;9;1;2;;;59,5;0;;delno opremljen lokal;2004;1230301 - Bencinski servis za maloprodajo;pritličje;;203,9;203,9; lokal, prodajalna;;;;
373206;105;MURSKA SOBOTA;MURSKA SOBOTA;9947;1;;Murska Sobota;Bakovska ulica;53;;1;9;1;2;;;59,5;0;;delno opremljen lokal;2004;1230301 - Bencinski servis za maloprodajo;pritličje;;203,9;203,9; lokal, prodajalna;;;;
373207;964;VELENJE;VELENJE;3699;1;;Velenje;Celjska cesta;2;;1;9;1;;;;36,95;0;2570;delno opremljen lokal;2011;1230303 - Spremljajoči objekti za prodajo bencina in drugih motornih goriv;pritličje;;192,3;192,3; lokal, prodajalna;;;;
373208;2488;ZALOG;POSTOJNA;15;2;;Postojna;Reška cesta;5;;2;9;0;;;;35;1;1620;;1998;1211202 - Restavracija, gostilna;pritličje;0;35;35; lokal, prodajalna;;;;
373209;1770;KAŠELJ;LJUBLJANA;4819;2;;Ljubljana;Zaloška cesta;255;;2;9;1;;;;38,5;0;2090;delno opremljen lokal;2005;1211202 - Restavracija, gostilna;pritličje;0;40,9;40,9; lokal, prodajalna;;;;
373210;1772;SLAPE;LJUBLJANA;1059;2;;LJUBLJANA;ZALOŠKA CESTA;165;;2;5;1;2;;;42,5;;;;1995;1220301 - Poslovni prostori;pritličje;;42,5;42,5; poslovni prostor;42,5;;;
373211;742;ZGORNJA POLSKAVA;SLOVENSKA BISTRICA;1192;1;3;ZGORNJA POLSKAVA;MARIBORSKA ULICA;12;C;;2;0;;;;102,1;1;270;;2012;1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši;pritličje;4;130;102,1; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
373212;2304;NOVA GORICA;NOVA GORICA;1416;6;;NOVA GORICA;PREŠERNOVA ULICA;9;;6;2;1;;;;67,6;;;;1960;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;4;83,2;67,6; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
373213;1138;ŠENTJUR PRI CELJU;ŠENTJUR;1486;2;;ŠENTJUR;CESTA KOZJANSKEGA ODREDA;21;A;2;9;1;;;;85,5;0;1300;delno opremljen prostor;2003;1211202 - Restavracija, gostilna;pritličje;;330;330; tehnični prostor;;;;
373214;1730;MOSTE;LJUBLJANA;4178;1;;LJUBLJANA;KAJUHOVA ULICA;32;S;;9;1;2;;;32;;;;2008;1230301 - Bencinski servis za maloprodajo;pritličje;;481,8;481,8; tehnični prostor | tehnični prostor | tehnični prostor;;;;
373214;1730;MOSTE;LJUBLJANA;4178;1;;LJUBLJANA;KAJUHOVA ULICA;32;S;;15;0;;;;6,5;;;;2008;1230301 - Bencinski servis za maloprodajo;pritličje;;481,8;481,8; tehnični prostor | tehnični prostor | tehnični prostor;;;;
373214;1730;MOSTE;LJUBLJANA;4178;1;;LJUBLJANA;KAJUHOVA ULICA;32;S;;15;0;;;;40;;;;2008;1230301 - Bencinski servis za maloprodajo;pritličje;;481,8;481,8; tehnični prostor | tehnični prostor | tehnični prostor;;;;
373215;2120;PRIMSKOVO;KRANJ;1041;2;;Kranj;Cesta Staneta Žagarja;53;B;2;9;1;;;;42,9;1;640;;1975;1211202 - Restavracija, gostilna;pritličje;0;42,9;42,9; lokal, prodajalna;;;;
373216;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;8690;3;;LJUBLJANA;BARJANSKA CESTA;90;;;9;1;;;;77,56;;150;;2016;1211202 - Restavracija, gostilna;pritličje;2;93,5;93,5; lokal, prodajalna;;;;
373217;2284;NEBLO;BRDA;238;1;;NEBLO;NEBLO;1;F;1;15;0;;;;1184;;1200;;1972;1230301 - Bencinski servis za maloprodajo;pritličje;;27,5;27,5; tehnični prostor;;;;
373218;2590;HRIBI;KOPER;54;1;;PREMANČAN;PREMANČAN;43;;;16;1;;;;50;;;;1955;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;pritličje;3;262;110,3; bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;;;
373219;2606;SEMEDELA;KOPER;3113;2;;ŠALARA;ŠALARA;35;A;2;2;1;;;;58;;;;2000;1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema;pritličje;2;135,4;58; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;58;;;
373220;2490;POSTOJNA;POSTOJNA;2201;20;;POSTOJNA;TRŽAŠKA CESTA;59;;20;8;0;2;;;50;;;;2008;1230104 - Prodajalna;pritličje;;50;50; lokal, prodajalna;50;;;
373221;1077;CELJE;CELJE;3527;2;;CELJE;MARIBORSKA CESTA;21; ;2;9;0;2;;;40,5;;;;2007;1211202 - Restavracija, gostilna;pritličje;1;57,6;57,6; lokal, prodajalna;;1;1;68,9
373222;105;MURSKA SOBOTA;MURSKA SOBOTA;1904;30;;MURSKA SOBOTA;KOCLJEVA ULICA;10;;30;3;1;;;;80,2;;;;1992;1220301 - Poslovni prostori;nadstropje;;80,2;80,2; poslovni prostor;80,2;;;
373223;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1066;45;;LJUBLJANA;BARVARSKA STEZA;6;;45;3;0;;;;12;;;;2008;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;62,3;57,1; bivalni prostor | zaprta terasa, balkon, loža;;;;
373225;1726;ŠENTPETER;LJUBLJANA;579;58;;LJUBLJANA;ZALOŠKA CESTA;1;;58;3;0;;;;12;;;;2006;1242003 - Pokrito parkirišče;;;12,5;12,5; parkirni prostor;;;;
373227;1730;MOSTE;LJUBLJANA;4185;1;;LJUBLJANA;ŠMARTINSKA CESTA;102;;;8;0;2;;;18,63;;;;2008;1230101 - Nakupovalni center;pritličje;;16688,1;8139,8; lokal, prodajalna;18,63;;;
373228;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373229;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373230;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373232;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373233;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373234;2650;DEBRO;LAŠKO;349;1;;LAŠKO;CELJSKA CESTA;40;;1;9;1;2;;;44,75;;;;1993;1230303 - Spremljajoči objekti za prodajo bencina in drugih motornih goriv;pritličje;;129,8;129,8; lokal, prodajalna;36,5;1;1;43,95
373235;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373237;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373238;2119;ŠENČUR;ŠENČUR;1467;59;;ŠENČUR;POSLOVNA CONA A;2;;;3;0;;;;13,2;;;;2009;1242003 - Pokrito parkirišče;klet;;13,2;13,2; parkirni prostor;;;;
373239;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373241;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373242;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373243;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373246;631;SPODNJA SELNICA;SELNICA OB DRAVI;194;3;;Selnica ob Dravi;Mariborska cesta;46;;3;11;0;;;;36;1;;;1978;1251001 - Industrijski del stavbe;pritličje;;36;36; proizvodni prostor;;;;
373246;631;SPODNJA SELNICA;SELNICA OB DRAVI;194;4;;Selnica ob Dravi;Mariborska cesta;46;;4;8;1;2;;;52,7;1;;;1978;1230402 - Avtopralnica;pritličje;;52,7;52,7; lokal, prodajalna;;;;
373247;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373250;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373252;1959;DOMŽALE;DOMŽALE;1718;1;;DOMŽALE;LJUBLJANSKA CESTA;47;;;5;1;2;;;20;;;;1980;1211202 - Restavracija, gostilna;pritličje;0;100;100; lokal, prodajalna;20;;;
373253;105;MURSKA SOBOTA;MURSKA SOBOTA;1904;30;;MURSKA SOBOTA;KOCLJEVA ULICA;10;;30;5;1;3;;;80,2;;;;1992;1220301 - Poslovni prostori;nadstropje;;80,2;80,2; poslovni prostor;80,2;;;
373254;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373255;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373257;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373258;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373259;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; parkirni prostor;;;;
373263;1737;TABOR;LJUBLJANA;230;34;;LJUBLJANA;TRDINOVA ULICA;9;;34;3;0;;;;12;;;;1980;1242003 - Pokrito parkirišče;drugo;;2997,8;1450; parkirni prostor;;;;
373264;1737;TABOR;LJUBLJANA;230;34;;LJUBLJANA;TRDINOVA ULICA;9;;34;3;0;;;;12;;;;1980;1242003 - Pokrito parkirišče;drugo;;2997,8;1450; parkirni prostor;;;;
373266;1737;TABOR;LJUBLJANA;230;34;;LJUBLJANA;TRDINOVA ULICA;9;;34;3;0;;;;12;;;;1980;1242003 - Pokrito parkirišče;drugo;;2997,8;1450; parkirni prostor;;;;
373268;1737;TABOR;LJUBLJANA;230;34;;LJUBLJANA;TRDINOVA ULICA;9;;34;3;0;;;;12;;;;1980;1242003 - Pokrito parkirišče;drugo;;2997,8;1450; parkirni prostor;;;;
373269;1737;TABOR;LJUBLJANA;230;34;;LJUBLJANA;TRDINOVA ULICA;9;;34;3;0;;;;12;;;;1980;1242003 - Pokrito parkirišče;drugo;;2997,8;1450; parkirni prostor;;;;
373270;1737;TABOR;LJUBLJANA;230;5;;LJUBLJANA;TRDINOVA ULICA;9;;5;3;0;;;;12;;;;1980;1274020 - Stopnišče, hodnik;klet;;325,7;325,7; skupni komunikacijski prostor;;;;
373271;1737;TABOR;LJUBLJANA;230;5;;LJUBLJANA;TRDINOVA ULICA;9;;5;3;0;;;;12;;;;1980;1274020 - Stopnišče, hodnik;klet;;325,7;325,7; skupni komunikacijski prostor;;;;
373272;1737;TABOR;LJUBLJANA;230;5;;LJUBLJANA;TRDINOVA ULICA;9;;5;3;0;;;;12;;;;1980;1274020 - Stopnišče, hodnik;klet;;325,7;325,7; skupni komunikacijski prostor;;;;
373273;1737;TABOR;LJUBLJANA;230;5;;LJUBLJANA;TRDINOVA ULICA;9;;5;3;0;;;;12;;;;1980;1274020 - Stopnišče, hodnik;klet;;325,7;325,7; skupni komunikacijski prostor;;;;
373275;1737;TABOR;LJUBLJANA;230;5;;LJUBLJANA;TRDINOVA ULICA;9;;5;3;0;;;;12;;;;1980;1274020 - Stopnišče, hodnik;klet;;325,7;325,7; skupni komunikacijski prostor;;;;
373276;1737;TABOR;LJUBLJANA;230;5;;LJUBLJANA;TRDINOVA ULICA;9;;5;3;0;;;;12;;;;1980;1274020 - Stopnišče, hodnik;klet;;325,7;325,7; skupni komunikacijski prostor;;;;
373277;1737;TABOR;LJUBLJANA;230;102;;LJUBLJANA;TRDINOVA ULICA;9;;9;3;0;;;;12;;;;1980;1242003 - Pokrito parkirišče;klet;;2680,4;2680,4; parkirni prostor;;;;
373278;1737;TABOR;LJUBLJANA;230;102;;LJUBLJANA;TRDINOVA ULICA;9;;9;3;0;;;;12;;;;1980;1242003 - Pokrito parkirišče;klet;;2680,4;2680,4; parkirni prostor;;;;
373279;1737;TABOR;LJUBLJANA;230;102;;LJUBLJANA;TRDINOVA ULICA;9;;9;3;0;;;;12;;;;1980;1242003 - Pokrito parkirišče;klet;;2680,4;2680,4; parkirni prostor;;;;
380631;1095;VITANJE;VITANJE;266;2;;VITANJE;DOLIŠKA CESTA;24;A;;15;1;;;;23;1;;Oddaja istega prostora večim najemojemalcem, samo za občasno bivanje, ki niso na vožnji.;1980;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;mansarda;9;200;200; bivalni prostor;;;;
380632;1095;VITANJE;VITANJE;266;2;;VITANJE;DOLIŠKA CESTA;24;A;;15;1;;;;23;1;;Oddaja istega prostora večim najemojemalcem, samo za občasno bivanje, ki niso na vožnji.;1980;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;mansarda;9;200;200; bivalni prostor;;;;
380633;1095;VITANJE;VITANJE;266;2;;VITANJE;DOLIŠKA CESTA;24;A;;15;1;;;;23;1;;Oddaja istega prostora večim najemojemalcem, samo za občasno bivanje, ki niso na vožnji.;1980;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;mansarda;9;200;200; bivalni prostor;;;;
380634;1772;SLAPE;LJUBLJANA;1484;47;;LJUBLJANA;OSENJAKOVA ULICA;14;;116;2;1;;;;72,54;;;;1988;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;4;83,1;76; bivalni prostor | klet | zaprta terasa, balkon, loža;72,54;;;
380635;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;433;20;0;Novo mesto;Ulica Slavka Gruma;24;;14;2;0;;;;44,94;;;;1984;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;44,9;39,3; bivalni prostor | klet;;;;
380640;2706;ZELENA JAMA;LJUBLJANA;81;1;XII/1;;;;;1;14;0;;;;94;0;;;1945;1252002 - Skladišča;pritličje;;1063,2;1063,2; proizvodni prostor;;;;
380641;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;779;20;0;Novo mesto;Ulica Slavka Gruma;90;;20;2;0;;;;45,05;;;;1993;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;46,1;42; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
380642;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;779;26;;Novo mesto;Ulica Slavka Gruma;90;;26;2;0;;;;29,62;;;;1993;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;1;29,1;26,1; bivalni prostor | klet;;;;
380643;2706;ZELENA JAMA;LJUBLJANA;66;1;8P/23;;;;;1;14;0;;;;47;;;;1945;1252002 - Skladišča;pritličje;;569,3;569,3; proizvodni prostor;47;;;
380643;2706;ZELENA JAMA;LJUBLJANA;57;1;1P/P07;Ljubljana;Šmartinska cesta;32;;;5;0;2;;;15;;;;1960;1220301 - Poslovni prostori;pritličje;;788;533; poslovni prostor | poslovni prostor;15;;;
380643;2706;ZELENA JAMA;LJUBLJANA;57;1;1P/P10;Ljubljana;Šmartinska cesta;32;;;5;0;2;;;6,8;;;;1960;1220301 - Poslovni prostori;pritličje;;788;533; poslovni prostor | poslovni prostor;6,8;;;
380644;1738;DRAVLJE;LJUBLJANA;2582;5;;LJUBLJANA;VODNIKOVA CESTA;187;;5;8;0;2;;;23;;;;1992;1230104 - Prodajalna;pritličje;;23;0; lokal, prodajalna;23;;;
380646;631;SPODNJA SELNICA;SELNICA OB DRAVI;194;2;;Selnica ob Dravi;Mariborska cesta;46;;2;9;1;;;;74,5;1;;delno opremljen lokal;1978;1211202 - Restavracija, gostilna;pritličje;0;74,5;74,5; lokal, prodajalna;;;;
380647;532;LENART V SLOVENSKIH GORICAH;LENART;1132;2;;Lenart v Slov. goricah;Kraigherjeva ulica;40;;2;9;0;;;;52,9;1;;delno opremljen gostinski lokal;1995;1211202 - Restavracija, gostilna;pritličje;0;52,9;52,9; lokal, prodajalna;;;;
380648;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;586;17;0;Novo mesto;Ulica Slavka Gruma;58;;17;2;0;;;;48,1;;;;1987;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;drugo;1;47,2;37,8; bivalni prostor;;;;
380649;1483;KANDIJA;NOVO MESTO;1032;19;0;NOVO MESTO;ŠMIHELSKA CESTA;6;;4;2;0;;;;41,8;;;;1900;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;41,8;41,8; bivalni prostor;;;;
380649;1483;KANDIJA;NOVO MESTO;1032;20;;NOVO MESTO;ŠMIHELSKA CESTA;6;;4;14;0;;;;23,2;;;;1900;1274003 - Klet;pritličje;;23,2;23,2; klet;;;;
380650;1476;ŠENTJERNEJ;ŠENTJERNEJ;584;6;0;Šentjernej;Kotarjeva cesta;4;;6;2;0;;;;33,5;;;;1986;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;38,3;31,6; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
380653;200;RADENCI;RADENCI;949;2;13;RADENCI;RADGONSKA CESTA;9;G;2;3;1;;;;15,25;;;;2000;1220301 - Poslovni prostori;pritličje;;3314,9;3293,3; poslovni prostor;15,25;;;
380654;1379;SEVNICA;SEVNICA;1122;2;;SEVNICA;NASELJE HEROJA MAROKA;18;;2;2;1;;;;23,6;;;;1920;1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema;pritličje;3;113,9;72,6; bivalni prostor | klet;;;;
380655;1871;TRBOVLJE;TRBOVLJE;378;109;;TRBOVLJE;KOVINARSKO NASELJE;5;A;109;2;0;;;;50,6;;;;1959;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;50,6;45,4; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
380656;678;SPODNJE RADVANJE;MARIBOR;2942;49;;MARIBOR;ULICA EVE LOVŠE;1;;49;8;0;2;;;198,98;;;;2011;1230104 - Prodajalna;pritličje;;197,9;197,9; lokal, prodajalna;;;;
380657;1074;SPODNJA HUDINJA;CELJE;3728;26;;CELJE;OPEKARNIŠKA CESTA;9;;26;8;0;2;;;121,9;;;;2003;1230101 - Nakupovalni center;pritličje;;121,9;107,7; lokal, prodajalna;;;;
380658;681;POBREŽJE;MARIBOR;6179;1;;MARIBOR;PUHOVA ULICA;1;;;8;0;2;;;38,75;;;;2009;1230101 - Nakupovalni center;;;8283,6;7705,7; lokal, prodajalna;;;;
