ID Posla;Vrsta najemnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena najemnina;Vključenost obratovalnih stroškov v najemnino;Vključenost DDV;Stopnja DDV;Datum začetka najema;Datum prenehanja najema;Čas najema;Trajanje najema;Datum zaključka najema /Datum predčasne prekinitve najema;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
400214;1;30.10.2018;22.10.2018;350;1;1;4;01.01.2019;31.12.2019;1;12;31.12.2019;;0;01.01.2020;30.10.2018;2;5
400221;1;30.10.2018;30.10.2018;150;1;0;;06.11.2018;05.10.2019;1;11;05.10.2019;;0;06.10.2019;30.10.2018;2;4
400226;1;30.10.2018;27.09.2018;300;0;0;;01.10.2018;31.03.2019;1;6;31.03.2019;;0;30.07.2019;30.10.2018;2;4
400238;1;31.10.2018;27.12.2017;265;1;0;;01.10.2018;31.12.2022;1;51;31.12.2019;Razlog predcasnega zakljucka : NOVA POGODBA;0;16.02.2020;31.10.2018;1;4
400264;1;31.10.2018;30.04.2018;937,5;0;0;;01.05.2018;31.01.2020;1;21;30.01.2020;;0;16.02.2020;31.10.2018;2;1
400265;1;01.11.2018;23.08.2017;234;1;0;;23.08.2017;;2;;;;0;30.07.2019;01.11.2018;1;4
400285;1;02.11.2018;22.03.2018;175;0;0;;22.03.2018;;2;;31.01.2019;pred tem je bil najemodajalec Nepremičnine Michele Rustia sp - statusno preoblikovanje samostojnega podjetnika v d.o.o.     Saša MihelčičRazlog predcasnega zakljucka : prodaja nepremičnine najemnici;0;24.09.2019;02.11.2018;1;4
400295;2;02.11.2018;01.07.2018;250;0;0;;01.07.2018;;2;;30.12.2020;Razlog predčasnega zaključka : odpoved pogodbe;0;30.12.2020;02.11.2018;1;4
400300;1;02.11.2018;29.10.2018;500;0;0;;01.11.2018;30.11.2018;1;1;30.11.2018;;0;30.07.2019;02.11.2018;1;4
400312;1;05.11.2018;05.10.2018;280,6;1;1;4;05.10.2018;05.02.2019;1;4;05.02.2019;;0;30.07.2019;05.11.2018;1;4
400313;1;05.11.2018;01.10.2018;140;1;1;4;01.10.2018;30.09.2020;1;24;30.09.2020;;0;01.10.2020;05.11.2018;1;4
400317;1;05.11.2018;01.12.2016;200;0;0;;01.12.2016;26.10.2018;1;23;26.10.2018;;1;12.07.2021;05.11.2018;2;4
400324;1;05.11.2018;26.10.2018;200;1;0;;01.11.2018;31.10.2019;1;12;31.10.2019;NAJEMNIK JE DOLŽAN SAM PLAČEVATI OBRATOVALNE STROŠKE.;0;14.02.2020;05.11.2018;1;4
400332;1;05.11.2018;02.10.2018;283,8;1;1;4;01.11.2018;;2;;30.06.2020;Razlog predcasnega zakljucka : Sprememba imena družbe. Iz Dalex v Berg3.;0;07.07.2020;05.11.2018;1;4
400338;1;08.11.2018;25.10.2018;300;0;0;;01.11.2018;01.10.2019;1;11;01.10.2019;;0;02.10.2019;08.11.2018;1;4
400376;5;06.11.2018;26.10.2018;173,7;0;0;;01.11.2018;;2;;;;0;30.07.2019;06.11.2018;1;4
400394;1;07.11.2018;15.10.2018;250;0;0;;15.10.2018;14.10.2019;1;12;14.10.2019;;0;17.11.2020;07.11.2018;1;4
400418;1;07.11.2018;03.06.2016;1038;1;0;;01.07.2016;31.10.2018;1;28;31.10.2018;;0;30.07.2019;07.11.2018;1;4
400426;1;07.11.2018;30.09.2018;500;0;0;;01.10.2018;31.08.2019;1;11;31.08.2019;;0;01.09.2019;07.11.2018;1;4
400489;1;08.11.2018;19.12.2016;2888,52;0;1;4;26.07.2018;31.01.2026;1;91;;;0;30.07.2019;08.11.2018;1;4
400539;1;12.11.2018;01.04.2018;527,04;1;1;4;01.04.2018;31.03.2019;1;12;31.03.2019;;0;30.07.2019;12.11.2018;1;4
400562;1;12.11.2018;26.10.2018;466;0;0;;01.11.2018;31.10.2021;1;36;31.07.2019;;1;10.09.2019;12.11.2018;1;4
403800;1;13.11.2018;07.11.2018;303,12;0;0;;07.11.2018;01.10.2019;1;11;30.09.2019;Najem dodatnega poslovnega prostora v izmeri 16,56 m2 v 2. nadstropju posloven stavbe Moste 2a, Žirovnica. ;;07.10.2019;13.11.2018;2;4
403801;4;13.11.2018;02.10.2018;100,03;0;0;;02.10.2018;30.11.2019;1;14;30.11.2019;;;01.12.2019;13.11.2018;1;4
403808;4;13.11.2018;09.10.2018;169,51;0;0;;09.10.2018;;2;;;;;30.07.2019;13.11.2018;1;4
403812;4;13.11.2018;12.10.2018;107,79;0;0;;12.10.2018;;2;;;;;30.07.2019;13.11.2018;1;4
403846;4;13.11.2018;07.09.2018;160,97;0;0;;07.09.2018;06.09.2019;1;12;06.09.2019;;;07.09.2019;13.11.2018;1;4
403855;2;13.11.2018;13.07.2018;100;1;0;;13.07.2018;10.10.2018;1;3;10.10.2018;;;30.07.2019;13.11.2018;1;4
403858;1;13.11.2018;25.09.2018;100;0;0;;01.10.2018;31.08.2019;1;11;31.08.2019;;0;01.09.2019;13.11.2018;1;4
403880;1;14.11.2018;31.10.2018;610;1;0;;01.11.2018;;2;;;;0;30.07.2019;14.11.2018;1;4
403890;1;14.11.2018;18.10.2018;125,25;1;0;;22.10.2018;;2;;;GRE ZA OCENO PAVŠALA IN JE NAJEMNINA 1,50% OD PROMETA;0;30.07.2019;14.11.2018;1;1
403891;1;14.11.2018;01.12.2017;2192,32;1;1;4;01.10.2018;31.10.2018;1;1;31.10.2018;Obračunava se mesečno - dogovorjeno v pogodbi - na osnovi obračunanih ur.;;30.07.2019;14.11.2018;1;4
403902;1;14.11.2018;01.10.2018;85;0;1;4;01.10.2018;;2;;30.11.2020;Razlog predčasnega zaključka : odpoved;;07.12.2020;14.11.2018;1;4
403915;1;14.11.2018;01.10.2018;85;0;1;4;03.10.2018;;2;;30.11.2018;Razlog predčasnega zaključka : odpoved;;30.07.2019;14.11.2018;1;4
403919;1;14.11.2018;01.10.2018;85;0;1;4;08.10.2018;;2;;30.11.2018;Razlog predčasnega zaključka : odpoved;;30.07.2019;14.11.2018;1;4
403935;1;14.11.2018;01.10.2018;59;0;1;4;01.10.2018;;2;;30.09.2019;Razlog predcasnega zakljucka : odpoved;;07.10.2019;14.11.2018;1;4
403940;1;14.11.2018;01.10.2018;59;0;1;4;01.10.2018;;2;;15.03.2019;Razlog predčasnega zaključka : odpoved;;30.07.2019;14.11.2018;1;4
403945;1;14.11.2018;01.10.2018;59;0;1;4;01.10.2018;;2;;15.07.2019;Razlog predcasnega zakljucka : odpoved;;09.08.2019;14.11.2018;1;4
403954;1;14.11.2018;01.10.2018;59;0;1;4;01.10.2018;;2;;30.09.2019;Razlog predcasnega zakljucka : odpoved;;07.10.2019;14.11.2018;1;4
403963;1;14.11.2018;01.10.2018;59;0;1;4;01.10.2018;;2;;15.12.2019;Razlog predcasnega zakljucka : odpoved;;14.01.2020;14.11.2018;1;4
403979;1;14.11.2018;25.10.2018;1916,93;0;1;4;01.11.2018;31.10.2020;1;24;31.10.2020;Anex št. 2.;0;01.11.2020;14.11.2018;1;4
404005;1;14.11.2018;30.10.2018;70;1;0;;30.10.2018;;2;;;Oddaja istega prostora večim  najemojemalcem, samo za občasno bivanje, ki niso na na vožnji.;0;30.07.2019;14.11.2018;1;4
404029;1;15.11.2018;01.10.2018;125;0;1;4;01.10.2018;;2;;30.04.2019;Razlog predčasnega zaključka : odpoved;;30.07.2019;15.11.2018;1;4
404040;1;15.11.2018;07.10.2018;329,4;0;1;4;07.10.2018;06.10.2023;1;60;;Aneks z dne 15.10.2018 k pogodbi sprememba višine najemnine;0;30.07.2019;15.11.2018;1;4
404057;1;15.11.2018;25.04.2017;110;0;0;;01.05.2017;30.04.2018;1;12;30.04.2018;;0;30.07.2019;15.11.2018;2;4
404060;1;15.11.2018;02.02.2018;90;0;0;;02.02.2018;31.01.2019;1;12;31.01.2019;Od A13 do A14 smo avtomatsko podaljševali. To je A14.;0;13.12.2019;15.11.2018;2;4
404072;2;15.11.2018;31.10.2018;83,3;0;0;;31.10.2018;31.10.2018;1;0;31.10.2018;;0;30.07.2019;15.11.2018;2;4
404073;1;15.11.2018;29.10.2018;3172,15;1;0;;01.11.2018;;2;;;oddaja se tudi parkirišče;0;30.07.2019;15.11.2018;1;4
404121;1;15.11.2018;31.01.2018;157,68;0;0;;01.08.2018;31.07.2019;1;12;30.07.2019;;;26.09.2019;15.11.2018;1;4
404145;1;15.11.2018;23.08.2018;17080;0;1;4;01.09.2018;;2;;01.09.2018;Razlog predčasnega zaključka : NAPAKA PRI ODDAJI;;30.07.2019;15.11.2018;1;4
404150;1;15.11.2018;30.10.2018;500;0;0;;01.11.2018;30.09.2019;1;11;30.09.2019;;0;01.10.2019;15.11.2018;1;4
404186;5;22.11.2018;14.11.2018;111,3;1;0;;15.11.2018;;2;;28.04.2020;Razlog predcasnega zakljucka : ZAMENJAVA ZA DRUGO STANOVANJE;;05.05.2020;22.11.2018;1;4
404190;5;22.11.2018;17.10.2018;118,09;1;0;;01.11.2018;;2;;;;;30.07.2019;22.11.2018;1;4
404236;1;22.11.2018;01.11.2018;200;1;0;;01.11.2018;30.09.2019;1;11;30.09.2019;;0;01.10.2019;22.11.2018;1;4
404239;4;22.11.2018;13.11.2018;800;1;1;4;01.12.2018;;2;;;;0;30.07.2019;22.11.2018;1;4
404253;1;23.11.2018;30.05.2017;2891;0;0;;30.05.2017;;2;;;;0;30.07.2019;23.11.2018;2;4
404264;1;23.11.2018;01.11.2018;550;0;0;;01.11.2018;30.09.2019;1;11;30.09.2019;V poletnih mesecih je najemnina 450,00 EUR/mesec.;;01.10.2019;23.11.2018;1;4
404272;1;23.11.2018;20.11.2018;300;1;0;;21.11.2018;31.12.2020;1;26;31.12.2020;;0;01.01.2021;23.11.2018;1;4
404280;2;26.11.2018;13.07.2018;100;1;0;;13.07.2018;10.10.2018;1;3;10.10.2018;;;30.07.2019;26.11.2018;1;4
404299;2;24.11.2018;12.11.2018;1040;1;0;;15.11.2018;31.10.2019;1;12;31.10.2019;;0;01.11.2019;24.11.2018;1;4
404305;1;25.11.2018;21.08.2018;140;1;0;;21.08.2018;19.11.2018;1;3;19.11.2018;Predčasna odpoved najemne pogodbe.;0;30.07.2019;25.11.2018;1;4
404323;1;26.11.2018;15.10.2018;150;1;0;;01.11.2018;30.09.2019;1;11;30.09.2019;Najemna pogodba se sklepa za obdobje enajstih mesecev od 01.11.2018 do 30.09.2019 oz. do prodaje predmetne nepremičnine v stečajnem postopku.;0;01.10.2019;26.11.2018;1;4
404333;1;26.11.2018;01.10.2018;150;1;1;4;01.10.2018;;2;;;NAJEMNINA ZA DODATEN PROSTOR 30,00 M2;1;30.07.2019;26.11.2018;2;4
404335;1;26.11.2018;21.11.2018;167,75;1;1;4;01.12.2018;01.12.2019;1;12;01.12.2019;;0;02.12.2019;26.11.2018;1;4
404352;1;26.11.2018;01.01.2017;215,7;1;1;4;01.01.2017;31.12.2017;1;12;31.12.2017;;0;30.07.2019;26.11.2018;2;4
404391;1;27.11.2018;14.09.2018;500;0;0;;01.11.2018;04.10.2023;1;60;;;0;30.07.2019;27.11.2018;1;1
404393;1;27.11.2018;01.10.2018;16101,63;0;0;;01.10.2018;30.09.2019;1;12;30.09.2019;;;18.10.2019;27.11.2018;2;4
404398;1;27.11.2018;03.09.2018;160;0;0;;03.09.2018;03.10.2018;1;1;03.10.2018;;0;30.07.2019;27.11.2018;1;4
404413;1;27.11.2018;12.10.2018;150;0;0;;12.10.2018;11.02.2019;1;4;11.02.2019;;0;30.07.2019;27.11.2018;1;4
404431;4;27.11.2018;05.11.2018;112,87;0;0;;05.11.2018;;2;;;;0;30.07.2019;27.11.2018;1;4
404444;4;27.11.2018;26.07.2005;142,28;0;0;;26.07.2005;;2;;;;;27.11.2018;27.11.2018;1;4
404450;4;27.11.2018;21.05.2014;239,84;0;0;;03.06.2014;;2;;;;;27.11.2018;27.11.2018;1;4
404451;4;27.11.2018;18.10.2000;194,61;0;0;;18.10.2000;;2;;;;;27.11.2018;27.11.2018;1;4
404457;4;27.11.2018;02.10.2008;195,23;0;0;;02.10.2008;;2;;22.07.2021;Razlog predčasnega zaključka : sporazumna odpoved;;17.08.2021;27.11.2018;1;4
404467;4;27.11.2018;02.02.2012;204,27;0;0;;02.02.2012;;2;;12.03.2019;Razlog predčasnega zaključka : SPORAZUMNA ODPOVED NAJEMNEGA RAZMERJA;;25.04.2019;27.11.2018;1;4
404510;4;27.11.2018;19.11.1999;125,21;0;0;;19.11.1999;;2;;;;;27.11.2018;27.11.2018;1;4
404531;4;27.11.2018;12.09.2014;110,34;0;0;;12.09.2014;;2;;04.08.2021;Razlog predčasnega zaključka : zamenjava stanovanja;;17.08.2021;27.11.2018;1;4
404565;4;27.11.2018;23.03.2006;197,28;0;0;;23.03.2006;;2;;;;;27.11.2018;27.11.2018;1;4
404590;4;27.11.2018;01.01.1991;112,08;0;0;;01.01.1991;;2;;;;;27.11.2018;27.11.2018;1;4
404594;1;27.11.2018;07.05.2015;88,08;0;0;;07.05.2015;;2;;01.07.2020;Razlog predcasnega zakljucka : odpoved najemne pogodbe, zaradi nespoštovanja pogodbenih določil;0;15.07.2020;27.11.2018;1;4
404625;1;27.11.2018;13.11.2018;231,8;0;1;4;01.01.2019;31.12.2019;1;12;31.12.2019;;1;01.01.2020;27.11.2018;2;4
404649;1;27.11.2018;06.11.2017;594,57;1;1;4;06.11.2017;;2;;;;0;27.11.2018;27.11.2018;1;5
404652;1;27.11.2018;06.11.2017;576,8;1;1;4;06.11.2017;;2;;;;0;30.07.2019;27.11.2018;1;1
404677;1;28.11.2018;04.10.2018;80;0;0;;04.10.2018;30.09.2028;1;120;;;0;30.07.2019;28.11.2018;1;4
404680;1;28.11.2018;28.04.2017;1212,51;0;1;4;01.05.2017;31.08.2019;1;28;31.08.2019;;0;01.09.2019;28.11.2018;2;5
404701;1;28.11.2018;01.11.2018;1300;0;0;;01.11.2018;31.01.2019;1;3;31.01.2019;;0;30.07.2019;28.11.2018;1;4
404710;2;29.11.2018;20.04.2018;129,03;0;0;;31.05.2018;31.05.2020;1;24;31.05.2020;;;01.06.2020;29.11.2018;2;4
404712;1;29.11.2018;22.11.2018;353,8;1;1;4;01.12.2018;31.10.2019;1;11;17.02.2019;Najem se, po preteku enajstih mesecev, samodejno podaljša za naslednjih enajst mesecev, če najemojemalec spoštuje vse točke navedene v 9. členu najemne pogodbe.Razlog predčasnega zaključka : Sporazumna prekinitev najemne pogodbe - selitev najemnika.;0;30.07.2019;29.11.2018;1;4
404714;1;29.11.2018;14.11.2018;450;1;0;;15.11.2018;15.11.2019;1;12;15.11.2019;;0;16.11.2019;29.11.2018;1;4
404756;2;30.11.2018;25.09.2018;1550;0;0;;01.10.2018;;2;;;;0;30.07.2019;30.11.2018;1;4
404808;4;30.11.2018;20.08.2004;174,47;0;0;;20.08.2004;;2;;;;;01.12.2018;30.11.2018;1;4
404827;1;30.11.2018;26.08.2010;228,43;0;0;;26.08.2010;;2;;25.08.2020;;0;09.10.2020;30.11.2018;1;4
404848;4;30.11.2018;05.12.2012;145,16;0;0;;05.12.2012;;2;;24.09.2019;;;24.02.2020;30.11.2018;1;4
404870;4;30.11.2018;06.06.2013;159,84;0;0;;06.06.2013;;2;;16.08.2019;Razlog predcasnega zakljucka : sklenitev nove najemne pogodbe;;24.02.2020;30.11.2018;1;4
404880;4;30.11.2018;01.09.1993;142,63;0;0;;01.09.1993;;2;;;;;01.12.2018;30.11.2018;1;4
404882;4;30.11.2018;31.03.2010;249,01;0;0;;31.03.2010;;2;;;;;01.12.2018;30.11.2018;1;4
404888;4;30.11.2018;11.11.2015;118,41;0;0;;11.11.2015;;2;;;;;30.07.2019;30.11.2018;1;4
404891;1;30.11.2018;09.09.2011;230;0;0;;09.09.2011;;2;;21.05.2020;;0;09.10.2020;30.11.2018;1;4
404906;4;30.11.2018;14.03.2014;129,26;0;0;;14.03.2014;;2;;;;;01.12.2018;30.11.2018;1;4
404914;4;30.11.2018;01.11.2015;144,69;0;0;;01.11.2015;;2;;;;;30.07.2019;30.11.2018;1;4
404940;4;30.11.2018;07.12.2009;208,12;0;0;;07.12.2009;;2;;18.11.2020;Razlog predčasnega zaključka : Sporazumna odpoved najemnega razmerja;;17.02.2021;30.11.2018;1;4
404948;4;30.11.2018;09.03.2011;185,66;0;0;;09.03.2011;;2;;;;;01.12.2018;30.11.2018;1;4
404974;1;14.12.2018;17.11.2016;60;1;1;4;16.12.2016;;2;;;Najemna pogodba je sklenjena za določen čas 1 leta z avtomatičnim podaljšanjem.;0;30.07.2019;14.12.2018;1;4
404976;1;03.12.2018;20.11.2018;750;0;0;;06.12.2018;06.12.2019;1;12;06.12.2019;;0;07.12.2019;03.12.2018;2;4
404991;1;03.12.2018;24.09.2018;1101;0;0;;24.09.2018;;2;;;;0;30.07.2019;03.12.2018;1;1
404999;1;17.12.2018;17.11.2016;925;0;1;4;16.12.2016;;2;;;;0;30.07.2019;17.12.2018;1;1
405083;1;05.12.2018;28.11.2018;146,61;1;1;4;01.12.2018;31.12.2018;1;1;31.12.2018;;0;30.07.2019;05.12.2018;1;4
405116;1;06.12.2018;08.10.2018;216,7;1;0;;01.11.2018;31.12.2019;1;14;31.12.2019;;0;01.01.2020;06.12.2018;1;4
405133;1;06.12.2018;01.11.2018;65;0;0;;01.11.2018;;2;;;;0;30.07.2019;06.12.2018;1;4
405146;1;06.12.2018;30.11.2018;193,54;0;0;;01.12.2018;01.12.2023;1;60;;;0;06.12.2018;06.12.2018;1;5
405179;1;07.12.2018;30.11.2018;187,59;1;1;4;05.12.2018;31.12.2019;1;13;31.12.2019;;1;01.01.2020;07.12.2018;1;4
405200;1;10.12.2018;01.02.2018;90;0;0;;01.02.2018;31.01.2019;1;12;31.01.2019;;0;16.10.2021;10.12.2018;1;4
405207;1;10.12.2018;31.03.2017;325;1;0;;01.04.2017;28.02.2018;1;11;28.02.2018;;;30.07.2019;10.12.2018;1;4
405233;1;10.12.2018;28.11.2018;1220;0;1;4;01.01.2019;31.12.2019;1;12;31.12.2019;Aneks št. 3 k najemni pogodbi R1/2016.;0;15.01.2020;10.12.2018;2;4
405236;1;10.12.2018;20.09.2018;60;1;1;4;01.10.2018;;2;;;Pravilno na št.dela st. 288 in ne 292 - POPRAVEK.;0;30.07.2019;10.12.2018;1;4
405238;1;10.12.2018;06.11.2018;60;1;1;4;07.11.2018;;2;;31.07.2019;Razlog predcasnega zakljucka : Prekinitev najema.;;01.08.2019;10.12.2018;1;4
405275;1;11.12.2018;15.05.2018;300;0;0;;01.06.2018;01.06.2023;1;60;;;;30.07.2019;11.12.2018;1;4
405327;1;12.12.2018;11.12.2018;454,48;0;1;4;01.01.2019;31.01.2019;1;1;31.01.2019;;0;30.07.2019;12.12.2018;2;4
405333;1;12.12.2018;07.12.2018;2125,69;1;1;4;01.01.2019;;2;;;;0;30.07.2019;12.12.2018;1;4
405343;1;12.12.2018;14.11.2018;1250;0;0;;13.12.2018;12.12.2019;1;12;12.12.2019;Aneks št. 3.;;13.12.2019;12.12.2018;2;4
405365;1;12.12.2018;01.11.2018;59;0;1;4;01.11.2018;;2;;15.06.2019;Razlog predčasnega zaključka : odpoved;;30.07.2019;12.12.2018;1;4
405403;1;12.12.2018;26.10.2018;196,42;0;1;4;01.11.2018;31.10.2023;1;60;30.06.2021;Letna HICP indeksacijaRazlog predčasnega zaključka : Odpoved;0;19.07.2021;12.12.2018;1;4
405426;1;12.12.2018;23.11.2018;65;1;1;4;26.11.2018;;2;;28.02.2019;Razlog predčasnega zaključka : Prekinitev pogodbe;0;30.07.2019;12.12.2018;1;4
405433;1;12.12.2018;12.09.2008;18;1;1;2;01.11.2018;30.11.2018;1;1;30.11.2018;Oddajanje na osnovi dejanskih ur.;;12.12.2018;12.12.2018;1;4
405440;1;12.12.2018;06.11.2018;6806,82;0;1;4;15.03.2019;14.03.2022;1;36;;;;30.07.2019;12.12.2018;1;4
405466;2;13.12.2018;26.11.2018;17348,08;0;0;;26.11.2018;31.12.2023;1;62;;;0;30.07.2019;13.12.2018;2;4
405479;1;13.12.2018;02.10.2018;270;1;0;;30.11.2018;28.11.2019;1;12;27.11.2019;;0;12.02.2020;13.12.2018;2;4
405481;1;14.12.2018;13.11.2018;3996,72;0;1;4;01.02.2019;31.12.2023;1;59;30.04.2019;obratovalne stroške bo plačeval najemnik direktno izvajalcem storitevRazlog predčasnega zaključka : ODPOVED NAJEMNE POGODBE S STRANI NAJEMNIKA;1;30.07.2019;14.12.2018;1;4
405485;1;13.12.2018;15.10.2018;457,52;1;1;4;01.01.2019;31.12.2019;1;12;31.12.2019;;1;01.01.2020;13.12.2018;2;4
405488;1;13.12.2018;14.07.2018;670;0;0;;14.07.2018;14.07.2019;1;12;13.07.2019;;0;16.10.2019;13.12.2018;2;4
405495;1;14.12.2018;14.12.2018;330;0;0;;01.01.2019;31.12.2019;1;12;31.12.2019;;1;24.12.2020;14.12.2018;2;4
405508;1;14.12.2018;03.12.2018;268,4;1;1;4;03.12.2018;02.12.2023;1;60;;Zaradi strogo sezonske dejavnosti se najemnina zaračunava za vse mesece v letu, razem za november in december,;0;30.07.2019;14.12.2018;1;1
405543;1;14.12.2018;15.10.2018;1845,8;1;1;4;01.01.2019;31.12.2019;1;12;31.12.2019;;1;01.01.2020;14.12.2018;2;4
405548;1;14.12.2018;19.11.2018;135;1;0;;01.12.2018;31.05.2019;1;6;31.01.2019;Razlog predčasnega zaključka : zaradi odselitve sostanovalca je prenehala ta najemna pogodba;0;30.07.2019;14.12.2018;2;4
405552;1;14.12.2018;31.10.2018;696,01;0;1;4;31.10.2018;30.11.2018;1;1;30.11.2018;Anex št.5, sklenjen 4.11. - aplikacija ne dopušča vnosa tega podatka.;;30.07.2019;14.12.2018;2;4
405569;1;14.12.2018;29.11.2018;488;0;1;4;01.12.2018;01.03.2019;1;3;01.03.2019;Aneks št. 10.;;30.07.2019;14.12.2018;2;4
405570;1;14.12.2018;23.10.2018;1138,02;0;1;4;01.11.2018;03.11.2021;1;37;03.11.2021;73,60m2*10,50eur+22% ddv= 942,82 2x PM garaža_80eur*2+22% ddv= 195,20;0;04.11.2021;14.12.2018;1;4
405571;1;14.12.2018;05.11.2018;150;0;1;4;05.11.2018;;2;;;;;30.07.2019;14.12.2018;1;4
405598;1;14.12.2018;26.02.2018;61;1;1;4;26.02.2018;;2;;;Najemna pogodba je sklenjena za določen čas 1 leta z avtomatičnim podaljšanjem.;0;30.07.2019;14.12.2018;1;4
405600;1;14.12.2018;14.10.2018;61;1;1;4;15.10.2018;;2;;;Najemna pogodba je sklenjena za določen čas 1 leta z avtomatičnim podaljšanjem.;0;30.07.2019;14.12.2018;1;4
405609;1;14.12.2018;17.11.2016;55;1;1;4;16.12.2016;;2;;;Najemna pogodba je sklenjena za določen čas 1 leta z avtomatičnim podaljšanjem.;0;30.07.2019;14.12.2018;1;4
405612;1;14.12.2018;17.11.2016;61;1;1;4;16.12.2016;;2;;;Najemna pogodba je sklenjena za določen čas 1 leta z avtomatičnim podaljšanjem.;0;30.07.2019;14.12.2018;1;4
405647;1;16.12.2018;16.12.2018;100;0;0;;24.12.2018;24.12.2020;1;24;24.12.2020;;;25.12.2020;16.12.2018;2;4
405648;1;16.12.2018;11.06.2018;100;0;0;;11.06.2018;11.06.2020;1;24;11.06.2020;;0;12.06.2020;16.12.2018;2;4
405783;1;17.12.2018;28.09.2017;61;1;1;4;28.09.2017;;2;;;Najemna pogodba je sklenjena za določen čas 1 leta z avtomatičnim podaljšanjem.;0;30.07.2019;17.12.2018;1;4
406201;1;17.12.2018;11.12.2018;798,25;0;1;4;01.01.2019;31.01.2019;1;1;31.01.2019;;0;30.07.2019;17.12.2018;2;4
406272;1;17.12.2018;11.12.2018;797,15;0;1;4;01.01.2019;30.06.2019;1;6;30.06.2019;;0;30.07.2019;17.12.2018;2;4
406350;1;17.12.2018;12.12.2018;680,89;0;1;4;01.01.2019;30.06.2019;1;6;30.06.2019;;0;30.07.2019;17.12.2018;2;4
406613;1;17.12.2018;17.11.2016;60;1;1;4;16.12.2016;;2;;;Najemna pogodba je sklenjena za določen čas 1 leta z avtomatičnim podaljšanjem.;0;30.07.2019;17.12.2018;1;4
407472;1;17.12.2018;12.01.2017;61;1;1;4;12.01.2017;;2;;;Najemna pogodba je sklenjena za določen čas 1 leta z avtomatičnim podaljšanjem.;0;30.07.2019;17.12.2018;1;4
407481;1;17.12.2018;10.10.2018;658,8;0;1;4;01.11.2018;;2;;;zvišana višina najemnine;0;30.07.2019;17.12.2018;2;4
407516;1;31.12.2018;29.05.2015;451,61;0;0;;01.06.2015;31.05.2019;1;48;31.05.2019;Aneks k najemni pogodbi.;0;30.07.2019;31.12.2018;1;4
407520;5;18.12.2018;10.12.2018;202,1;1;0;;10.12.2018;;2;;;;;30.07.2019;18.12.2018;1;4
407529;1;19.12.2018;17.03.2016;366;1;1;4;01.04.2016;;2;;30.09.2020;;0;01.10.2020;19.12.2018;1;4
407544;1;19.12.2018;21.04.2015;2146,68;1;1;4;01.05.2015;;2;;29.02.2020;Z aneksom se je najel parkirni prostor (100 € brez DDV). V osnovni pogodbi v najemnini ni vračunan DDV - tu je upoštevan.;0;09.03.2020;19.12.2018;2;4
407561;1;19.12.2018;12.09.2016;36;0;1;4;15.09.2016;31.12.2018;1;28;31.12.2018;16-21-169-0;0;30.07.2019;19.12.2018;1;4
407570;1;19.12.2018;19.10.2018;60;0;1;4;01.11.2018;;2;;;18-21-260-0;0;30.07.2019;19.12.2018;1;4
407576;1;19.12.2018;19.10.2018;60;0;1;4;01.11.2018;;2;;;18-21-266-0;0;30.07.2019;19.12.2018;1;4
407586;1;19.12.2018;26.10.2018;60;0;1;4;01.11.2018;;2;;;18-21-282-0;0;30.07.2019;19.12.2018;1;4
407590;1;19.12.2018;05.12.2018;60;0;1;4;01.01.2019;;2;;;18-21-327-0;0;30.07.2019;19.12.2018;1;4
407598;1;19.12.2018;01.10.2018;330;0;0;;01.10.2018;30.09.2023;1;60;;;0;30.07.2019;19.12.2018;2;4
407600;1;20.12.2018;06.12.2018;1952;0;1;4;06.12.2018;06.12.2020;1;24;06.12.2020;;1;07.12.2020;20.12.2018;1;5
407621;1;20.12.2018;10.12.2018;130;1;0;;01.01.2019;30.11.2019;1;11;30.11.2019;;0;01.12.2019;20.12.2018;1;4
407624;1;20.12.2018;28.11.2018;50;1;0;;01.12.2018;30.11.2021;1;36;;Razlog predčasnega zaključka : NAPAKA PRI DATUMIH;0;30.07.2019;20.12.2018;1;4
407646;4;20.12.2018;20.12.2018;194,53;0;0;;20.12.2018;20.12.2020;1;24;08.08.2019;Razlog predcasnega zakljucka : sporazumna odpoved najemnega razmerja;0;21.08.2019;20.12.2018;1;4
407652;1;20.12.2018;17.12.2018;170;0;0;;01.01.2019;30.12.2019;1;12;30.12.2019;;0;31.12.2019;20.12.2018;1;4
407669;2;21.12.2018;01.01.2018;144;0;0;;01.01.2018;31.12.2019;1;24;31.12.2019;;0;01.01.2020;21.12.2018;1;4
407696;2;24.12.2018;14.12.2018;150;1;1;4;15.12.2018;;2;;29.02.2020;V podnajem se odda dodatno parkirno mesto št. 120, ID: del stavbe 2636-3626-120Razlog predcasnega zakljucka : Sporazumno prenehanje najemne pogodbe.;0;03.03.2020;24.12.2018;2;4
407792;1;27.12.2018;18.10.2018;193,05;1;0;;19.10.2018;18.10.2019;1;12;28.02.2019;Razlog predčasnega zaključka : SPORAZUMNA RAZVEZA;0;30.07.2019;27.12.2018;1;4
407817;1;28.12.2018;28.06.2018;168;0;0;;01.09.2018;01.07.2019;1;10;01.07.2019;Stroški vključeni v najemnino;0;30.07.2019;28.12.2018;1;4
