ID Posla;Vrsta najemnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena najemnina;Vključenost obratovalnih stroškov v najemnino;Vključenost DDV;Stopnja DDV;Datum začetka najema;Datum prenehanja najema;Čas najema;Trajanje najema;Datum zaključka najema /Datum predčasne prekinitve najema;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
497159;1;17.06.2020;03.06.2020;150;0;0;;03.06.2020;03.12.2020;1;6;03.12.2020;Na podlagi sklepa sodišča, opr. št. St 3204/2018 z dne 16.06.2020 (sklep ni pravnomočen) se najem podaljša za nadaljnje pol leta.;;04.12.2020;17.06.2020;2;5
497220;1;18.06.2020;31.12.2019;40;0;0;;01.01.2020;31.12.2020;1;12;31.12.2020;;;01.01.2021;18.06.2020;1;5
497231;1;18.06.2020;01.06.2020;110;0;0;;01.06.2020;31.12.2020;1;7;31.12.2020;;;01.01.2021;18.06.2020;1;5
497241;1;19.06.2020;08.06.2020;328;0;0;;08.06.2020;30.04.2025;1;59;;;;19.06.2020;19.06.2020;1;5
497267;4;22.06.2020;28.05.2020;57,42;0;0;;28.05.2020;28.05.2022;1;24;;;;22.06.2020;22.06.2020;1;5
497273;1;22.06.2020;19.06.2020;650;0;0;;19.06.2020;31.05.2021;1;12;31.05.2021;Razlog predcasnega zakljucka : Sporazumna prekinitev najemne pogodbe.;;01.06.2021;22.06.2020;1;5
497349;1;24.06.2020;19.06.2020;270;0;0;;19.06.2020;31.12.2020;1;7;31.12.2020;;;01.01.2021;24.06.2020;1;5
497350;1;24.06.2020;31.05.2020;500;0;0;;01.06.2020;31.05.2021;1;12;31.05.2021;;;01.06.2021;24.06.2020;1;5
497379;1;24.06.2020;30.03.2020;120;0;0;;01.04.2020;28.02.2021;1;11;28.02.2021;Aneks št. 1.;;01.03.2021;24.06.2020;2;5
497388;1;24.06.2020;26.05.2020;781,85;0;1;4;26.05.2020;25.05.2021;1;12;25.05.2021;Aneks št. 1, sklenjen 2.6. - aplikacija ne dopušča vnosa tega podatka.;;19.10.2021;24.06.2020;2;5
497404;5;26.06.2020;23.06.2020;160,95;0;0;;23.06.2020;;2;;;;;26.06.2020;26.06.2020;1;5
497408;1;26.06.2020;04.05.2020;3100;0;0;;01.06.2020;01.06.2022;1;24;31.08.2020;Razlog predcasnega zakljucka : Pogodba sklenjena z drugo najemno stranko - ATUTIS MEDICAL;;04.09.2020;26.06.2020;1;5
497416;4;29.06.2020;26.05.2020;82,84;0;0;;01.06.2020;;2;;;;;29.06.2020;29.06.2020;1;5
497458;4;29.06.2020;25.05.2020;56,58;0;0;;01.06.2020;31.12.2020;1;7;31.12.2020;;;01.01.2021;29.06.2020;1;5
497461;4;29.06.2020;01.06.2020;169,9;0;0;;01.06.2020;;2;;;;;29.06.2020;29.06.2020;1;5
497465;4;29.06.2020;26.05.2020;146,09;0;0;;01.06.2020;;2;;;;;29.06.2020;29.06.2020;1;5
497475;1;30.06.2020;19.06.2020;750;0;0;;01.08.2020;31.12.2021;1;17;;;;11.08.2020;30.06.2020;1;5
497477;1;30.06.2020;24.06.2020;210;1;0;;01.07.2020;31.12.2021;1;18;;;;30.06.2020;30.06.2020;2;5
497482;4;30.06.2020;28.05.2020;106,54;0;0;;01.06.2020;;2;;;;;30.06.2020;30.06.2020;1;5
497486;4;30.06.2020;25.05.2020;150,69;0;0;;01.06.2020;;2;;;;;30.06.2020;30.06.2020;1;5
497515;1;30.06.2020;01.01.2013;645,16;0;0;;01.01.2013;;2;;31.10.2013;Sprememba bruto zneska najemnineRazlog predcasnega zakljucka : Selitev v drugo ambulanto;;30.06.2020;30.06.2020;2;4
497518;1;30.06.2020;01.02.2013;387,1;0;0;;01.02.2013;;2;;31.01.2020;Sprememba bruto zneska najemnine;;30.06.2020;30.06.2020;2;4
497531;1;01.07.2020;03.03.2020;700;1;0;;03.03.2020;01.02.2021;1;11;01.02.2021;;;02.02.2021;01.07.2020;1;5
497567;1;02.07.2020;26.03.2019;61;1;1;4;01.06.2020;;2;;31.05.2021;Odmrznitev najemnine po epidemiji.Razlog predčasnega zaključka : Zamrznitev najemnega posla;;28.07.2021;02.07.2020;1;5
497568;1;02.07.2020;28.08.2017;61;1;1;4;01.06.2020;;2;;31.08.2021;Odmrznitev najemnine po epidemiji.Razlog predčasnega zaključka : Prekinitev najema s strani najemnika;;30.09.2021;02.07.2020;1;5
497571;1;02.07.2020;13.06.2019;61;1;1;4;01.06.2020;;2;;31.05.2021;Odmrznitev najemnine po epidemiji.Razlog predčasnega zaključka : Prekinitev najema parkirnega mesta s strani najemnice;;28.07.2021;02.07.2020;1;5
497577;1;02.07.2020;04.09.2017;61;1;1;4;01.06.2020;;2;;;Odmrznitev najemnine po epidemiji.;;02.07.2020;02.07.2020;1;5
497582;1;02.07.2020;18.10.2017;61;1;1;4;01.06.2020;;2;;31.10.2020;Odmrznitev najemnine po epidemiji.Razlog predčasnega zaključka : Zamrznitev najemnega posla zaradi epidemije;;23.11.2020;02.07.2020;1;5
497584;1;02.07.2020;21.11.2012;61;1;1;2;01.06.2020;;2;;;Odmrznitev najemnine po epidemiji.;;02.07.2020;02.07.2020;1;4
497611;1;02.07.2020;22.06.2020;341,6;0;1;4;01.07.2020;30.06.2021;1;12;30.06.2021;;;01.07.2021;02.07.2020;1;5
497626;1;02.07.2020;29.06.2020;246,16;1;0;;01.07.2020;;2;;31.08.2020;Razlog predcasnega zakljucka : Prekinitev najema z dne 31.08.2020.;;01.09.2020;02.07.2020;1;5
497637;1;03.07.2020;01.06.2020;244;1;1;4;01.07.2020;30.06.2021;1;12;30.06.2021;;;15.07.2021;03.07.2020;2;5
497663;1;03.07.2020;26.06.2020;150;0;0;;01.07.2020;30.06.2022;1;24;29.03.2021;Razlog predčasnega zaključka : ODPOVED NAJEMA;;30.03.2021;03.07.2020;2;5
497670;2;03.07.2020;30.09.2013;39467,04;0;1;4;30.09.2013;;2;;;;;03.07.2020;03.07.2020;1;4
497681;1;04.07.2020;30.06.2020;295;0;0;;01.07.2020;30.06.2021;1;12;30.06.2021;;;03.07.2021;04.07.2020;2;5
497687;1;06.07.2020;30.06.2020;376,67;1;1;4;01.07.2020;31.05.2021;1;11;31.05.2021;;;01.06.2021;06.07.2020;1;5
497727;5;07.07.2020;18.03.2020;500;1;0;;20.03.2020;;2;;;;;07.07.2020;07.07.2020;1;5
497766;1;07.07.2020;01.07.2020;300;0;0;;01.07.2020;;2;;;;;07.07.2020;07.07.2020;1;5
497771;1;08.07.2020;01.03.2020;450;0;0;;01.03.2020;28.02.2021;1;12;15.10.2020;Razlog predčasnega zaključka : Odselitev.Razlog predčasnega zaključka : Odselitev.;;17.05.2021;08.07.2020;1;5
497774;1;08.07.2020;30.06.2020;1300;1;1;4;01.07.2020;30.06.2021;1;12;30.06.2021;;;01.07.2021;08.07.2020;2;5
497778;1;08.07.2020;03.07.2020;450;1;1;4;01.08.2020;31.07.2021;1;12;31.07.2021;;;01.08.2021;08.07.2020;2;5
497806;1;08.07.2020;28.05.2020;30;1;1;4;28.05.2020;28.05.2022;1;24;;;;08.07.2020;08.07.2020;1;5
497807;1;08.07.2020;17.06.2020;950;0;1;4;01.07.2020;30.06.2021;1;12;30.11.2020;Razlog predčasnega zaključka : sp. prek.;;11.02.2021;08.07.2020;2;5
497824;1;09.07.2020;09.06.2020;2635,2;0;1;4;03.07.2020;02.07.2021;1;12;02.07.2021;Aneks št. 5;;07.07.2021;09.07.2020;2;5
497841;1;09.07.2020;17.06.2020;100;0;0;;01.07.2020;;2;;;;;09.07.2020;09.07.2020;2;5
497844;1;29.09.2020;31.01.2014;1350;0;0;;01.02.2020;31.08.2020;1;7;31.08.2020;;;29.09.2020;29.09.2020;1;4
497848;1;09.07.2020;01.05.2020;1250;0;1;4;13.05.2020;30.04.2021;1;12;30.04.2021;;;01.05.2021;09.07.2020;1;5
497866;5;10.07.2020;03.06.2020;195;0;0;;03.06.2020;;2;;;;;10.07.2020;10.07.2020;1;5
497889;4;13.07.2020;07.07.2020;43,15;0;0;;07.07.2020;;2;;;;;13.07.2020;13.07.2020;1;5
497892;1;13.07.2020;25.06.2020;165;0;0;;01.07.2020;01.07.2025;1;60;;;;13.07.2020;13.07.2020;2;5
497913;1;13.07.2020;01.06.2020;125;0;1;4;01.06.2020;;2;;;;;13.07.2020;13.07.2020;1;5
497951;1;14.07.2020;01.06.2020;85;0;1;4;01.06.2020;;2;;;;;14.07.2020;14.07.2020;1;5
497957;1;14.07.2020;14.07.2020;130;1;0;;14.07.2020;31.12.2021;1;18;15.08.2020;Razlog predcasnega zakljucka : odhod najemnika;;20.08.2020;14.07.2020;1;5
497968;1;14.07.2020;01.06.2020;85;0;1;4;01.06.2020;;2;;15.11.2020;Razlog predčasnega zaključka : odpoved;;07.12.2020;14.07.2020;1;5
497984;1;14.07.2020;09.06.2020;85;0;1;4;09.06.2020;;2;;31.10.2020;Razlog predčasnega zaključka : odpoved;;17.11.2020;14.07.2020;1;5
497999;1;14.07.2020;04.06.2020;59;0;1;4;04.06.2020;;2;;15.07.2020;Razlog predcasnega zakljucka : odpoved;;12.08.2020;14.07.2020;1;5
498000;1;14.07.2020;08.06.2020;59;0;1;4;08.06.2020;;2;;01.12.2020;Razlog predčasnega zaključka : odpoved;;15.01.2021;14.07.2020;1;5
498008;1;14.07.2020;01.06.2020;125;0;1;4;01.06.2020;;2;;31.10.2020;Razlog predčasnega zaključka : odpoved;;16.11.2020;14.07.2020;1;5
498026;1;14.07.2020;08.06.2020;125;0;1;4;08.06.2020;;2;;31.07.2020;Razlog predcasnega zakljucka : odpoved;;14.08.2020;14.07.2020;1;5
498063;1;15.07.2020;24.06.2020;190;0;1;4;24.06.2020;;2;;31.10.2020;Razlog predčasnega zaključka : odpoved;;16.11.2020;15.07.2020;1;5
498080;5;15.07.2020;14.10.2015;35,96;0;0;;01.11.2015;;2;;;;;15.07.2020;15.07.2020;1;5
498092;1;15.07.2020;09.03.2020;579;0;1;4;01.06.2020;;2;;31.12.2020;Razlog predčasnega zaključka : Pogodba se je prekinila na željo nejamnika.;;17.02.2021;15.07.2020;1;5
498122;1;15.07.2020;01.06.2020;419,5;0;0;;02.06.2020;31.05.2021;1;12;31.05.2021;;;01.06.2021;15.07.2020;1;5
498145;1;16.07.2020;15.07.2020;256,2;0;1;4;01.11.2020;31.10.2021;1;12;21.07.2021;Razlog predčasnega zaključka : SKLENITEV NOVE POGODBE ZA DRUG PROSTOR;;24.08.2021;16.07.2020;2;5
498146;1;16.07.2020;13.07.2020;260;0;0;;15.07.2020;01.08.2021;1;13;01.08.2021;Obrat. stroški niso vključeni v znesek pogodbene najemnine in predstavljajo variabilni del najemnine.;;02.08.2021;16.07.2020;1;5
498163;5;17.07.2020;28.02.2020;17,1;0;0;;02.03.2020;01.03.2021;1;12;01.03.2021;;;23.04.2021;17.07.2020;2;5
498181;5;17.07.2020;01.07.2018;179,96;0;0;;01.07.2018;15.06.2020;1;24;15.06.2020;;;17.07.2020;17.07.2020;1;5
498211;1;17.07.2020;20.06.2020;500;1;0;;01.07.2020;31.05.2021;1;11;31.05.2021;;;01.06.2021;17.07.2020;1;5
498891;1;20.07.2020;30.05.2016;9;0;1;4;01.07.2016;;2;;;;;20.07.2020;20.07.2020;1;5
500392;4;21.07.2020;01.11.2019;117,32;0;0;;01.11.2019;;2;;;;;21.07.2020;21.07.2020;1;5
500432;4;21.07.2020;01.03.2019;132,99;0;0;;01.03.2019;;2;;;;;21.07.2020;21.07.2020;1;5
500451;4;21.07.2020;01.03.2011;121,03;0;0;;01.03.2011;;2;;;;;21.07.2020;21.07.2020;1;4
500457;4;21.07.2020;14.09.2018;243,02;0;0;;01.10.2018;;2;;;;;21.07.2020;21.07.2020;1;5
500536;1;22.07.2020;05.05.2020;57,6;0;1;4;11.05.2020;;2;;31.08.2021;Razlog predčasnega zaključka : Prekinitev s strani najemnika;;02.11.2021;22.07.2020;1;5
500564;1;22.07.2020;01.02.2020;452,35;0;1;4;01.02.2020;21.11.2021;1;22;21.11.2021;;;22.11.2021;22.07.2020;1;5
500586;1;23.07.2020;08.07.2020;500;0;0;;08.07.2020;03.07.2021;1;12;03.07.2021;;;04.07.2021;23.07.2020;1;5
500594;5;23.07.2020;01.02.2020;139;0;0;;01.02.2020;31.01.2022;1;24;;;;23.07.2020;23.07.2020;1;5
500604;1;23.07.2020;01.02.2020;1362,37;0;1;4;01.02.2020;31.10.2023;1;45;;;;23.07.2020;23.07.2020;1;5
500612;1;23.07.2020;01.01.2020;2824,91;0;1;4;01.01.2020;10.01.2021;1;13;10.01.2021;;;11.01.2021;23.07.2020;1;5
500620;1;23.07.2020;01.02.2020;103,7;0;1;4;01.02.2020;31.03.2021;1;14;30.03.2021;;;03.11.2021;23.07.2020;1;5
500621;1;23.07.2020;01.02.2020;1231,59;0;1;4;01.02.2020;01.02.2021;1;12;16.01.2021;;;02.11.2021;23.07.2020;1;5
500658;4;24.07.2020;01.07.2020;183,36;0;0;;01.07.2020;;2;;;;;24.07.2020;24.07.2020;1;5
500671;1;27.07.2020;29.06.2020;190;0;0;;01.07.2020;30.06.2022;1;24;;;;27.07.2020;27.07.2020;2;5
500674;1;27.07.2020;22.06.2020;300;0;0;;01.07.2020;30.06.2021;1;12;30.06.2021;Osnovno pogodbo iz leta 2019 se z istima najemnikoma podaljša in podpiše z novo najemno pogodbo za dobo enega leta.;;01.07.2021;27.07.2020;1;5
500679;4;27.07.2020;15.06.2020;275,16;0;0;;01.07.2020;;2;;;;;27.07.2020;27.07.2020;1;5
500684;4;27.07.2020;01.06.2020;241,17;0;0;;01.06.2020;31.05.2028;1;96;;;;27.07.2020;27.07.2020;1;5
500709;1;28.07.2020;20.07.2020;203,6;0;0;;01.08.2020;31.07.2021;1;12;31.07.2021;;;01.08.2021;28.07.2020;1;5
500714;1;28.07.2020;17.12.2019;140;1;0;;17.12.2019;30.09.2020;1;10;30.09.2020;;;01.10.2020;28.07.2020;1;5
500723;4;28.07.2020;05.06.2020;177,52;0;0;;05.06.2020;;2;;;;;28.07.2020;28.07.2020;1;5
500757;1;28.07.2020;01.11.2016;700;0;0;;01.11.2016;31.10.2018;1;24;31.10.2018;;;28.07.2020;28.07.2020;1;5
500797;5;28.07.2020;09.07.2020;121,01;1;0;;09.07.2020;;2;;;;;28.07.2020;28.07.2020;1;5
500818;1;29.07.2020;25.08.2004;1715,29;0;0;;13.09.2004;09.03.2020;1;186;09.03.2020;;;04.05.2021;29.07.2020;1;4
500907;1;29.07.2020;18.06.2020;131,54;1;1;4;01.07.2020;30.06.2021;1;12;30.06.2021;;;01.07.2021;29.07.2020;2;5
500984;1;31.07.2020;19.06.2020;394,8;0;0;;01.09.2020;01.09.2021;1;12;01.09.2020;Razlog predčasnega zaključka : Nerealizacija posla-nelikvidnost;;16.10.2020;31.07.2020;1;5
501035;1;04.08.2020;24.07.2020;245;0;0;;01.08.2020;31.07.2029;1;108;;;;04.08.2020;04.08.2020;1;5
501052;1;05.08.2020;07.07.2020;45,68;0;1;4;15.07.2020;;2;;;;;05.08.2020;05.08.2020;1;5
501077;1;05.08.2020;28.07.2020;36;0;1;4;01.08.2020;;2;;;20-21-234-0;;05.08.2020;05.08.2020;1;5
501098;5;06.08.2020;10.07.2020;143,11;0;0;;01.08.2020;01.07.2022;1;23;;;;06.08.2020;06.08.2020;1;5
501106;1;06.08.2020;01.05.2019;3241,87;1;1;4;01.08.2020;;2;;31.10.2020;Sprememba ceneRazlog predčasnega zaključka : Aneks št. 3 , sprememba površine in cene;;17.11.2020;06.08.2020;2;5
501134;5;07.08.2020;30.07.2020;196,24;0;0;;30.07.2020;;2;;;;;07.08.2020;07.08.2020;1;5
501869;5;10.08.2020;01.07.2020;64,56;0;0;;01.07.2020;;2;;;;;10.08.2020;10.08.2020;1;5
501879;5;10.08.2020;14.07.2020;134,39;0;0;;14.07.2020;;2;;;;;10.08.2020;10.08.2020;1;5
501958;1;10.08.2020;09.08.2020;390;0;0;;01.09.2020;30.09.2021;1;13;31.12.2020;Razlog predčasnega zaključka : izselitev;;02.01.2021;10.08.2020;1;5
503479;1;11.08.2020;27.07.2020;439,2;1;1;4;01.08.2020;31.07.2021;1;12;31.07.2021;;;01.08.2021;11.08.2020;2;5
503837;5;11.08.2020;05.08.2020;139,09;0;0;;05.08.2020;;2;;;;;11.08.2020;11.08.2020;1;5
504134;1;11.08.2020;10.08.2020;103,7;0;1;4;30.09.2021;30.09.2021;1;0;29.09.2021;;;02.11.2021;11.08.2020;2;5
504261;1;14.08.2020;20.02.2020;183;0;1;4;01.03.2020;28.02.2021;1;12;28.02.2021;;;01.03.2021;14.08.2020;1;5
504285;1;13.08.2020;01.07.2020;85;0;1;4;01.07.2020;;2;;28.02.2021;Razlog predčasnega zaključka : odpoved;;15.03.2021;13.08.2020;1;5
504291;1;13.08.2020;10.07.2020;85;0;1;4;10.07.2020;;2;;;;;13.08.2020;13.08.2020;1;5
504296;1;13.08.2020;15.07.2020;85;0;1;4;15.07.2020;;2;;;;;13.08.2020;13.08.2020;1;5
504305;1;13.08.2020;20.07.2020;85;0;1;4;20.07.2020;;2;;01.11.2020;Razlog predčasnega zaključka : odpoved;;07.12.2020;13.08.2020;1;5
504323;1;13.08.2020;10.07.2020;270;1;0;;01.08.2020;31.07.2021;1;12;31.07.2021;;;13.08.2021;13.08.2020;2;5
504327;1;13.08.2020;18.06.2020;300;1;0;;01.08.2020;31.07.2021;1;12;31.07.2021;;;01.08.2021;13.08.2020;1;5
504357;1;13.08.2020;06.07.2020;292,5;0;1;4;15.07.2020;30.06.2022;1;24;;;;13.08.2020;13.08.2020;1;5
504380;1;13.08.2020;01.07.2020;125;0;1;4;01.07.2020;;2;;;;;13.08.2020;13.08.2020;1;5
504387;1;13.08.2020;01.06.2020;238,35;0;0;;01.06.2020;01.06.2021;1;12;01.06.2021;;;02.06.2021;13.08.2020;1;5
504404;1;13.08.2020;01.08.2020;145;0;0;;01.08.2020;31.07.2021;1;12;31.07.2021;;;01.08.2021;13.08.2020;1;5
504408;1;13.08.2020;01.07.2020;145;0;0;;01.07.2020;31.07.2021;1;13;31.07.2021;;;01.08.2021;13.08.2020;1;5
504412;4;14.08.2020;10.07.2020;33,44;0;1;4;10.07.2020;;2;;;;;14.08.2020;14.08.2020;1;5
504413;4;14.08.2020;21.07.2020;27,4;0;1;4;21.07.2020;;2;;;;;14.08.2020;14.08.2020;1;5
504426;4;14.08.2020;01.04.2019;82,6;0;0;;01.04.2019;;2;;;;;14.08.2020;14.08.2020;1;5
504460;1;14.08.2020;14.07.2020;150;0;1;4;14.07.2020;;2;;;Razlog predčasnega zaključka : odpoved;;14.08.2020;14.08.2020;1;5
504564;1;14.08.2020;27.06.2020;300;0;0;;01.07.2020;30.06.2021;1;12;30.06.2021;;;01.07.2021;14.08.2020;1;5
504635;1;19.08.2020;18.08.2020;700;0;0;;01.09.2020;31.08.2021;1;12;31.07.2021;Razlog predčasnega zaključka : Sporazumna prekinitev najemne pogodbe.;;04.08.2021;19.08.2020;2;5
504677;1;20.08.2020;31.12.2017;100;0;0;;01.01.2018;;2;;31.05.2021;aneks ni bil sklenjen- po zakonu pogodba prešla v pogodbo za nedoločen časRazlog predčasnega zaključka : sporazumna razveza;;15.11.2021;20.08.2020;2;5
504680;1;20.08.2020;31.12.2017;170;0;0;;01.01.2018;;2;;;aneks ni bil sklenjen- po zakonu pogodba prešla v pogodbo za nedoločen čas;;20.08.2020;20.08.2020;2;5
504695;1;20.08.2020;15.04.2020;155;1;0;;01.05.2020;30.04.2021;1;12;30.04.2021;;;01.05.2021;20.08.2020;1;5
504696;1;20.08.2020;04.03.2020;200;0;0;;04.03.2020;03.03.2025;1;60;;;;20.08.2020;20.08.2020;1;5
504721;1;21.08.2020;05.08.2020;200;1;1;4;05.08.2020;;2;;31.05.2021;Razlog predčasnega zaključka : Odpoved s strani najemnice;;28.07.2021;21.08.2020;1;5
504741;1;21.08.2020;22.08.2019;8567,66;1;1;4;22.08.2019;31.10.2021;1;27;31.05.2021;;;21.09.2021;21.08.2020;1;5
504751;1;21.08.2020;22.08.2019;1671,88;1;0;;22.08.2019;;2;;22.08.2019;Razlog predcasnega zakljucka : Ni upoštevan Aneks 4;;21.08.2020;21.08.2020;1;5
504752;1;21.08.2020;22.08.2019;1671,88;1;0;;22.08.2019;;2;;;;;21.08.2020;21.08.2020;1;5
504766;1;21.08.2020;26.06.2019;585,72;0;0;;01.07.2019;;2;;23.02.2021;Razlog predčasnega zaključka : nepremičnina je bila oddeljena novemu kupcu;;15.11.2021;21.08.2020;1;5
504775;1;23.08.2020;30.06.2020;200;0;0;;01.07.2020;31.12.2020;1;6;31.12.2020;;;04.05.2021;23.08.2020;2;5
504801;2;25.08.2020;09.08.2020;140;1;0;;09.08.2020;09.03.2021;1;7;09.03.2021;;;10.03.2021;25.08.2020;1;5
504803;2;25.08.2020;01.08.2020;140;1;0;;01.08.2020;24.07.2021;1;12;24.07.2021;;;25.07.2021;25.08.2020;1;5
504823;1;25.08.2020;19.06.2020;90;1;0;;01.10.2020;31.07.2021;1;10;31.07.2021;ŠTUDENTSKA SOBA;;01.08.2021;25.08.2020;1;5
504848;1;26.08.2020;19.07.2020;150;1;0;;01.10.2020;31.07.2021;1;10;31.07.2021;;;01.08.2021;26.08.2020;1;5
504854;1;26.08.2020;30.06.2020;1650;0;0;;15.07.2020;30.06.2021;1;12;30.06.2021;;;01.07.2021;26.08.2020;1;5
504862;1;26.08.2020;01.12.2019;500;0;0;;01.12.2019;31.12.2021;1;25;;;;26.08.2020;26.08.2020;2;5
504870;1;27.08.2020;24.08.2020;707,58;1;0;;01.09.2020;31.07.2021;1;11;31.07.2021;;;01.08.2021;27.08.2020;2;5
504890;1;27.08.2020;01.01.2020;2682,29;0;1;4;01.01.2020;31.12.2020;1;12;31.12.2020;;;01.01.2021;27.08.2020;1;5
504897;1;27.08.2020;23.08.2019;116,72;0;1;4;01.10.2019;30.09.2023;1;48;;;;27.08.2020;27.08.2020;1;5
504927;1;28.08.2020;01.08.2020;65;1;1;4;01.08.2020;;2;;;;;28.08.2020;28.08.2020;1;5
504977;1;01.09.2020;27.07.2020;280;0;0;;01.09.2020;31.08.2022;1;24;;;;01.09.2020;01.09.2020;2;5
505001;5;01.09.2020;31.08.2020;193,67;0;0;;31.08.2020;;2;;;;;01.09.2020;01.09.2020;1;5
505029;1;02.09.2020;08.11.2019;650;1;1;4;15.11.2019;15.11.2020;1;12;15.11.2020;;;16.11.2020;02.09.2020;1;5
505034;1;02.09.2020;31.03.2019;752,4;0;0;;01.04.2019;31.12.2021;1;33;30.09.2020;Razlog predčasnega zaključka : PRODAJA NEPREMIČNINE;;05.11.2020;02.09.2020;2;5
505063;1;02.09.2020;13.06.2018;60;1;1;4;13.06.2018;;2;;30.04.2021;Razlog predčasnega zaključka : Prodaja nepremičnine.;;14.05.2021;02.09.2020;1;5
505414;1;03.09.2020;20.12.2018;115,28;0;1;4;01.01.2019;30.06.2019;1;6;30.06.2019;;;03.09.2020;03.09.2020;2;5
505479;1;07.09.2020;01.07.2020;23926,64;0;1;4;01.07.2020;;2;;31.08.2021;;;15.11.2021;07.09.2020;1;5
505487;1;07.09.2020;01.09.2020;300;1;0;;01.10.2020;30.09.2022;1;24;;;;07.09.2020;07.09.2020;2;5
505488;1;07.09.2020;01.09.2020;320;0;0;;01.10.2020;30.09.2022;1;24;;;;07.09.2020;07.09.2020;2;5
505518;1;10.09.2020;01.08.2020;2440;1;1;4;01.08.2020;31.07.2023;1;36;;V ceni najemnine so zajeti tudi parkirni prostori v izmeri 558 m2.;;10.09.2020;10.09.2020;1;5
506542;1;10.09.2020;01.09.2020;380;1;0;;01.09.2020;28.02.2021;1;6;28.02.2021;;;01.03.2021;10.09.2020;1;5
508052;1;11.09.2020;25.08.2020;244;0;1;4;01.09.2020;30.06.2021;1;10;30.06.2021;Najemnik ima najeta še 2 parkirna prostora za osebna vozila pred stavbo, za katera znaša mesečna najemnina 30,00 € + DDV.;;01.07.2021;11.09.2020;1;5
508255;1;11.09.2020;11.08.2020;85;0;1;4;11.08.2020;;2;;;;;11.09.2020;11.09.2020;1;5
508319;1;14.09.2020;01.08.2020;125;0;1;4;01.08.2020;;2;;;;;14.09.2020;14.09.2020;1;5
508340;1;14.09.2020;14.09.2020;890;0;0;;14.09.2020;30.09.2021;1;13;30.09.2021;;;01.10.2021;14.09.2020;1;5
508375;1;15.09.2020;18.08.2020;190;0;1;4;18.08.2020;;2;;02.09.2020;Razlog predčasnega zaključka : odpovedRazlog predčasnega zaključka : odpoved;;14.10.2020;15.09.2020;1;5
508378;1;15.09.2020;18.08.2020;190;0;1;4;18.08.2020;;2;;02.09.2020;Razlog predčasnega zaključka : odpovedRazlog predčasnega zaključka : odpoved;;14.10.2020;15.09.2020;1;5
508389;1;15.09.2020;01.08.2020;150;0;1;4;01.08.2020;;2;;01.08.2020;Razlog predčasnega zaključka : odpovedRazlog predčasnega zaključka : napačen vnos;;15.09.2020;15.09.2020;1;5
508407;1;15.09.2020;30.06.2020;1;0;0;;01.09.2020;31.05.2025;1;57;;Brezplačni najem;;15.09.2020;15.09.2020;1;5
508454;1;15.09.2020;01.08.2020;200;0;0;;01.08.2020;31.07.2021;1;12;31.07.2021;;;01.08.2021;15.09.2020;1;5
508459;1;16.09.2020;01.09.2020;320;0;0;;01.10.2020;30.09.2022;1;24;;;;16.09.2020;16.09.2020;2;5
508474;1;16.09.2020;09.09.2020;427;0;0;;01.10.2020;30.09.2022;1;24;;;;16.09.2020;16.09.2020;2;5
508483;1;16.09.2020;23.04.2020;436,15;0;1;4;01.05.2020;;2;;;;;16.09.2020;16.09.2020;1;5
508489;1;16.09.2020;01.08.2020;170;0;0;;01.08.2020;31.07.2023;1;36;;;;16.09.2020;16.09.2020;1;5
508492;1;16.09.2020;30.06.2016;168;0;0;;30.06.2016;01.02.2021;1;56;01.02.2021;;;02.02.2021;16.09.2020;2;5
508526;1;17.09.2020;31.12.2019;50;0;0;;01.01.2020;;2;;;;;17.09.2020;17.09.2020;1;5
508571;1;18.09.2020;29.07.2019;100;1;0;;01.08.2019;31.07.2021;1;24;31.07.2021;;;01.08.2021;18.09.2020;1;5
508589;1;18.09.2020;17.08.2020;500;0;0;;01.09.2020;30.08.2021;1;12;30.08.2021;;;31.08.2021;18.09.2020;1;5
508599;1;18.09.2020;31.08.2019;550;1;0;;31.08.2019;31.12.2020;1;16;31.12.2020;;;01.01.2021;18.09.2020;2;5
508622;1;18.09.2020;28.02.2017;124,51;0;0;;28.02.2017;01.12.2020;1;46;01.12.2020;;;02.12.2020;18.09.2020;2;5
508624;1;18.09.2020;30.07.2020;140;0;0;;30.07.2020;31.08.2023;1;38;;;;18.09.2020;18.09.2020;1;5
508667;1;21.09.2020;29.06.2020;180;0;0;;01.07.2020;31.12.2020;1;6;31.12.2020;;;01.01.2021;21.09.2020;2;5
508678;4;21.09.2020;01.09.2020;75;0;0;;01.09.2020;;2;;;;;21.09.2020;21.09.2020;2;5
508679;1;21.09.2020;01.12.2019;75;0;0;;01.12.2019;01.11.2020;1;11;01.11.2020;;;02.11.2020;21.09.2020;2;5
508688;1;21.09.2020;18.09.2020;440;0;0;;18.09.2020;31.08.2021;1;12;31.08.2021;;;01.09.2021;21.09.2020;1;5
508694;1;21.09.2020;01.06.2019;135;0;0;;01.06.2019;01.05.2021;1;23;01.05.2021; ;;02.05.2021;21.09.2020;2;5
508698;1;21.09.2020;15.02.2020;913,54;0;0;;15.02.2020;;2;;;;;21.09.2020;21.09.2020;1;5
