ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
-508148;390;MESTNI VRH;PTUJ;*104;5;;;1/1;;158;;
-508148;390;MESTNI VRH;PTUJ;632;7;;;1/1;;;;
-508148;390;MESTNI VRH;PTUJ;657/11;7;;;1/1;;;;
-508148;390;MESTNI VRH;PTUJ;626/1;7;;;1/1;;;;
-508148;390;MESTNI VRH;PTUJ;633/1;7;;;1/1;;;;
-508148;390;MESTNI VRH;PTUJ;661/1;7;;;1/1;;;;
-508148;369;JANEŽOVCI;DESTRNIK;434/3;7;;;1/1;;;;
-508148;369;JANEŽOVCI;DESTRNIK;428/2;7;;;1/1;;;;
-508148;390;MESTNI VRH;PTUJ;657/3;7;;;1/1;;;;
-508148;390;MESTNI VRH;PTUJ;654/1;7;;;1/1;;;;
-508148;369;JANEŽOVCI;DESTRNIK;429/2;7;;;1/1;;;;
-508148;390;MESTNI VRH;PTUJ;657/10;7;;;1/1;;;;
-508148;369;JANEŽOVCI;DESTRNIK;429/7;7;;;1/1;;;;
-508146;695;BOHOVA;HOČE-SLIVNICA;213;7;;;1/2;;;;
-508145;1410;MIRNA;TREBNJE;1523/1;9;;;1/1;;;;
-508144;737;JURIŠNA VAS;SLOVENSKA BISTRICA;255/4;7;;;1/1;;;;
-508144;737;JURIŠNA VAS;SLOVENSKA BISTRICA;255/3;7;;;1/1;;;;
-508141;1505;BUŠINJA VAS;METLIKA;1976;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;227/6;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;250/3;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;251/7;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;229/13;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;227/5;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;251/8;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;227/7;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;254/4;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;253;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;229/14;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;227/4;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;227/1;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;252/3;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;229/12;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;245/3;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;229/15;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;248/2;3;;;1/1;;;;
-508138;677;ZGORNJE RADVANJE;MARIBOR;251/9;5;;;1/1;;1163;;
-508136;997;GOTOVLJE;ŽALEC;523/54;3;;;1/1;;;;
-508133;1120;ZGORNJE LAŽE;SLOVENSKE KONJICE;992/1;5;;;1/1;;1790;;
-508133;1120;ZGORNJE LAŽE;SLOVENSKE KONJICE;*84;5;;;1/1;;227;;
-508132;1755;GLINCE;LJUBLJANA;743/2;3;;;1/8;;;;
-508132;1755;GLINCE;LJUBLJANA;742/3;10;;;1/8;;;;
-508131;305;KOG;ORMOŽ;806;7;;;1/1;;;;
-508131;305;KOG;ORMOŽ;807/1;8;;;1/1;;;;
-508131;305;KOG;ORMOŽ;807/2;3;;;1/1;;;;
-508131;305;KOG;ORMOŽ;*100;5;;;1/1;;43;;
-508128;723;PODOVA;RAČE-FRAM;769/2;3;;;1/1;;;;
-508128;723;PODOVA;RAČE-FRAM;769/1;3;;;1/1;;;;
-508127;751;ČREŠNJEVEC;SLOVENSKA BISTRICA;207/8;7;;;1/1;;;;
-508127;751;ČREŠNJEVEC;SLOVENSKA BISTRICA;207/10;7;;;1/1;;;;
-508127;751;ČREŠNJEVEC;SLOVENSKA BISTRICA;207/9;7;;;1/1;;;;
-508125;746;ŠENTOVEC;SLOVENSKA BISTRICA;669/2;7;;;1/1;;;;
-508123;2161;ZALOŠE;RADOVLJICA;921/2;5;;;1/1;;65;;
-508123;2161;ZALOŠE;RADOVLJICA;921/1;5;;;1/1;;491;;
-508121;2715;CETORE;IZOLA;1889/1;7;;;1/2;;;;
-508121;2715;CETORE;IZOLA;1861/2;7;;;1/2;;;;
-508121;2715;CETORE;IZOLA;1960/1;7;;;1/2;;;;
-508117;566;SLADKI VRH;ŠENTILJ;640/6;7;;;1/1;;;;
-508121;2715;CETORE;IZOLA;1961/1;7;;;1/2;;;;
-508121;2715;CETORE;IZOLA;1959/2;7;;;1/2;;;;
-508119;2506;PALČJE;PIVKA;1375/37;9;;;1/1;;;;
-508116;2187;ZGORNJE GORJE;GORJE;461;9;;;1/1;;;;
-508115;2030;SUHA;ŠKOFJA LOKA;318/95;5;;;1/2;;60;;
-508115;2030;SUHA;ŠKOFJA LOKA;318/96;5;;;1/2;;4;;
-508115;2030;SUHA;ŠKOFJA LOKA;318/98;5;;;1/2;;1;;
-508115;2030;SUHA;ŠKOFJA LOKA;318/97;5;;;14/44;;22;;
-508115;2030;SUHA;ŠKOFJA LOKA;318/91;5;;;4/93;;56;;
-508111;1628;DANE;RIBNICA;536/9;9;;;1/1;;;;
-508110;1463;ZAGRAD;ŠKOCJAN;44/3;5;;;1/1;;436;;
-508109;2420;ŠTJAK;SEŽANA;17/2;3;;;1/1;;;;
-508108;2430;KRAJNA VAS;SEŽANA;905/1;3;;;1/1;;;;
-508107;1430;KNEŽJA VAS;TREBNJE;581;7;;;1/1;;;;
-508106;1454;DALJNJI VRH;NOVO MESTO;761/1;3;;;1/1;;;;
-508106;1454;DALJNJI VRH;NOVO MESTO;761/2;3;;;1/1;;;;
-508105;2420;ŠTJAK;SEŽANA;18/4;2;;;1/1;;;;
-508104;2453;POVIR;SEŽANA;3238/1;3;;;1/1;;;;
-508100;1432;KORITA;TREBNJE;2590/31;9;;;1/1;;;;
-508099;1496;PODTURN;DOLENJSKE TOPLICE;1638/6;3;;;1/1;;;;
-508096;1511;DRAŠIČI;METLIKA;1162;7;;;1/1;;;;
-508093;1432;KORITA;TREBNJE;2590/29;9;;;1/1;;;;
-508091;1697;LANIŠČE;ŠKOFLJICA;435/23;10;;;1/1;;;;
-508085;1359;PRESLADOL;KRŠKO;346/1;7;;;1/2;;;;
-508114;2435;KRIŽ;SEŽANA;2697/3;10;;;1/1;;;;
-508113;1485;GOTNA VAS;NOVO MESTO;220/3;3;;;1/1;;;;
-508085;1359;PRESLADOL;KRŠKO;347/2;7;;;1/2;;;;
-508085;1359;PRESLADOL;KRŠKO;346/3;7;;;1/2;;;;
-508085;1359;PRESLADOL;KRŠKO;347/1;7;;;1/2;;;;
-508085;1359;PRESLADOL;KRŠKO;346/2;7;;;1/2;;;;
-508085;1359;PRESLADOL;KRŠKO;345/2;7;;;1/2;;;;
-508085;1359;PRESLADOL;KRŠKO;345/1;7;;;1/2;;;;
-508085;1359;PRESLADOL;KRŠKO;345/2;5;;;1/2;;1103;;
-508085;1359;PRESLADOL;KRŠKO;347/1;5;;;1/2;;115;;
-508084;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;1134/17;3;;;1/1;;;;
-508080;745;KOVAČA VAS;SLOVENSKA BISTRICA;492/65;7;;;1/1;;;;
-508080;745;KOVAČA VAS;SLOVENSKA BISTRICA;492/64;7;;;1/1;;;;
-508078;1344;MALI KAMEN;KRŠKO;826/1;9;;;1/1;;;;
-508078;1344;MALI KAMEN;KRŠKO;823/1;9;;;1/1;;;;
-508078;1344;MALI KAMEN;KRŠKO;801/1;9;;;1/1;;;;
-508077;1738;DRAVLJE;LJUBLJANA;432;5;;;216/100000;;1438;;
-508077;1738;DRAVLJE;LJUBLJANA;428;5;;;216/100000;;1919;;
-508076;2461;DANE;DIVAČA;4/4;10;;;1/1;;;;
-508074;236;KRIŽEVCI;KRIŽEVCI;114/9;3;;;120/600;;;;
-508074;236;KRIŽEVCI;KRIŽEVCI;114/1;3;;;120/600;;;;
-508074;236;KRIŽEVCI;KRIŽEVCI;114/8;3;;;120/600;;;;
-508074;236;KRIŽEVCI;KRIŽEVCI;114/13;5;;;1/5;;440;;
-508073;1322;KRŠKO;KRŠKO;216/40;3;;;1/1;;;;
-508072;2169;KRANJSKA GORA;KRANJSKA GORA;603/11;9;;;1/1;;;;
-508069;2161;ZALOŠE;RADOVLJICA;402/2;5;;;187/1000;;831;;
-508067;1623;JURJEVICA;RIBNICA;3381;5;;;1/1;;316;;
-508067;1623;JURJEVICA;RIBNICA;3381;5;;;1/1;;316;;
-508063;2090;VOJVODIN BORŠT I;KRANJ;293;9;;;1/1;;;;
-508063;2090;VOJVODIN BORŠT I;KRANJ;292;9;;;1/1;;;;
-508063;2090;VOJVODIN BORŠT I;KRANJ;51;9;;;1/1;;;;
-508062;774;STOPNO;MAKOLE;406/1;7;;;1/1;;;;
-508062;774;STOPNO;MAKOLE;412;7;;;1/1;;;;
-508060;1619;SODRAŽICA;SODRAŽICA;*58;5;;;1/2;;61;;
-508060;1619;SODRAŽICA;SODRAŽICA;45;5;;;1/1;;374;;
-508059;1073;TRNOVLJE;CELJE;835;3;;;1/1;;;;
-508059;1073;TRNOVLJE;CELJE;837/1;7;;;1/1;;;;
-508059;1073;TRNOVLJE;CELJE;834/15;7;;;1/1;;;;
-508059;1073;TRNOVLJE;CELJE;834/16;7;;;1/1;;;;
-508059;1073;TRNOVLJE;CELJE;834/1;7;;;1/1;;;;
-508059;1073;TRNOVLJE;CELJE;834/2;7;;;1/1;;;;
-508059;1073;TRNOVLJE;CELJE;886/5;7;;;1/1;;;;
-508059;1073;TRNOVLJE;CELJE;886/4;7;;;1/1;;;;
-508059;1073;TRNOVLJE;CELJE;837/2;7;;;1/1;;;;
-508059;1073;TRNOVLJE;CELJE;*98;5;;;0/1;;504;;
-508059;1073;TRNOVLJE;CELJE;*98;5;;;1/1;;504;;
-508059;1073;TRNOVLJE;CELJE;*98;5;;;0/1;;504;;
-508058;2322;RENČE;RENČE-VOGRSKO;*227;10;;;1/1;;;;
-508057;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;245/41;3;;;6/56;;;;
-508055;1696;RUDNIK;LJUBLJANA;5/34;3;;;1/1;;;;
-508054;160;VELIKA POLANA;VELIKA POLANA;3973;3;;;1/1;;;;
-508054;160;VELIKA POLANA;VELIKA POLANA;3972;3;;;1/1;;;;
-508054;160;VELIKA POLANA;VELIKA POLANA;3971;5;;;1/1;;1674;;
-508052;1432;KORITA;TREBNJE;2274;7;;;1/1;;;;
-508051;1432;KORITA;TREBNJE;2243;7;;;1/1;;;;
-508051;1432;KORITA;TREBNJE;2263;7;;;1/1;;;;
-508051;1432;KORITA;TREBNJE;2264;7;;;1/1;;;;
-508050;1515;METLIKA;METLIKA;2876;7;;;1/1;;;;
-508047;804;RADLJE OB DRAVI;RADLJE OB DRAVI;471/43;3;;;1/1;;;;
-508046;1410;MIRNA;TREBNJE;1533/3;9;;;1/1;;;;
-508046;1410;MIRNA;TREBNJE;1526/2;9;;;1/1;;;;
-508046;1410;MIRNA;TREBNJE;1526/3;10;;;1/1;;;;
-508046;1410;MIRNA;TREBNJE;1526/3;8;;;1/1;;;;
-508046;1410;MIRNA;TREBNJE;1526/3;7;;;1/1;;;;
-508046;1410;MIRNA;TREBNJE;1526/3;5;;;1/1;;10167;;
-508045;1584;DRAGA;LOŠKI POTOK;1777;7;;;1/1;;;;
-508075;2002;VRHNIKA;VRHNIKA;2796/8;3;;;1/2;;;;
-508075;2002;VRHNIKA;VRHNIKA;2793/4;3;;;1/2;;;;
-508075;2002;VRHNIKA;VRHNIKA;2793/1;3;;;1/1;;;;
-508045;1584;DRAGA;LOŠKI POTOK;1514/31;7;;;1/1;;;;
-508045;1584;DRAGA;LOŠKI POTOK;1739/2;7;;;1/1;;;;
-508045;1584;DRAGA;LOŠKI POTOK;1776;7;;;1/1;;;;
-508045;1584;DRAGA;LOŠKI POTOK;1755;7;;;1/1;;;;
-508045;1584;DRAGA;LOŠKI POTOK;2121/20;7;;;1/1;;;;
-508045;1584;DRAGA;LOŠKI POTOK;1750;7;;;1/1;;;;
-508045;1584;DRAGA;LOŠKI POTOK;2121/15;7;;;1/1;;;;
-508045;1584;DRAGA;LOŠKI POTOK;1784;7;;;1/1;;;;
-508045;1584;DRAGA;LOŠKI POTOK;1744;7;;;1/1;;;;
-508041;1731;UDMAT;LJUBLJANA;120;5;;;1/4;;367;;
-508044;1642;TRAVNIK;LOŠKI POTOK;*236;3;;;1/1;;;;
-508044;1642;TRAVNIK;LOŠKI POTOK;116/2;3;;;1/1;;;;
-508043;1762;PODGORA;DOL PRI LJUBLJANI;82/2;5;;;1/1;;1574;;
-508040;2192;RIBNO;BLED;141/4;7;;;1/1;;;;
-508039;2523;TOPOLC;ILIRSKA BISTRICA;1046/2;7;;;1/1;;;;
-508038;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;100/14;3;;;1/1;;;;
-508037;2386;BATUJE;AJDOVŠČINA;443;3;;;1/9;;;;
-508037;2386;BATUJE;AJDOVŠČINA;444/2;7;;;1/9;;;;
-508037;2386;BATUJE;AJDOVŠČINA;185/6;3;;;1/9;;;;
-508037;2386;BATUJE;AJDOVŠČINA;*150;7;;;1/9;;;;
-508037;2386;BATUJE;AJDOVŠČINA;185/3;3;;;1/9;;;;
-508037;2386;BATUJE;AJDOVŠČINA;*147/2;3;;;1/9;;;;
-508037;2386;BATUJE;AJDOVŠČINA;185/5;3;;;1/9;;;;
-508036;1798;ZAGORICA;DOBREPOLJE;547/2;3;;;1/1;;;;
-508035;2520;PRELOŽE;ILIRSKA BISTRICA;499/1;3;;;1/1;;;;
-508035;2520;PRELOŽE;ILIRSKA BISTRICA;501/1;3;;;1/1;;;;
-508035;2520;PRELOŽE;ILIRSKA BISTRICA;449/2;7;;;1/1;;;;
-508035;2520;PRELOŽE;ILIRSKA BISTRICA;500;7;;;1/1;;;;
-508035;2520;PRELOŽE;ILIRSKA BISTRICA;*23;5;;;1/1;;388;;
-508034;1798;ZAGORICA;DOBREPOLJE;541/2;3;;;1/1;;;;
-508033;707;HOTINJA VAS;HOČE-SLIVNICA;542/18;3;;;1/1;;;;
-508033;707;HOTINJA VAS;HOČE-SLIVNICA;542/20;5;;;1/1;;633;;
-508032;1641;HRIB;LOŠKI POTOK;1556/93;3;;;1/1;;;;
-508030;1628;DANE;RIBNICA;18/21;7;;;1/1;;;;
-508029;337;GRABE PRI SREDIŠČU;SREDIŠČE OB DRAVI;452;7;;;1/1;;;;
-508028;1811;DOBRAVA;IVANČNA GORICA;219/1;7;;;1/1;;;;
-508027;1831;VIŠNJE;IVANČNA GORICA;76/31;9;;;1/1;;;;
-508026;1829;VELIKO GLOBOKO;IVANČNA GORICA;1083/4;7;;;1/1;;;;
-508025;1625;RIBNICA;RIBNICA;762/4;5;;;1/1;;695;;
-508025;1625;RIBNICA;RIBNICA;762/1;5;;;1/2;;854;;
-508024;1627;PRIGORICA;RIBNICA;274/1;3;;;1/1;;;;
-508023;2381;LOKAVEC;AJDOVŠČINA;1924/56;7;;;1/1;;;;
-508021;2401;VIPAVA;VIPAVA;*171/1;5;;;1/1;;90;;
-508020;1887;ŠENTLAMBERT;ZAGORJE OB SAVI;757/12;5;;;1/1;;519;;
-508019;2399;PLANINA;AJDOVŠČINA;2314;7;;;1/1;;;;
-508018;653;KOŠAKI;MARIBOR;375/10;7;;;1/1;;;;
-508018;653;KOŠAKI;MARIBOR;375/8;9;;;1/1;;;;
-508018;653;KOŠAKI;MARIBOR;375/15;3;;;1/1;;;;
-508018;653;KOŠAKI;MARIBOR;375/16;3;;;1/1;;;;
-508015;201;RIHTAROVCI;RADENCI;595/4;3;;;1/1;;;;
-508015;201;RIHTAROVCI;RADENCI;595/3;3;;;1/1;;;;
-508015;201;RIHTAROVCI;RADENCI;595/2;5;;;1/1;;490;;
-508014;1782;STARA VAS;GROSUPLJE;806;5;;;1/1;;421;;
-508014;1782;STARA VAS;GROSUPLJE;805/1;5;;;1/1;;1023;;
-508011;2633;RAVEN;PIRAN;1715;10;;;1/1;;;;
-508011;2633;RAVEN;PIRAN;1681;10;;;1/1;;;;
-508004;1821;VRHE;IVANČNA GORICA;1428/2;7;;;1/1;;;;
-508012;2200;BOHINJSKA BISTRICA;BOHINJ;258/4;5;;;1/1;;426;;
-508012;2200;BOHINJSKA BISTRICA;BOHINJ;258/4;5;;;1/1;;426;;
-508010;1802;LESKOVEC;IVANČNA GORICA;526/6;3;;;1/1;;;;
-508007;1809;ŠENTVID;IVANČNA GORICA;693/4;2;;;1/1;;;;
-508005;1810;STIČNA;IVANČNA GORICA;424/3;5;;;1/1;;182;;
-508004;1821;VRHE;IVANČNA GORICA;1427/2;7;;;1/1;;;;
-508004;1821;VRHE;IVANČNA GORICA;1429/4;7;;;1/1;;;;
-508003;1074;SPODNJA HUDINJA;CELJE;1325;5;;;NP;;5102;;
-508002;1983;BABNA GORA;MEDVODE;2470/3;10;;;1/1;;;;
-507997;741;BUKOVEC;SLOVENSKA BISTRICA;32/6;9;;;1/1;;;;
-507997;741;BUKOVEC;SLOVENSKA BISTRICA;29;5;;;1/1;;1856;;
-507994;1996;LOG;LOG-DRAGOMER;41/13;5;;;1/1;;574;;
-507994;1996;LOG;LOG-DRAGOMER;41/13;5;;;1/1;;574;;
-507992;1320;DRNOVO;KRŠKO;1543/2;7;;;1/1;;;;
-507989;992;POLZELA;POLZELA;365/15;5;;;1/2;;301;;
-507982;642;PERNICA;PESNICA;240;7;;;1/1;;;;
-507982;642;PERNICA;PESNICA;241;7;;;1/1;;;;
-507980;680;TEZNO;MARIBOR;288/3;5;;;1/2;;424;;
-507978;1778;VOLAVLJE;LJUBLJANA;317/2;7;;;1/1;;;;
-507978;1778;VOLAVLJE;LJUBLJANA;317/3;7;;;1/1;;;;
-507973;1740;SPODNJA ŠIŠKA;LJUBLJANA;775;5;;;1/16;;141;;
-507972;1709;ŽELIMLJE;ŠKOFLJICA;635/2;3;;;1/1;;;;
-507970;2197;BOHINJSKA SREDNJA VAS;BOHINJ;626/4;5;;;88/936;;742;;
-507969;1541;LOKA;ČRNOMELJ;327/8;3;;;1/1;;;;
-507967;1777;JAVOR;LJUBLJANA;299/20;3;;;1/1;;;;
-507967;1777;JAVOR;LJUBLJANA;299/27;3;;;1/1;;;;
-507957;779;PEKEL;POLJČANE;721/4;5;;;1/1;;309;;
-507963;1750;ŠMARTNO POD ŠMARNO GORO;LJUBLJANA;90/43;3;;;1/1;;;;
-507960;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;1132/1;3;;;1/1;;;;
-507958;167;ČENTIBA;LENDAVA;3534/2;7;;;1/1;;;;
-507955;2201;NOMENJ;BOHINJ;64/1;5;;;1/1;;154;;
-507955;2201;NOMENJ;BOHINJ;65/1;5;;;1/1;;217;;
-507954;354;ZAGORCI;JURŠINCI;1152;7;;;1/1;;;;
-507953;2629;DVORI NAD IZOLO;IZOLA;1096/1;3;;;1/1;;;;
-507952;2191;ŽELEČE;BLED;290/71;2;;;1/1;;;;
-507949;1995;PODSMREKA;LJUBLJANA;201/205;3;;;1/1;;;;
-507949;1995;PODSMREKA;LJUBLJANA;201/182;5;;;1/1;;358;;
-507948;1992;HORJUL;HORJUL;699/6;3;;;1/1;;;;
-507944;1735;STOŽICE;LJUBLJANA;1246/4;3;;;1/1;;;;
-507939;676;PEKRE;MARIBOR;457/88;5;;;1/1;;124;;
-507941;1770;KAŠELJ;LJUBLJANA;749/4;5;;;1/1;;307;;
-507941;1770;KAŠELJ;LJUBLJANA;749/6;5;;;1/1;;268;;
-507939;676;PEKRE;MARIBOR;457/87;5;;;1/1;;89;;
-507936;1713;KRVAVA PEČ;VELIKE LAŠČE;999/8;3;;;1/1;;;;
-507936;1713;KRVAVA PEČ;VELIKE LAŠČE;999/10;3;;;1/2;;;;
-507923;2021;DOBRAČEVA;ŽIRI;395/18;3;;;1/1;;;;
-507920;2626;IZOLA;IZOLA;681;5;;;1/1;;23;;
-507918;1997;BLATNA BREZOVICA;VRHNIKA;2/4;3;;;1/1;;;;
-507918;1997;BLATNA BREZOVICA;VRHNIKA;2/3;3;;;1/1;;;;
-507917;1494;JURKA VAS;STRAŽA;789;9;;;1/2;;;;
-507916;782;POLJČANE;POLJČANE;534;7;;;1/1;;;;
-507916;782;POLJČANE;POLJČANE;533;7;;;1/1;;;;
-507916;782;POLJČANE;POLJČANE;532;7;;;1/1;;;;
-507916;782;POLJČANE;POLJČANE;531;9;;;1/1;;;;
-507916;782;POLJČANE;POLJČANE;*157;5;;;1/1;;54;;
-507916;782;POLJČANE;POLJČANE;*157;5;;;1/1;;54;;
-507915;1993;ZAKLANEC;HORJUL;1092/2;3;;;1/1;;;;
-507911;431;STAROŠINCE;KIDRIČEVO;844;7;;;1/1;;;;
-507910;779;PEKEL;POLJČANE;617;7;;;1/1;;;;
-507910;779;PEKEL;POLJČANE;595/1;7;;;1/1;;;;
-507910;779;PEKEL;POLJČANE;594;8;;;1/1;;;;
-507910;779;PEKEL;POLJČANE;620/5;7;;;1/1;;;;
-507910;779;PEKEL;POLJČANE;595/2;5;;;1/1;;655;;
-507910;779;PEKEL;POLJČANE;595/2;5;;;1/1;;655;;
-507908;1739;ZGORNJA ŠIŠKA;LJUBLJANA;184/62;5;;;1/1;;17;;
-507905;1443;DVOR;ŽUŽEMBERK;610/166;9;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;915;7;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;798;7;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;760;7;;;1/1;;;;
-507905;1444;AJDOVEC;ŽUŽEMBERK;2486/42;9;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;610/235;9;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;610/140;7;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;826;7;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;1065;7;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;610/169;9;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;610/139;7;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;799/4;7;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;799/3;7;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;799/1;7;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;984;7;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;610/234;9;;;1/1;;;;
-507905;1443;DVOR;ŽUŽEMBERK;*65;5;;;1/1;;652;;
-507905;1443;DVOR;ŽUŽEMBERK;1062/1;5;;;1/1;;2210;;
-507904;1871;TRBOVLJE;TRBOVLJE;*2842;10;;;1/1;;;;
-507901;264;RADOMERJE;LJUTOMER;14/3;3;;;1/1;;;;
-507898;166;LENDAVA;LENDAVA;4108/1;5;;;0/1;;446;;
-507898;166;LENDAVA;LENDAVA;4108/1;5;;;0/1;;446;;
-507898;166;LENDAVA;LENDAVA;4108/1;5;;;1/1;;446;;
-507894;1755;GLINCE;LJUBLJANA;809/17;5;;;1/1;;385;;
-507894;1755;GLINCE;LJUBLJANA;809/17;5;;;1/1;;385;;
-507893;1387;CIRNIK;ŠENTRUPERT;464;7;;;1/1;;;;
-507893;1387;CIRNIK;ŠENTRUPERT;465/2;9;;;1/1;;;;
-507892;1872;DOBOVEC;TRBOVLJE;265/2;3;;;1/1;;;;
-507892;1872;DOBOVEC;TRBOVLJE;261/2;5;;;1/1;;221;;
-507892;1872;DOBOVEC;TRBOVLJE;261/2;5;;;1/1;;221;;
-507889;1547;BUTORAJ;ČRNOMELJ;2018;9;;;1/1;;;;
-507887;1871;TRBOVLJE;TRBOVLJE;98/9;5;;;1/1;;45;;
-507887;1871;TRBOVLJE;TRBOVLJE;98/10;5;;;1/1;;469;;
-507885;168;DOLINA PRI LENDAVI;LENDAVA;1337/4;3;;;1/1;;;;
-507885;168;DOLINA PRI LENDAVI;LENDAVA;1337/2;5;;;1/1;;431;;
-507882;1393;STUDENEC;SEVNICA;611;7;;;1/1;;;;
-507880;653;KOŠAKI;MARIBOR;392/43;3;;;1/1;;;;
-507880;653;KOŠAKI;MARIBOR;392/48;3;;;1/1;;;;
-507880;657;MARIBOR-GRAD;MARIBOR;1046;3;;;1/1;;;;
-507879;1978;STUDENČICE;MEDVODE;929/5;7;;;1/1;;;;
-507878;624;VELIKI BOČ;SELNICA OB DRAVI;301;10;;;1/12;;;;
-507878;624;VELIKI BOČ;SELNICA OB DRAVI;296/2;10;;;1/12;;;;
-507878;624;VELIKI BOČ;SELNICA OB DRAVI;301;5;;;1/1;;3785;;
-507876;624;VELIKI BOČ;SELNICA OB DRAVI;301;10;;;1/12;;;;
-507876;624;VELIKI BOČ;SELNICA OB DRAVI;301;5;;;1/12;;3785;;
-507875;653;KOŠAKI;MARIBOR;72/22;10;;;1/1;;;;
-507874;964;VELENJE;VELENJE;358/3;7;;;1/1;;;;
-507874;964;VELENJE;VELENJE;359;1;;;1/1;;;;
-507871;2335;DORNBERK;NOVA GORICA;7682/5;3;;;1/1;;;;
-507870;2303;SOLKAN;NOVA GORICA;3322/2;3;;;1/1;;;;
-507869;2335;DORNBERK;NOVA GORICA;7682/6;3;;;1/1;;;;
-507861;1183;LEMBERG OKOLICA;ŠMARJE PRI JELŠAH;547/5;7;;;1/1;;;;
-507876;624;VELIKI BOČ;SELNICA OB DRAVI;296/2;10;;;1/12;;;;
-507864;1357;BRESTANICA;KRŠKO;624;3;;;1/2;;;;
-507864;1357;BRESTANICA;KRŠKO;623;5;;;1/2;;882;;
-507863;1761;DOL PRI LJUBLJANI;DOL PRI LJUBLJANI;131/23;2;;;1/1;;;;
-507862;1183;LEMBERG OKOLICA;ŠMARJE PRI JELŠAH;*321;5;;;1/1;;40;;
-507860;1549;TANČA GORA;ČRNOMELJ;636;7;;;1/1;;;;
-507857;1767;DOLSKO;DOL PRI LJUBLJANI;387;7;;;1/3;;;;
-507857;1767;DOLSKO;DOL PRI LJUBLJANI;350/9;3;;;2/3;;;;
-507857;1767;DOLSKO;DOL PRI LJUBLJANI;349/11;7;;;1/3;;;;
-507853;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;313/537;5;;;1/6;;15;;
-507852;1769;LAZE;DOL PRI LJUBLJANI;91/3;9;;;1/1;;;;
-507852;1769;LAZE;DOL PRI LJUBLJANI;109/3;9;;;1/1;;;;
-507850;464;BELSKI VRH;ZAVRČ;263;3;;;1/1;;;;
-507850;464;BELSKI VRH;ZAVRČ;370;9;;;1/1;;;;
-507850;464;BELSKI VRH;ZAVRČ;233;9;;;1/1;;;;
-507850;464;BELSKI VRH;ZAVRČ;264;5;;;1/1;;1482;;
-507850;464;BELSKI VRH;ZAVRČ;*80;5;;;1/1;;72;;
-507848;1075;OSTROŽNO;CELJE;559/61;5;;;1/1;;18;;
-507846;805;DOBRAVA;RADLJE OB DRAVI;138/5;3;;;1/1;;;;
-507845;2100;KRANJ;KRANJ;280/14;5;;;2/3;;60;;
-507845;2100;KRANJ;KRANJ;280/15;5;;;2/3;;148;;
-507845;2100;KRANJ;KRANJ;280/16;5;;;2/3;;20;;
