ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
-53771;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;210/57;3;;;1/1;;64;;
-53771;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;199/75;5;;;1/1;;215;;
-53771;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;198/1;5;;;1/1;;630;;
-53771;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;199/1;5;;;1/1;;521;;
-53771;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;199/73;5;;;1/1;;27;;
-53771;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;199/74;5;;;1/1;;245;;
-53771;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;199/76;5;;;1/1;;475;;
-53771;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;199/77;5;;;1/1;;1;;
-53766;1943;DOB;DOMŽALE;697;3;;;NP;;3624;;
-53771;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;197/1;7;;;1/1;;1366;;
-53770;54;PEČAROVCI;PUCONCI;1596/2;7;;;1/1;;813;;
-53767;213;DRAGOTINCI;SVETI JURIJ OB ŠČAVNICI;1060;7;;;1/1;;7742;;
-53766;1943;DOB;DOMŽALE;699/1;3;;;33/252;;3766;;
-53766;1943;DOB;DOMŽALE;692/19;3;;;NP;;202;;
-53766;1943;DOB;DOMŽALE;699/3;3;;;33/252;;1088;;
-53766;1943;DOB;DOMŽALE;696;3;;;NP;;847;;
-53766;1943;DOB;DOMŽALE;692/7;3;;;NP;;317;;
-53766;1943;DOB;DOMŽALE;698/1;3;;;NP;;15546;;
-53766;1943;DOB;DOMŽALE;692/12;3;;;NP;;236;;
-53766;1943;DOB;DOMŽALE;692/13;3;;;NP;;154;;
-53766;1943;DOB;DOMŽALE;692/1;3;;;NP;;28030;;
-53766;1943;DOB;DOMŽALE;692/16;3;;;NP;;3000;;
-53766;1943;DOB;DOMŽALE;692/14;3;;;NP;;3228;;
-53766;1943;DOB;DOMŽALE;692/15;3;;;NP;;1997;;
-53766;1943;DOB;DOMŽALE;699/4;3;;;33/252;;1089;;
-53766;1943;DOB;DOMŽALE;692/2;3;;;NP;;87;;
-53766;1943;DOB;DOMŽALE;692/6;3;;;NP;;69;;
-53766;1943;DOB;DOMŽALE;692/17;3;;;NP;;1850;;
-53766;1943;DOB;DOMŽALE;692/18;3;;;NP;;394;;
-53766;1943;DOB;DOMŽALE;699/2;3;;;33/252;;1088;;
-53765;181;APAČE;APAČE;535/1;7;;;1/1;;1710;;
-53762;1462;ZBURE;ŠMARJEŠKE TOPLICE;659;7;;;1/1;;6956;;
-53762;1462;ZBURE;ŠKOCJAN;*99;3;;;1/1;;108;;
-53762;1462;ZBURE;ŠKOCJAN;*101;3;;;1/1;;111;;
-53762;1462;ZBURE;ŠMARJEŠKE TOPLICE;205;7;;;1/1;;683;;
-53762;1462;ZBURE;ŠKOCJAN;657;7;;;1/1;;8326;;
-53762;1462;ZBURE;ŠKOCJAN;658;7;;;1/1;;3665;;
-53762;1461;ŽALOVIČE;ŠMARJEŠKE TOPLICE;646/81;9;;;1/1;;18196;;
-53762;1466;GORENJA VAS;ŠMARJEŠKE TOPLICE;2337;7;;;1/1;;1503;;
-53762;1462;ZBURE;ŠMARJEŠKE TOPLICE;203;7;;;1/1;;532;;
-53762;1462;ZBURE;ŠMARJEŠKE TOPLICE;656;7;;;1/1;;3054;;
-53762;1462;ZBURE;ŠKOCJAN;664;7;;;1/1;;1870;;
-53762;1462;ZBURE;ŠMARJEŠKE TOPLICE;*102;3;;;1/1;;40;;
-53762;1462;ZBURE;ŠMARJEŠKE TOPLICE;200;7;;;1/1;;1108;;
-53762;1462;ZBURE;ŠKOCJAN;*100;5;;;1/1;;126;;
-53759;327;PODGORCI;ORMOŽ;616/1;3;;;1/1;;1821;;
-53759;327;PODGORCI;ORMOŽ;616/2;5;;;1/1;;307;;
-53758;1448;PREČNA;NOVO MESTO;1232;7;;;1/1;;1003;;
-53758;1448;PREČNA;STRAŽA;1232;5;;;1/1;;1003;;
-53756;1506;LOKVICA;METLIKA;2354;7;;;1/1;;705;;
-53756;1506;LOKVICA;METLIKA;1961;7;;;1/1;;1647;;
-53756;1506;LOKVICA;METLIKA;2353;9;;;1/1;;370;;
-53756;1506;LOKVICA;METLIKA;2360/1;9;;;1/1;;126;;
-53756;1506;LOKVICA;METLIKA;2001;7;;;1/1;;3597;;
-53756;1506;LOKVICA;METLIKA;2360/2;9;;;1/1;;108;;
-53755;1487;ZAJČJI VRH;NOVO MESTO;942/6;3;;;1/1;;106;;
-53754;1487;ZAJČJI VRH;NOVO MESTO;942/1;3;;;1/1;;470;;
-53752;2328;OPATJE SELO;MIREN-KOSTANJEVICA;3687;3;;;1/1;;42;;
-53752;2328;OPATJE SELO;MIREN-KOSTANJEVICA;1203/8;7;;;1/1;;817;;
-53752;2328;OPATJE SELO;MIREN-KOSTANJEVICA;3688;5;;;1/1;;450;;
-53749;1465;STARA VAS;ŠKOCJAN;1931/4;3;;;1/1;;6247;;
-53748;473;BREZOVEC;CIRKULANE;*135;5;;;1/1;;95;;
-53748;474;CIRKULANE;CIRKULANE;356;9;;;1/1;;1816;;
-53748;473;BREZOVEC;CIRKULANE;552/1;3;;;1/1;;1614;;
-53748;474;CIRKULANE;CIRKULANE;352;9;;;1/1;;2762;;
-53748;474;CIRKULANE;CIRKULANE;354;7;;;1/1;;1994;;
-53748;474;CIRKULANE;CIRKULANE;355;9;;;1/1;;834;;
-53748;473;BREZOVEC;CIRKULANE;552/3;3;;;1/1;;305;;
-53748;474;CIRKULANE;CIRKULANE;353/1;7;;;1/1;;4025;;
-53743;1898;MEKINJE;KAMNIK;147/1;10;;;1/1;;595;;
-53743;1898;MEKINJE;KAMNIK;195/10;8;;;1/1;;154;;
-53743;1898;MEKINJE;KAMNIK;147/1;5;;;1/1;;749;;
-53743;1898;MEKINJE;KAMNIK;147/1;5;;;1/1;;749;;
-53738;396;SKORBA;HAJDINA;278/57;3;;;1/1;;884;;
-53735;2307;STARA GORA;NOVA GORICA;704/3;3;;;1/2;;3687;;
-53732;1483;KANDIJA;NOVO MESTO;488;5;;;1;;290;;
-53730;396;SKORBA;HAJDINA;278/58;3;;;1/1;;120;;
-53730;396;SKORBA;HAJDINA;278/24;3;;;1/1;;615;;
-53703;2313;ŠEMPAS;NOVA GORICA;3096;7;;;1/1;;2939;;
-53696;2423;GABROVICA;KOMEN;345/1;7;;;1/1;;993;;
-53687;2315;ŠEMPETER;ŠEMPETER-VRTOJBA;9118;3;;;1/1;;38;;
-53687;2315;ŠEMPETER;ŠEMPETER-VRTOJBA;9117;3;;;1/1;;38;;
-53683;2423;GABROVICA;KOMEN;1476;7;;;1/1;;273;;
-53683;2423;GABROVICA;KOMEN;1630;7;;;1/1;;834;;
-53683;2423;GABROVICA;KOMEN;1487;7;;;1/1;;115;;
-53678;1451;MIRNA PEČ;MIRNA PEČ;2983/4;3;;;1/1;;80;;
-53675;1678;OTOK II;CERKNICA;2533;7;;;1/2;;3467;;
-53675;1678;OTOK II;CERKNICA;2195;7;;;1/1;;3241;;
-53675;1678;OTOK II;CERKNICA;2268;7;;;1/1;;874;;
-53675;1678;OTOK II;CERKNICA;2359/2;7;;;1/2;;5819;;
-53675;1678;OTOK II;CERKNICA;1722;7;;;1/1;;12042;;
-53664;1959;DOMŽALE;DOMŽALE;115;3;;;1/1;;192;;
-53664;1959;DOMŽALE;DOMŽALE;933/1;5;;;1/1;;817;;
-53664;1959;DOMŽALE;DOMŽALE;933/1;5;;;1/1;;817;;
-53662;2555;DRAGA;HRPELJE-KOZINA;2072/3;3;;;7/16;;32;;
-53662;2555;DRAGA;HRPELJE-KOZINA;2066/3;3;;;7/16;;81;;
-53662;2555;DRAGA;HRPELJE-KOZINA;2076/1;3;;;7/16;;194;;
-53662;2555;DRAGA;HRPELJE-KOZINA;2072/10;5;;;7/16;;334;;
-53660;1832;VAČE;LITIJA;2139/9;7;;;1/1;;205;;
-53657;1632;OTOK I;CERKNICA;960;7;;;1/1;;3730;;
-53747;1441;VELIKO LIPJE;ŽUŽEMBERK;1557;9;;;1/1;;3362;;
-53731;1465;STARA VAS;ŠKOCJAN;2186/3;3;;;1/1;;1181;;
-53734;1959;DOMŽALE;DOMŽALE;331/1;5;;;1/1;;1037;;
-53734;1959;DOMŽALE;DOMŽALE;331/1;5;;;1/1;;16;;
-53727;2303;SOLKAN;NOVA GORICA;995/3;3;;;1/1;;662;;
-53727;2303;SOLKAN;NOVA GORICA;3079;3;;;1/1;;340;;
-53724;1836;KRESNICE;LITIJA;11/1;7;;;1/1;;5355;;
-53723;1467;DRUŽINSKA VAS;ŠMARJEŠKE TOPLICE;433/55;3;;;1/1;;561;;
-53680;1468;BELA CERKEV;ŠMARJEŠKE TOPLICE;840;5;;;1/1;;1406;;
-53697;2423;GABROVICA;KOMEN;296;7;;;1/1;;1396;;
-53684;1500;DOBINDOL;DOLENJSKE TOPLICE;*100;3;;;1/1;;18;;
-53684;1500;DOBINDOL;DOLENJSKE TOPLICE;1926/2;3;;;1/1;;210;;
-53684;1500;DOBINDOL;DOLENJSKE TOPLICE;*101;5;;;1/1;;237;;
-53682;2304;NOVA GORICA;NOVA GORICA;380/1;5;;;1/1;;764;;
-53677;1765;VINJE;DOL PRI LJUBLJANI;668;7;;;1/1;;1057;;
-53675;1678;OTOK II;CERKNICA;2447;7;;;1/1;;971;;
-53675;1678;OTOK II;CERKNICA;2525;7;;;1/2;;3072;;
-53672;655;MELJE;MARIBOR;645;5;;;739/10000;;3480;;
-53673;2452;DIVAČA;DIVAČA;518/5;3;;;1/1;;1132;;
-53673;2452;DIVAČA;DIVAČA;518/4;3;;;1/1;;860;;
-53670;1839;JABLANICA;ŠMARTNO PRI LITIJI;693/4;3;;;1/1;;190;;
-53670;1839;JABLANICA;ŠMARTNO PRI LITIJI;696/14;3;;;1/7;;220;;
-53670;1839;JABLANICA;ŠMARTNO PRI LITIJI;696/9;3;;;1/1;;613;;
-53658;2122;HUJE;KRANJ;249/2;5;;;295/10000;;2793;;
-53657;1632;OTOK I;CERKNICA;588;7;;;1/1;;2831;;
-53657;1632;OTOK I;CERKNICA;614;7;;;1/1;;1093;;
-53657;1632;OTOK I;CERKNICA;683;7;;;1/1;;633;;
-53657;1632;OTOK I;CERKNICA;644;7;;;1/1;;2255;;
-53657;1632;OTOK I;CERKNICA;989;7;;;1/1;;2021;;
-53657;1632;OTOK I;CERKNICA;950;7;;;1/1;;1827;;
-53657;1632;OTOK I;CERKNICA;560;7;;;1/1;;6880;;
-53657;1632;OTOK I;CERKNICA;613;7;;;1/1;;680;;
-53657;1632;OTOK I;CERKNICA;823;7;;;1/1;;3604;;
-53657;1632;OTOK I;CERKNICA;849;7;;;1/1;;4237;;
-53655;1838;LITIJA;LITIJA;910/16;3;;;1/1;;20;;
-53649;1678;OTOK II;CERKNICA;1668/2;7;;;1/1;;4244;;
-53649;1678;OTOK II;CERKNICA;1613;7;;;1/1;;9610;;
-53648;1075;OSTROŽNO;CELJE;*672;3;;;1/1;;98;;
-53648;1075;OSTROŽNO;CELJE;713/32;3;;;1/1;;536;;
-53648;1075;OSTROŽNO;CELJE;*672;5;;;1/1;;98;;
-53646;1696;RUDNIK;ŠKOFLJICA;1907/9;3;;;1/1;;65;;
-53646;1696;RUDNIK;ŠKOFLJICA;1907/11;3;;;1/1;;175;;
-53646;1696;RUDNIK;ŠKOFLJICA;1907/1;3;;;1/1;;776;;
-53646;1696;RUDNIK;ŠKOFLJICA;1907/12;3;;;1/1;;109;;
-53645;1845;MORAVČE;LITIJA;146/30;3;;;830/958;;958;;
-53644;1632;OTOK I;CERKNICA;859/1;7;;;1/1;;2450;;
-53644;1632;OTOK I;CERKNICA;1204;7;;;1/1;;10348;;
-53642;1678;OTOK II;CERKNICA;922/2;7;;;1/1;;5433;;
-53653;1678;OTOK II;CERKNICA;1720/2;7;;;1/1;;5653;;
-53653;1678;OTOK II;CERKNICA;1656/2;7;;;1/1;;3323;;
-53642;1678;OTOK II;CERKNICA;922/1;7;;;1/13;;2783;;
-53641;1650;BABNA POLICA;LOŠKA DOLINA;671;3;;;1/2;;475;;
-53640;1851;GRADIŠČE;ŠMARTNO PRI LITIJI;319/1;7;;;1/1;;5489;;
-53640;1851;GRADIŠČE;ŠMARTNO PRI LITIJI;325;7;;;1/1;;12762;;
-53640;1851;GRADIŠČE;ŠMARTNO PRI LITIJI;320;7;;;1/1;;1047;;
-53640;1851;GRADIŠČE;ŠMARTNO PRI LITIJI;324;7;;;1/1;;888;;
-53640;1851;GRADIŠČE;ŠMARTNO PRI LITIJI;327;7;;;1/1;;1990;;
-53637;1838;LITIJA;LITIJA;887/10;3;;;1/1;;37;;
-53635;112;VEŠČICA;MURSKA SOBOTA;1216;3;;;1/1;;691;;
-53635;112;VEŠČICA;MURSKA SOBOTA;1215/1;3;;;1/1;;551;;
-53631;99;FILOVCI;MORAVSKE TOPLICE;3042;5;;;1/1;;1242;;
-53605;2344;CERKNO;CERKNO;1425;5;;;1/2;;64;;
-53599;1886;ZAGORJE-MESTO;ZAGORJE OB SAVI;1184;3;;;1/1;;644;;
-53598;2015;GORENJI LOGATEC;LOGATEC;636/6;3;;;1/1;;1554;;
-53593;1871;TRBOVLJE;TRBOVLJE;791/16;3;;;1/1;;280;;
-53591;478;PARADIŽ;CIRKULANE;512/2;7;;;1/1;;7972;;
-53590;1871;TRBOVLJE;TRBOVLJE;823/32;3;;;1/1;;58;;
-53590;1871;TRBOVLJE;TRBOVLJE;*300;3;;;1/1;;469;;
-53588;1871;TRBOVLJE;TRBOVLJE;368/22;3;;;1/1;;303;;
-53586;2352;SPODNJA KANOMLJA;IDRIJA;278/4;7;;;1/2;;148;;
-53586;2352;SPODNJA KANOMLJA;IDRIJA;278/3;7;;;1/2;;235;;
-53585;416;NOVA VAS PRI MARKOVCIH;MARKOVCI;258/30;3;;;1/1;;983;;
-53582;419;ŠTURMOVCI;VIDEM;478/3;7;;;29988/1529680;;191210;;
-53579;350;LOČIČ;DESTRNIK;424/1;7;;;1/1;;400979;;
-53579;350;LOČIČ;DESTRNIK;424/2;7;;;1/1;;4189;;
-53578;1580;ONEK;KOČEVJE;160/25;3;;;1/1;;600;;
-53577;604;GRADIŠKA;KUNGOTA;399/32;3;;;1/1;;10;;
-53577;604;GRADIŠKA;KUNGOTA;399/28;3;;;1/1;;695;;
-53574;445;ZGORNJA PRISTAVA;VIDEM;465/5;3;;;1/1;;147;;
-53574;445;ZGORNJA PRISTAVA;VIDEM;465/4;3;;;1/1;;904;;
-53574;445;ZGORNJA PRISTAVA;VIDEM;476;3;;;1/1;;256;;
-53573;551;MOČNA;LENART;45/2;5;;;1/1;;406;;
-53561;1717;VELIKE LAŠČE;VELIKE LAŠČE;1587/1;3;;;1/1;;3835;;
-53560;1468;BELA CERKEV;ŠMARJEŠKE TOPLICE;2495/2;7;;;1/1;;667;;
-53560;1468;BELA CERKEV;ŠMARJEŠKE TOPLICE;2495/1;7;;;1/1;;283;;
-53559;1577;KOČEVJE;KOČEVJE;93;5;;;1/1;;54;;
-53559;1577;KOČEVJE;KOČEVJE;93;5;;;1/1;;359;;
-53558;2017;DOLENJI LOGATEC;LOGATEC;1627/30;3;;;1/1;;126;;
-53558;2017;DOLENJI LOGATEC;LOGATEC;1627/32;5;;;3408/10000;;102;;
-53555;1677;DOLENJA VAS;CERKNICA;3504/2;3;;;1/1;;46;;
-53555;1677;DOLENJA VAS;CERKNICA;*158;5;;;NP;;0;;
-53555;1677;DOLENJA VAS;CERKNICA;3629;5;;;1/1;;463;;
-53549;2030;SUHA;ŠKOFJA LOKA;1019/3;3;;;NP;;728;;
-53548;2030;SUHA;ŠKOFJA LOKA;1020/3;7;;;NP;;3355;;
-53547;2030;SUHA;ŠKOFJA LOKA;1019/2;3;;;NP;;962;;
-53546;2030;SUHA;ŠKOFJA LOKA;1039/4;3;;;NP;;3914;;
-53545;2477;ZAGON;POSTOJNA;655/3;3;;;1/3;;324;;
-53545;2477;ZAGON;POSTOJNA;655/1;3;;;1/1;;516;;
-53545;2477;ZAGON;POSTOJNA;650/5;3;;;1/1;;232;;
-53545;2477;ZAGON;POSTOJNA;655/2;5;;;1/1;;119;;
-53545;2477;ZAGON;POSTOJNA;654/2;5;;;1/1;;601;;
-53544;2030;SUHA;ŠKOFJA LOKA;1038/1;3;;;NP;;492;;
-53544;2030;SUHA;ŠKOFJA LOKA;1039/12;3;;;NP;;728;;
-53544;2030;SUHA;ŠKOFJA LOKA;1034/2;3;;;NP;;714;;
-53544;2030;SUHA;ŠKOFJA LOKA;1038/2;3;;;NP;;193;;
-53542;1491;LAKOVNICE;NOVO MESTO;469/4;3;;;1/1;;220;;
-53542;1491;LAKOVNICE;NOVO MESTO;295/s;5;;;1/1;;34;;
-53542;1491;LAKOVNICE;NOVO MESTO;*295;5;;;1/1;;450;;
-53539;1710;GRADIŠČE;LJUBLJANA;1181/9;7;;;1/1;;717;;
-53533;2302;KROMBERK;NOVA GORICA;1186/10;3;;;26/100;;90;;
-53609;1886;ZAGORJE-MESTO;ZAGORJE OB SAVI;1356;3;;;1/1;;521;;
-53552;2189;REČICA;BLED;392/11;5;;;155/384;;121;;
-53552;2189;REČICA;BLED;392/4;5;;;155/384;;338;;
-53543;1451;MIRNA PEČ;MIRNA PEČ;442/2;7;;;1/1;;529;;
-53543;1451;MIRNA PEČ;MIRNA PEČ;50/1.S;5;;;1/1;;65;;
-53543;1451;MIRNA PEČ;MIRNA PEČ;50/2.S;5;;;1/1;;327;;
-53543;1451;MIRNA PEČ;MIRNA PEČ;50/2.S;5;;;1/1;;327;;
-53540;2461;DANE;DIVAČA;1069;3;;;1/1;;946;;
-53533;2302;KROMBERK;NOVA GORICA;1186/9;3;;;1/1;;857;;
-53533;2302;KROMBERK;NOVA GORICA;1187/2;3;;;5/100;;477;;
-53533;2302;KROMBERK;NOVA GORICA;1186/7;3;;;60/100;;600;;
-53533;2302;KROMBERK;NOVA GORICA;1186/8;3;;;39/100;;400;;
-53533;2302;KROMBERK;NOVA GORICA;1183/5;3;;;28/100;;90;;
-53533;2302;KROMBERK;NOVA GORICA;1186/11;3;;;3/100;;180;;
-53533;2302;KROMBERK;NOVA GORICA;1182/3;3;;;1/1;;778;;
-53533;2302;KROMBERK;NOVA GORICA;1186/1;3;;;10/100;;550;;
-53533;2302;KROMBERK;NOVA GORICA;1186/12;3;;;21/100;;449;;
-53533;2302;KROMBERK;NOVA GORICA;1186/6;3;;;14/100;;140;;
-53530;2302;KROMBERK;NOVA GORICA;1182/11;3;;;61/100;;4384;;
-53530;2302;KROMBERK;NOVA GORICA;1182/9;3;;;1/1;;313;;
-53530;2302;KROMBERK;NOVA GORICA;1182/10;3;;;1/1;;412;;
-53530;2302;KROMBERK;NOVA GORICA;1182/13;3;;;1/1;;119;;
-53530;2302;KROMBERK;NOVA GORICA;1182/15;3;;;12/100;;90;;
-53525;105;MURSKA SOBOTA;MURSKA SOBOTA;4283/1;3;;;1/1;;1580;;
-53524;2392;AJDOVŠČINA;AJDOVŠČINA;1771/2;3;;;1/1;;16565;;
-53520;1765;VINJE;DOL PRI LJUBLJANI;480/11;3;;;1/1;;539;;
-53502;1756;ČRNUČE;LJUBLJANA;145/1;3;;;30/200;;567;;
-53497;2169;KRANJSKA GORA;KRANJSKA GORA;407/6;3;;;1/1;;946;;
-53459;2124;HRASTJE;KRANJ;4/1;10;;;1/6;;241;;
-53531;2631;PORTOROŽ;PIRAN;5533/23;3;;;1/1;;64;;
-53526;1733;BIZOVIK;LJUBLJANA;456/2;5;;;1/1;;145;;
-53521;1772;SLAPE;LJUBLJANA;1424/1;5;;;1/1;;54;;
-53509;2131;STRAŽIŠČE;KRANJ;343/24;10;;;1/2;;53;;
-53508;2366;ZADLOG;IDRIJA;1784/4;7;;;1/1;;828;;
-53508;2366;ZADLOG;IDRIJA;*81;5;;;1/1;;940;;
-53496;851;LEGEN;SLOVENJ GRADEC;767;7;;;1/1;;3465;;
-53495;1736;BRINJE I;LJUBLJANA;323/3;3;;;1/1;;242;;
-53495;1736;BRINJE I;LJUBLJANA;323/1;5;;;1/1;;408;;
-53474;2629;DVORI NAD IZOLO;IZOLA;1783/5;5;;;1/1;;275;;
-53467;718;KOPIVNIK;RAČE-FRAM;567/3;3;;;1/1;;733;;
-53467;718;KOPIVNIK;RAČE-FRAM;567/2;3;;;1/1;;865;;
-53465;2102;KOKRICA;KRANJ;55/3;5;;;1/1;;655;;
-53465;2102;KOKRICA;KRANJ;55/5;5;;;1/1;;221;;
-53465;2102;KOKRICA;KRANJ;55/4;5;;;1/1;;87;;
-53462;2131;STRAŽIŠČE;KRANJ;36/2;5;;;6/10;;511;;
-53454;1723;VIČ;LJUBLJANA;468;10;;;1/1;;701;;
-53454;1723;VIČ;LJUBLJANA;451/2;10;;;1/1;;2141;;
-53454;1723;VIČ;LJUBLJANA;452/1;10;;;1/1;;60;;
-53454;1723;VIČ;LJUBLJANA;454/1;10;;;1/1;;649;;
-53454;1723;VIČ;LJUBLJANA;467;10;;;1/1;;98;;
-53454;1723;VIČ;LJUBLJANA;450;10;;;1/1;;396;;
-53454;1723;VIČ;LJUBLJANA;454/2;10;;;1/1;;16;;
-53454;1723;VIČ;LJUBLJANA;466;10;;;1/1;;691;;
-53451;703;RADIZEL;HOČE-SLIVNICA;47/22;3;;;1/1;;658;;
-53414;338;SREDIŠČE;SREDIŠČE OB DRAVI;1134/2;7;;;1/1;;1356;;
-53414;338;SREDIŠČE;SREDIŠČE OB DRAVI;1193/3;7;;;1/1;;983;;
-53414;338;SREDIŠČE;SREDIŠČE OB DRAVI;1193/4;7;;;1/1;;1967;;
-53414;338;SREDIŠČE;SREDIŠČE OB DRAVI;1138/2;7;;;1/1;;2118;;
-53408;285;BRATONEČICE;SVETI TOMAŽ;1391/2;7;;;1/1;;4403;;
-53394;1724;BREZOVICA;BREZOVICA;1095/5;5;;;1/1;;625;;
-53393;1959;DOMŽALE;DOMŽALE;924/4;3;;;1/1;;977;;
-53389;1939;DOBENO;MENGEŠ;365/9;3;;;1/1;;176;;
-53389;1939;DOBENO;MENGEŠ;364/19;3;;;1/1;;602;;
-53388;64;BEZNOVCI;PUCONCI;607;5;;;1/1;;804;;
-53385;2155;HRAŠE;RADOVLJICA;13/3;5;;;NP;;371;;
-53384;1619;SODRAŽICA;SODRAŽICA;2801;3;;;5/32;;82;;
-53384;1619;SODRAŽICA;SODRAŽICA;*133;5;;;1/1;;180;;
-53383;1838;LITIJA;LITIJA;1603;5;;;1/1;;49;;
-53371;134;DOKLEŽOVJE;BELTINCI;1886;9;;;1/1;;603;;
-53446;638;KRČEVINA;MARIBOR;196/3;5;;;1/1;;578;;
-53434;2018;LAZE;LOGATEC;745;7;;;1/1;;5377;;
-53434;2018;LAZE;LOGATEC;744;7;;;1/1;;4536;;
-53434;2018;LAZE;LOGATEC;739;7;;;1/1;;4960;;
-53434;2018;LAZE;LOGATEC;743/1;7;;;1/1;;4420;;
-53430;1730;MOSTE;LJUBLJANA;971/25;10;;;1/1;;1852;;
-53428;1740;SPODNJA ŠIŠKA;LJUBLJANA;958/2;10;;;1/1;;531;;
-53405;2002;VRHNIKA;VRHNIKA;2704/6;3;;;1/1;;15597;;
-53397;1982;ŠUJICA;LJUBLJANA;356/4;3;;;1/1;;230;;
-53397;1982;ŠUJICA;LJUBLJANA;356/6;3;;;1/1;;357;;
-53397;1982;ŠUJICA;LJUBLJANA;349/39;3;;;1/1;;372;;
-53397;1982;ŠUJICA;LJUBLJANA;356/5;5;;;1/1;;101;;
-53382;1739;ZGORNJA ŠIŠKA;LJUBLJANA;58/4;5;;;1/1;;26;;
-53381;660;STUDENCI;MARIBOR;2078/73;10;;;1/1;;51;;
-53379;2304;NOVA GORICA;NOVA GORICA;380/1;5;;;1/1;;764;;
-53378;1943;DOB;DOMŽALE;692/10;3;;;1/1;;1252;;
-53377;1943;DOB;DOMŽALE;692/11;3;;;536/1000;;1340;;
-53376;2213;SRPENICA;BOVEC;2678;5;;;1/1;;50;;
-53376;2213;SRPENICA;BOVEC;2674;5;;;1/1;;43;;
-53372;80;KRNCI;MORAVSKE TOPLICE;654/2;7;;;1/1;;858;;
-53371;134;DOKLEŽOVJE;BELTINCI;1885;9;;;1/1;;6500;;
-53368;2392;AJDOVŠČINA;AJDOVŠČINA;1798/2;3;;;1/1;;873;;
-53368;2392;AJDOVŠČINA;AJDOVŠČINA;1797/2;3;;;1/1;;416;;
-53347;442;SKRBLJE;MAJŠPERK;261/17;7;;;1/1;;134;;
-53347;442;SKRBLJE;MAJŠPERK;261/28;7;;;1/1;;52;;
-53343;749;STRAŽGONJCA;KIDRIČEVO;43/4;5;;;1/1;;1228;;
-53337;127;KROG;MURSKA SOBOTA;2208;3;;;1/1;;549;;
-53337;127;KROG;MURSKA SOBOTA;2209;5;;;1/1;;722;;
-53332;78;SEBEBORCI;MORAVSKE TOPLICE;1619;7;;;1/1;;813;;
-53332;78;SEBEBORCI;MORAVSKE TOPLICE;1620;7;;;1/1;;728;;
-53332;78;SEBEBORCI;MORAVSKE TOPLICE;1621;7;;;1/1;;808;;
-53332;78;SEBEBORCI;MORAVSKE TOPLICE;1622;5;;;1/1;;391;;
-53332;78;SEBEBORCI;MORAVSKE TOPLICE;1623;5;;;1/1;;2325;;
-53320;2177;JAVORNIŠKI ROVT;JESENICE;345/92;9;;;1/1;;3008;;
-53318;2103;PREDOSLJE;KRANJ;211/2;5;;;1/1;;816;;
-53315;769;LAPORJE;SLOVENSKA BISTRICA;80/10;7;;;1/1;;41;;
-53315;769;LAPORJE;SLOVENSKA BISTRICA;80/9;7;;;1/1;;43;;
-53311;1994;DOBROVA;LJUBLJANA;641/4;3;;;1/1;;869;;
-53309;2121;KLANEC;KRANJ;177/27;5;;;1/1;;434;;
-53306;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;1006/6;5;;;1/3;;635;;
-53304;740;OGLJENŠAK;SLOVENSKA BISTRICA;356/1;8;;;1/1;;982;;
-53299;130;LIPA;BELTINCI;1476;3;;;1/1;;3899;;
-53296;105;MURSKA SOBOTA;MURSKA SOBOTA;2932/5;3;;;1/1;;110;;
-53291;187;ČREŠNJEVCI;GORNJA RADGONA;317/16;3;;;1/1;;1000;;
-53289;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1000/26;5;;;1/1;;26;;
-53367;51;KRAŠČI;CANKOVA;531/4;3;;;1/1;;1188;;
-53365;136;MELINCI;BELTINCI;1141/1;3;;;1/1;;1006;;
-53365;136;MELINCI;BELTINCI;1141/2;5;;;1/1;;1012;;
-53336;534;ZGORNJI PORČIČ;SV. TROJICA V SLOV. GORICAH;142/2;5;;;1/1;;3305;;
-53336;534;ZGORNJI PORČIČ;SV. TROJICA V SLOV. GORICAH;142/2;5;;;1/1;;3305;;
-53336;534;ZGORNJI PORČIČ;SV. TROJICA V SLOV. GORICAH;142/2;5;;;1/1;;3305;;
-53335;749;STRAŽGONJCA;KIDRIČEVO;445/64;7;;;1/1;;1018;;
-53329;88;PROSENJAKOVCI;MORAVSKE TOPLICE;2702;7;;;1/1;;488;;
-53329;88;PROSENJAKOVCI;MORAVSKE TOPLICE;2704;3;;;1/1;;627;;
-53329;88;PROSENJAKOVCI;MORAVSKE TOPLICE;2703;3;;;1/1;;954;;
-53319;1994;DOBROVA;LJUBLJANA;2035/22;5;;;1/1;;15;;
