ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
-613378;1226;BABNA GORA;ŠMARJE PRI JELŠAH;1441/2;7;;;1/1;;1261;;
-613378;1226;BABNA GORA;ŠMARJE PRI JELŠAH;1440;7;;;1/1;;676;;
-613373;1755;GLINCE;LJUBLJANA;535/9;3;;;1/1;;44;;
-613377;2626;IZOLA;IZOLA;1763;10;;;1/1;;15;;
-613376;1839;JABLANICA;LITIJA;749/8;9;;;1/1;;94;;
-613373;1755;GLINCE;LJUBLJANA;535/5;3;;;1/1;;357;;
-613372;673;LOBNICA;RUŠE;195/6;10;;;1/1;;310;;
-613371;2248;TOLMIN;TOLMIN;534/65;5;;;1/2;;2;;
-613371;2248;TOLMIN;TOLMIN;534/15;5;;;1/1;;137;;
-613370;1241;LASTNIČ;PODČETRTEK;226/2;7;;;1/1;;1641;;
-613370;1241;LASTNIČ;PODČETRTEK;225/2;7;;;1/1;;176;;
-613370;1241;LASTNIČ;PODČETRTEK;226/1;7;;;1/1;;623;;
-613370;1241;LASTNIČ;PODČETRTEK;225/1;7;;;1/1;;243;;
-613370;1241;LASTNIČ;PODČETRTEK;226/3;7;;;1/1;;1123;;
-613370;1241;LASTNIČ;PODČETRTEK;*112/5;7;;;1/1;;50;;
-613370;1241;LASTNIČ;PODČETRTEK;226/4;5;;;1/1;;943;;
-613369;1627;PRIGORICA;RIBNICA;2923;7;;;1/1;;79;;
-613369;1627;PRIGORICA;RIBNICA;2924;7;;;1/1;;72;;
-613368;2234;ZATOLMIN;TOLMIN;311/7;5;;;1/1;;39;;
-613363;772;ŠTATENBERG;MAKOLE;605/2;3;;;1/1;;94;;
-613362;1827;KRKA;IVANČNA GORICA;716;3;;;1/1;;320;;
-613366;2136;BREG OB SAVI;KRANJ;303/2;7;;;1/1;;18472;;
-613364;661;LIMBUŠ;MARIBOR;13/5;3;;;1/1;;63;;
-613363;772;ŠTATENBERG;MAKOLE;*141;5;;;1/1;;325;;
-613362;1827;KRKA;IVANČNA GORICA;738;3;;;1/1;;40;;
-613362;1827;KRKA;IVANČNA GORICA;739;3;;;1/1;;43;;
-613362;1827;KRKA;IVANČNA GORICA;715;3;;;1/1;;381;;
-613361;1077;CELJE;CELJE;658/9;6;;;12/10000;;301;;
-613361;1077;CELJE;CELJE;2542/6;10;;;12/10000;;325;;
-613361;1077;CELJE;CELJE;658/13;5;;;12/10000;;4869;;
-613360;686;ZIMICA;DUPLEK;318/1;7;;;1/1;;6557;;
-613359;2175;JESENICE;JESENICE;1680;10;;;1/23;;660;;
-613359;2175;JESENICE;JESENICE;1681/11;5;;;1/1;;15;;
-613358;131;BELTINCI;BELTINCI;2642;7;;;1/1;;2279;;
-613357;2357;IDRIJA - MESTO;IDRIJA;1461/5;3;;;1/1;;48;;
-613356;1818;PODBORŠT;IVANČNA GORICA;143/2;7;;;1/4;;515;;
-613355;64;BEZNOVCI;PUCONCI;58;7;;;1/1;;3674;;
-613354;1451;MIRNA PEČ;MIRNA PEČ;983/3;10;;;1/1;;33;;
-613353;774;STOPNO;MAKOLE;623;10;;;1/1;;126;;
-613353;774;STOPNO;MAKOLE;622;10;;;1/1;;2586;;
-613353;774;STOPNO;MAKOLE;621;10;;;1/1;;101;;
-613353;774;STOPNO;MAKOLE;506;10;;;1/1;;1953;;
-613353;774;STOPNO;MAKOLE;507;10;;;1/1;;76;;
-613353;774;STOPNO;MAKOLE;505;10;;;1/1;;1137;;
-613352;2182;DOSLOVČE;ŽIROVNICA;955;7;;;1/1;;4377;;
-613352;2182;DOSLOVČE;ŽIROVNICA;956/1;7;;;1/1;;2355;;
-613352;2182;DOSLOVČE;ŽIROVNICA;964;7;;;1/1;;428;;
-613351;383;MEZGOVCI;DORNAVA;843;7;;;1/1;;4221;;
-613351;383;MEZGOVCI;DORNAVA;844;7;;;1/1;;1732;;
-613350;134;DOKLEŽOVJE;BELTINCI;1269/2;7;;;102/216;;1092;;
-613349;2260;PRAPETNO BRDO;TOLMIN;630/2;10;;;1/1;;19645;;
-613348;683;DOGOŠE;MARIBOR;2381;1;;;1/1;;341;;
-613348;683;DOGOŠE;MARIBOR;2386/5;7;;;1/1;;705;;
-613346;2004;BOROVNICA;BOROVNICA;2080/85;3;;;1/1;;401;;
-613346;2004;BOROVNICA;BOROVNICA;2080/57;3;;;1/1;;74;;
-613346;2004;BOROVNICA;BOROVNICA;2080/58;3;;;1/1;;82;;
-613345;1996;LOG;LOG-DRAGOMER;1987/7;7;;;1/1;;3057;;
-613343;1782;STARA VAS;GROSUPLJE;751/2;7;;;1/1;;188;;
-613342;2144;BISTRICA;TRŽIČ;451;9;;;1/1;;9038;;
-613341;1997;BLATNA BREZOVICA;VRHNIKA;960/86;7;;;1/1;;7962;;
-613340;301;VINSKI VRH;ORMOŽ;101;7;;;1/1;;235;;
-613340;301;VINSKI VRH;ORMOŽ;102;7;;;1/1;;5736;;
-613337;1906;SUHADOLE;KOMENDA;823/1;5;;;1/1;;325;;
-613336;1800;PODGORA;DOBREPOLJE;1897/106;9;;;1/1;;5260;;
-613335;1004;GORNJA VAS;PREBOLD;1062/2;3;;;1/1;;1160;;
-613333;1827;KRKA;IVANČNA GORICA;424/2;7;;;1/1;;1187;;
-613332;712;STARŠE;STARŠE;167/4;7;;;1/1;;33;;
-613331;653;KOŠAKI;MARIBOR;392/10;3;;;1/1;;320;;
-613331;653;KOŠAKI;MARIBOR;*148;5;;;1/1;;516;;
-613331;653;KOŠAKI;MARIBOR;*148;5;;;1/1;;516;;
-613331;653;KOŠAKI;MARIBOR;*148;5;;;1/1;;516;;
-613330;1898;MEKINJE;KAMNIK;212/47;3;;;1/1;;817;;
-613330;1898;MEKINJE;KAMNIK;212/70;3;;;1/1;;164;;
-613330;1898;MEKINJE;KAMNIK;165/5;3;;;1/1;;208;;
-613330;1898;MEKINJE;KAMNIK;165/1;3;;;1/1;;271;;
-613327;1399;ŠENTRUPERT;ŠENTRUPERT;136/67;1;;;1/1;;46;;
-613327;1399;ŠENTRUPERT;ŠENTRUPERT;136/68;1;;;1/1;;70;;
-613325;1778;VOLAVLJE;LJUBLJANA;778;8;;;1/1;;6089;;
-613325;1778;VOLAVLJE;LJUBLJANA;941;7;;;1/1;;2867;;
-613325;1778;VOLAVLJE;LJUBLJANA;666;7;;;1/1;;1320;;
-613325;1778;VOLAVLJE;LJUBLJANA;936;7;;;1/1;;2557;;
-613325;1778;VOLAVLJE;LJUBLJANA;667;7;;;1/1;;1133;;
-613325;1778;VOLAVLJE;LJUBLJANA;670;7;;;1/1;;2690;;
-613325;1778;VOLAVLJE;LJUBLJANA;940;7;;;1/1;;248;;
-613325;1778;VOLAVLJE;LJUBLJANA;669;7;;;1/1;;2302;;
-613325;1778;VOLAVLJE;LJUBLJANA;671;7;;;1/1;;3820;;
-613323;1911;KAMNIK;KAMNIK;316;3;;;1/1;;823;;
-613322;2017;DOLENJI LOGATEC;LOGATEC;375/79;3;;;1/1;;1725;;
-613321;2124;HRASTJE;ŠENČUR;151/3;5;;;11/210;;383;;
-613321;2124;HRASTJE;ŠENČUR;152/3;5;;;154/1050;;316;;
-613321;2124;HRASTJE;ŠENČUR;151/1;5;;;11/210;;405;;
-613318;1629;DOLENJA VAS;RIBNICA;716/2;3;;;1/1;;284;;
-613321;2124;HRASTJE;ŠENČUR;150;5;;;11/70;;342;;
-613321;2124;HRASTJE;ŠENČUR;150;5;;;11/70;;342;;
-613320;279;TRNOVCI;SVETI TOMAŽ;1127/1;7;;;1/1;;3085;;
-613317;1904;KAPLJA VAS;KOMENDA;78/7;3;;;1/1;;721;;
-613315;2175;JESENICE;JESENICE;764;5;;;1/2;;216;;
-613315;2175;JESENICE;JESENICE;763;5;;;1/2;;294;;
-613315;2175;JESENICE;JESENICE;762;5;;;1/2;;117;;
-613312;2147;KRIŽE;TRŽIČ;242;7;;;1/1;;10179;;
-613308;1719;LUŽARJI;VELIKE LAŠČE;906/7;9;;;1/1;;5536;;
-613308;1719;LUŽARJI;VELIKE LAŠČE;800/2;7;;;1/1;;2204;;
-613301;2357;IDRIJA - MESTO;IDRIJA;2453/2;10;;;1/1;;64;;
-613297;717;FRAM;RAČE-FRAM;862/5;3;;;1/1;;229;;
-613296;1073;TRNOVLJE;CELJE;1040/6;7;;;1/1;;7477;;
-613296;1073;TRNOVLJE;CELJE;1035/16;7;;;1/1;;1902;;
-613295;589;SLATINA;KUNGOTA;12/29;5;;;1/1;;672;;
-613276;743;GABERNIK;SLOVENSKA BISTRICA;141/8;7;;;1/1;;1637;;
-613276;743;GABERNIK;SLOVENSKA BISTRICA;141/6;7;;;1/1;;1344;;
-613276;743;GABERNIK;SLOVENSKA BISTRICA;141/9;3;;;1/1;;1745;;
-613276;743;GABERNIK;SLOVENSKA BISTRICA;*23;5;;;1/1;Na parc.št. 23.S, k.o. Gabernik (stavbišče v izmeri 126 m2) stoji 192 let star objekt v ruševinah - stanovanjska stavba s št. 112 in naslovom Gabernik 22, Zg. Polskava, objekt ima urejen priključek na električno omrežje.;126;;
-613259;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;284/110;5;;;1/2;;306;;
-613259;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;284/110;5;;;1/2;;306;;
-613259;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;284/45;5;;;1/2;;131;;
-613251;1889;PODKUM;ZAGORJE OB SAVI;1202;9;;;1/2;;1334;;
-613251;1889;PODKUM;ZAGORJE OB SAVI;1049;7;;;1/1;;2162;;
-613251;1889;PODKUM;ZAGORJE OB SAVI;1048;7;;;1/1;;4068;;
-613251;1889;PODKUM;ZAGORJE OB SAVI;1050;7;;;1/1;;8441;;
-613251;1889;PODKUM;ZAGORJE OB SAVI;1047;3;;;1/1;;6855;;
-613250;2016;BLEKOVA VAS;LOGATEC;616;9;;;1/1;;19020;;
-613247;104;RAKIČAN;MURSKA SOBOTA;753;5;;;1/1;;970;;
-613246;69;CANKOVA;CANKOVA;1479/1;3;;;1/1;;29;;
-613246;69;CANKOVA;CANKOVA;1479/2;3;;;1/1;;4620;;
-613244;137;ODRANCI;ODRANCI;1417/8;3;;;1/1;;3000;;
-613244;137;ODRANCI;ODRANCI;1417/9;3;;;1/1;;3080;;
-613241;68;KOROVCI;CANKOVA;945/2;7;;;1/1;;1638;;
-613241;68;KOROVCI;CANKOVA;380;5;;;1/1;;737;;
-613238;681;POBREŽJE;MARIBOR;872;3;;;1/1;;319;;
-613238;681;POBREŽJE;MARIBOR;873;5;;;1/1;;272;;
-613237;680;TEZNO;MARIBOR;2154/3;3;;;1/1;;82;;
-613237;680;TEZNO;MARIBOR;2153/4;3;;;1/1;;354;;
-613235;678;SPODNJE RADVANJE;MARIBOR;1172/6;3;;;1/1;;39;;
-613225;1740;SPODNJA ŠIŠKA;LJUBLJANA;151;5;;;1/1;;253;;
-613222;655;MELJE;MARIBOR;702;10;;;1/1;Po PUP-u površine za proizvodnjo in skladiščenje;715;;
-613221;734;MALO TINJE;SLOVENSKA BISTRICA;36;7;;;1/1;;1181;;
-613240;59;MOŠČANCI;PUCONCI;2025;7;;;1/1;;4576;;
-613240;59;MOŠČANCI;PUCONCI;2207;7;;;1/1;;3186;;
-613230;2249;VOLČE;TOLMIN;120/2;5;;;1/1;;216;;
-613220;734;MALO TINJE;SLOVENSKA BISTRICA;36;7;;;1/1;;1181;;
-613218;653;KOŠAKI;MARIBOR;392/10;3;;;1/1;;320;;
-613218;653;KOŠAKI;MARIBOR;*148;5;;;1/1;;516;;
-613215;420;POBREŽJE;VIDEM;21/26;7;;;1/1;;12;;
-613215;420;POBREŽJE;VIDEM;21/25;7;;;1/1;;13;;
-613215;420;POBREŽJE;VIDEM;21/27;7;;;1/1;;12;;
-613214;399;DRAŽENCI;HAJDINA;161/19;5;;;1/1;;480;;
-613213;364;VINTAROVCI;DESTRNIK;374/2;7;;;1/1;;1971;;
-613211;422;SELA;VIDEM;172;7;;;1/1;;3543;;
-613209;505;ČERMOŽIŠE;ŽETALE;1097/1;7;;;1/1;;34256;;
-613209;505;ČERMOŽIŠE;ŽETALE;1095;7;;;1/1;;9351;;
-613209;505;ČERMOŽIŠE;ŽETALE;1122;7;;;1/1;;3228;;
-613209;505;ČERMOŽIŠE;ŽETALE;1097/3;7;;;1/1;;271;;
-613209;505;ČERMOŽIŠE;ŽETALE;1118;7;;;1/1;;137;;
-613209;505;ČERMOŽIŠE;ŽETALE;1120;7;;;1/1;;40;;
-613209;505;ČERMOŽIŠE;ŽETALE;1121;7;;;1/1;;817;;
-613209;505;ČERMOŽIŠE;ŽETALE;1096/2;7;;;1/1;;2474;;
-613209;505;ČERMOŽIŠE;ŽETALE;1202;7;;;1/1;;3694;;
-613209;505;ČERMOŽIŠE;ŽETALE;1117;7;;;1/1;;1993;;
-613209;505;ČERMOŽIŠE;ŽETALE;1116/1;7;;;1/1;;435;;
-613209;505;ČERMOŽIŠE;ŽETALE;1119;7;;;1/1;;8005;;
-613209;505;ČERMOŽIŠE;ŽETALE;1116/2;7;;;1/1;;21;;
-613209;505;ČERMOŽIŠE;ŽETALE;1097/2;7;;;1/1;;3847;;
-613209;505;ČERMOŽIŠE;ŽETALE;650;5;;;1/1;;4758;;
-613208;1465;STARA VAS;ŠKOCJAN;1244/2;5;;;1/1;;451;;
-613208;1465;STARA VAS;ŠKOCJAN;*102;5;;;1/1;Na parceli št. 1251 stoji tudi stavba št. 733.;61;;
-613208;1465;STARA VAS;ŠKOCJAN;1251;5;;;1/3;Na parceli št. 1251 stoji tudi stavba št. 733.;1410;;
-613208;1465;STARA VAS;ŠKOCJAN;1279;5;;;1/1;N parceli št. 1276 stoji tudi del stavbe št. 733.;1608;;
-613208;1465;STARA VAS;ŠKOCJAN;1251;5;;;2/3;Na parceli št. 1251 stoji tudo stavba št. 372.;1410;;
-613204;419;ŠTURMOVCI;VIDEM;577;7;;;1/1;;4842;;
-613203;409;ZAMUŠANI;GORIŠNICA;158/3;3;;;1/1;;1500;;
-613198;1119;LOČE;SLOVENSKE KONJICE;269/11;3;;;1/1;;368;;
-613198;1119;LOČE;SLOVENSKE KONJICE;269/21;5;;;1/1;;280;;
-613198;1119;LOČE;SLOVENSKE KONJICE;267;5;;;1/1;gospodarsko poslopje;473;;
-613193;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;554/3;5;;;1/1;;590;;
-613188;1121;ZBELOVSKA GORA;SLOVENSKE KONJICE;860/4;7;;;1/1;;36;;
-613188;1121;ZBELOVSKA GORA;SLOVENSKE KONJICE;860/7;7;;;1/1;;534;;
-613188;1121;ZBELOVSKA GORA;SLOVENSKE KONJICE;860/3;5;;;1/1;;314;;
-613184;1374;KRAJNA BRDA;SEVNICA;280/5;7;;;1/1;;1792;;
-613184;1374;KRAJNA BRDA;SEVNICA;*38;7;;;1/1;;22;;
-613184;1374;KRAJNA BRDA;SEVNICA;279;7;;;1/1;;194;;
-613183;1048;SOCKA;VOJNIK;346;7;;;1/1;;1101;;
-613183;1048;SOCKA;VOJNIK;*134;5;;;1/1;;183;;
-613182;660;STUDENCI;MARIBOR;2269/78;3;;;1/1;;638;;
-613182;660;STUDENCI;MARIBOR;2269/88;3;;;1/1;;3725;;
-613180;1105;ŠKALCE;ZREČE;406/3;3;;;1/1;;212;;
-613180;1105;ŠKALCE;ZREČE;400/2;3;;;1/1;;512;;
-613180;1105;ŠKALCE;ZREČE;*218;5;;;1/1;;74;;
-613153;1640;RETJE;LOŠKI POTOK;3778/227;3;;;1/1;;234;;
-613151;1736;BRINJE I;LJUBLJANA;477/7;6;;;1/117;;1447;;
-613115;889;MEŽICA;MEŽICA;158;5;;;1/1;;649;;
-613103;788;BRANIK;MUTA;154/4;5;;;1/1;;422;;
-613102;889;MEŽICA;MEŽICA;158;5;;;1/1;;649;;
-613100;884;FARNA VAS;PREVALJE;166/1;3;;;1/1;;373;;
-613100;884;FARNA VAS;PREVALJE;166/4;3;;;1/1;;48;;
-613100;884;FARNA VAS;PREVALJE;166/6;3;;;1/1;;24;;
-613100;884;FARNA VAS;PREVALJE;166/5;2;;;1/1;;53;;
-613100;884;FARNA VAS;PREVALJE;166/8;5;;;1/1;;131;;
-613096;2189;REČICA;BLED;384/8;3;;;1/1;;345;;
-613096;2189;REČICA;BLED;385/14;5;;;1/1;;386;;
-613084;635;BRESTRNICA;MARIBOR;1315/2;5;;;1/1;Zraven se je prodala tudi parcela št. 1315/1, k.o. Brestrnica.;550;;
-613083;635;BRESTRNICA;MARIBOR;1315/2;5;;;1/1;Zraven se je prodala tudi parcela št. 1315/1, k.o. Brestrnica.;550;;
-613076;2296;LOKOVEC;NOVA GORICA;1260/14;7;;;1/1;;10238;;
-613076;2296;LOKOVEC;NOVA GORICA;*262;7;;;1/2;;50;;
-613076;2296;LOKOVEC;NOVA GORICA;994;7;;;1/2;;1669;;
-613076;2296;LOKOVEC;NOVA GORICA;1260/15;7;;;1/1;;1417;;
-613076;2296;LOKOVEC;NOVA GORICA;993/3;7;;;1/2;;1521;;
-613075;1997;BLATNA BREZOVICA;VRHNIKA;2099/716;7;;;1/1;;8203;;
-613045;1723;VIČ;LJUBLJANA;1149/191;5;;;1/1;;167;;
-613043;882;RAVNE;RAVNE NA KOROŠKEM;100/16;5;;;1/1;;2500;;
-613029;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;244/16;5;;;1/1;;323;;
-613028;1736;BRINJE I;LJUBLJANA;840/6;5;;;1/1;;149;;
-613022;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;1373/1;5;;;1/1;;625;;
-613021;979;PONIKVA;ŽALEC;1266/5;5;;;1/1;;555;;
-613016;660;STUDENCI;MARIBOR;1950/1;5;;;1/1;;436;;
-612986;880;BRDINJE;RAVNE NA KOROŠKEM;830;7;;;1/1;;1593;;
-612986;880;BRDINJE;RAVNE NA KOROŠKEM;828;7;;;1/1;;1726;;
-612986;880;BRDINJE;RAVNE NA KOROŠKEM;839/3;7;;;1/1;;1182;;
-612986;880;BRDINJE;RAVNE NA KOROŠKEM;826/2;7;;;1/1;;5605;;
-612986;880;BRDINJE;RAVNE NA KOROŠKEM;852/2;7;;;1/1;;213;;
-612986;880;BRDINJE;RAVNE NA KOROŠKEM;832/2;7;;;1/1;;868;;
-612986;880;BRDINJE;RAVNE NA KOROŠKEM;836/3;7;;;1/2;;497;;
-612984;824;HUDI KOT;RIBNICA NA POHORJU;727/15;9;;;1/2;;1244;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;538/4;3;;;1/24;;61;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;485/1;3;;;1/24;;382;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;485/6;3;;;1/24;;975;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;490;3;;;1/24;;1489;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;538/3;3;;;1/24;;381;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;316/2;3;;;1/24;;486;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;374;7;;;1/24;;4286;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;406;7;;;1/24;;2392;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;401;7;;;1/24;;3394;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;316/1;3;;;1/24;;406;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;485/3;3;;;1/24;;168;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;364/1;7;;;1/24;;3066;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;3398;7;;;1/24;;11956;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;3294;7;;;1/24;;4380;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;407/2;7;;;1/24;;266;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;631/4;7;;;1/24;;500;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;3302;7;;;1/24;;4397;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;407/1;7;;;1/24;;1133;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;492;7;;;1/24;;4280;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;491/1;9;;;1/24;;51673;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;154/2;9;;;1/24;;1345;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;154/3;9;;;1/24;;568;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;364/2;9;;;1/24;;1038;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;154/4;9;;;1/24;;867;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;465;9;;;1/24;;26417;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;153;9;;;1/24;;39555;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;470/8;9;;;1/24;;18850;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;454;9;;;1/24;;1194;;
-612983;1994;DOBROVA;DOBROVA-POLHOV GRADEC;157;9;;;1/24;;24256;;
-612981;1772;SLAPE;LJUBLJANA;1450/18;6;;;1/1;;15;;
-612981;1772;SLAPE;LJUBLJANA;1450/19;6;;;1/1;;15;;
-612980;681;POBREŽJE;MARIBOR;2271/1;3;;;1/1;;592;;
-612980;681;POBREŽJE;MARIBOR;2271/3;3;;;1/1;;70;;
-612980;681;POBREŽJE;MARIBOR;2284;5;;;1/1;;294;;
-612969;2408;BRESTOVICA;KOMEN;2207/1;7;;;1/1;;1000;;
-612969;2408;BRESTOVICA;KOMEN;1902;7;;;1/1;;457;;
-612969;2408;BRESTOVICA;KOMEN;141/450;7;;;1/1;;2201;;
-612969;2408;BRESTOVICA;KOMEN;2049/2;7;;;1/1;;950;;
-612969;2408;BRESTOVICA;KOMEN;2207/2;7;;;1/1;;126;;
-612969;2408;BRESTOVICA;KOMEN;2052;7;;;1/1;;791;;
-612969;2408;BRESTOVICA;KOMEN;1940/1;7;;;1/1;;471;;
-612969;2408;BRESTOVICA;KOMEN;2201;7;;;1/1;;2820;;
-612969;2408;BRESTOVICA;KOMEN;2234;7;;;1/1;;518;;
-612969;2408;BRESTOVICA;KOMEN;2001;7;;;1/1;;1349;;
-612969;2408;BRESTOVICA;KOMEN;2433/62;7;;;1/1;;1226;;
-612969;2408;BRESTOVICA;KOMEN;2182;7;;;1/1;;1374;;
-612969;2408;BRESTOVICA;KOMEN;141/7;7;;;1/1;;424;;
-612969;2408;BRESTOVICA;KOMEN;1943/2;7;;;1/1;;108;;
-612969;2408;BRESTOVICA;KOMEN;1942;7;;;1/1;;72;;
-612969;2408;BRESTOVICA;KOMEN;2206;7;;;1/1;;108;;
-612969;2408;BRESTOVICA;KOMEN;2228/3;7;;;1/1;;54;;
-612969;2408;BRESTOVICA;KOMEN;2184;7;;;1/1;;514;;
-612969;2408;BRESTOVICA;KOMEN;2041;7;;;1/1;;845;;
-612969;2408;BRESTOVICA;KOMEN;1929;7;;;1/1;;147;;
-612969;2408;BRESTOVICA;KOMEN;1964;7;;;1/1;;701;;
-612969;2408;BRESTOVICA;KOMEN;1909;7;;;1/1;;370;;
-612969;2408;BRESTOVICA;KOMEN;1887/1;7;;;1/1;;16082;;
-612969;2408;BRESTOVICA;KOMEN;2169;7;;;1/1;;2075;;
-612969;2408;BRESTOVICA;KOMEN;1913/1;7;;;1/1;;622;;
-612969;2408;BRESTOVICA;KOMEN;1934/1;7;;;1/1;;709;;
-612969;2408;BRESTOVICA;KOMEN;1903/1;7;;;1/1;;2931;;
-612969;2408;BRESTOVICA;KOMEN;1940/5;7;;;1/1;;58;;
-612969;2408;BRESTOVICA;KOMEN;1906/6;7;;;1/1;;288;;
-612969;2408;BRESTOVICA;KOMEN;1992;7;;;1/1;;1140;;
-612969;2408;BRESTOVICA;KOMEN;1890/9;7;;;1/1;;2730;;
-612969;2408;BRESTOVICA;KOMEN;2228/1;7;;;1/1;;183;;
-612969;2408;BRESTOVICA;KOMEN;2233;7;;;1/1;;10139;;
-612969;2408;BRESTOVICA;KOMEN;1940/6;7;;;1/1;;126;;
-612969;2408;BRESTOVICA;KOMEN;1915;7;;;1/1;;550;;
-612969;2408;BRESTOVICA;KOMEN;1940/3;7;;;1/1;;22;;
-612969;2408;BRESTOVICA;KOMEN;1922;7;;;1/1;;68;;
-612969;2408;BRESTOVICA;KOMEN;1910/1;7;;;1/1;;1090;;
-612969;2408;BRESTOVICA;KOMEN;1887/2;7;;;1/1;;56;;
-612969;2408;BRESTOVICA;KOMEN;141/11;7;;;1/1;;5348;;
-612969;2408;BRESTOVICA;KOMEN;2227;7;;;1/1;;1385;;
-612969;2408;BRESTOVICA;KOMEN;2433/63;7;;;1/1;;1403;;
-612969;2408;BRESTOVICA;KOMEN;1914/1;7;;;1/1;;825;;
-612969;2408;BRESTOVICA;KOMEN;1940/2;7;;;1/1;;414;;
-612969;2408;BRESTOVICA;KOMEN;1963;7;;;1/1;;842;;
-612969;2408;BRESTOVICA;KOMEN;1874;7;;;1/1;;248;;
-612969;2408;BRESTOVICA;KOMEN;1910/2;7;;;1/1;;11;;
-612969;2408;BRESTOVICA;KOMEN;141/33;7;;;1/1;;4654;;
-612969;2408;BRESTOVICA;KOMEN;2235;7;;;1/1;;1036;;
-612969;2408;BRESTOVICA;KOMEN;1890/7;7;;;1/1;;11452;;
-612969;2408;BRESTOVICA;KOMEN;1965;7;;;1/1;;745;;
-612969;2408;BRESTOVICA;KOMEN;2042;7;;;1/1;;547;;
-612969;2408;BRESTOVICA;KOMEN;141/32;7;;;1/1;;3615;;
-612969;2408;BRESTOVICA;KOMEN;2221/5;7;;;1/1;;6074;;
-612969;2408;BRESTOVICA;KOMEN;141/10;7;;;1/1;;2133;;
-612969;2408;BRESTOVICA;KOMEN;1958;7;;;1/1;;773;;
-612969;2408;BRESTOVICA;KOMEN;1999;7;;;1/1;;1223;;
-612969;2408;BRESTOVICA;KOMEN;103/541;7;;;1/1;;10348;;
-612969;2408;BRESTOVICA;KOMEN;1927;7;;;1/1;;396;;
-612969;2408;BRESTOVICA;KOMEN;1943/3;7;;;1/1;;205;;
-612969;2408;BRESTOVICA;KOMEN;1923;7;;;1/1;;111;;
-612969;2408;BRESTOVICA;KOMEN;141/9;7;;;1/1;;1324;;
-612969;2408;BRESTOVICA;KOMEN;1875;7;;;1/1;;4611;;
-612969;2408;BRESTOVICA;KOMEN;1940/4;7;;;1/1;;245;;
-612969;2408;BRESTOVICA;KOMEN;1970;7;;;1/1;;1816;;
-612969;2408;BRESTOVICA;KOMEN;1912/2;7;;;1/1;;26;;
-612969;2408;BRESTOVICA;KOMEN;1872/2;7;;;1/1;;2521;;
-612969;2408;BRESTOVICA;KOMEN;1990;7;;;1/1;;1338;;
-612969;2408;BRESTOVICA;KOMEN;141/451;7;;;1/1;;112;;
-612969;2408;BRESTOVICA;KOMEN;1872/1;7;;;1/1;;975;;
-612969;2408;BRESTOVICA;KOMEN;1912/1;7;;;1/1;;506;;
-612969;2408;BRESTOVICA;KOMEN;141/12;7;;;1/1;;2295;;
-612969;2408;BRESTOVICA;KOMEN;103/536;7;;;1/1;;8222;;
-612969;2408;BRESTOVICA;KOMEN;1873;7;;;1/1;;263;;
-612969;2408;BRESTOVICA;KOMEN;2221/6;7;;;1/1;;126;;
-612969;2408;BRESTOVICA;KOMEN;1939;7;;;1/1;;155;;
