ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
-613383;1;15.10.2012;31.08.2012;40000;0;;;;;;23.07.2015;15.10.2012;1;4
-613369;1;15.10.2012;06.09.2012;4983;0;;;;;;23.07.2015;15.10.2012;1;4
-613355;1;15.10.2012;23.07.2012;2500;0;;;;;;23.07.2015;15.10.2012;1;4
-613350;1;15.10.2012;13.08.2012;313,5;0;;;;;;23.07.2015;15.10.2012;1;4
-613349;1;15.10.2012;17.08.2012;8000;0;;;;;;23.07.2015;15.10.2012;1;4
-613344;1;15.10.2012;27.08.2012;64000;0;;;;;;23.07.2015;15.10.2012;1;4
-613341;1;15.10.2012;18.08.2012;7962;0;;;;;;23.07.2015;15.10.2012;1;4
-613339;1;15.10.2012;10.09.2012;138000;0;;;;;;23.07.2015;15.10.2012;1;4
-613333;1;15.10.2012;22.08.2012;4154;0;;;;;;23.07.2015;15.10.2012;1;4
-613323;1;15.10.2012;17.08.2012;40000;0;;;;;;23.07.2015;15.10.2012;1;4
-613297;1;15.10.2012;01.09.2012;343,5;0;;;;;;23.07.2015;15.10.2012;1;4
-613296;1;15.10.2012;04.07.2012;36565;0;;;;;;23.07.2015;15.10.2012;1;4
-613230;1;12.10.2012;03.10.2012;23500;0;;;;;;23.07.2015;12.10.2012;1;4
-613222;2;12.10.2012;01.02.2011;67368;1;2;;;;;23.07.2015;12.10.2012;1;4
-613221;1;12.10.2012;18.09.2012;12000;0;;;;parcela je delno gradbena.;;23.07.2015;12.10.2012;1;4
-613216;1;11.10.2012;01.10.2012;138000;0;;;;;;23.07.2015;11.10.2012;1;4
-613200;1;11.10.2012;20.09.2012;90000;1;2;;;;;23.07.2015;11.10.2012;1;4
-613182;2;11.10.2012;27.02.2012;780104,4;1;2;;;;;23.07.2015;11.10.2012;1;4
-613093;1;09.10.2012;08.10.2012;77000;0;;;;;;23.07.2015;09.10.2012;1;4
-613092;1;09.10.2012;19.07.2012;155622,31;1;1;;;;;23.07.2015;09.10.2012;1;4
-613026;1;08.10.2012;26.09.2012;66898,06;1;1;;;;;23.07.2015;08.10.2012;1;4
-613024;1;08.10.2012;15.07.2011;170000;1;1;;;;;23.07.2015;08.10.2012;1;4
-612990;1;05.10.2012;04.10.2012;83000;0;;;;;;23.07.2015;05.10.2012;1;4
-612956;1;04.10.2012;23.07.2012;61000;0;;;;;;23.07.2015;04.10.2012;1;4
-612949;1;04.10.2012;11.06.2012;120000;0;;;;;;23.07.2015;04.10.2012;1;4
-612940;1;04.10.2012;12.06.2012;155000;0;;;;;;23.07.2015;04.10.2012;1;4
-612934;1;04.10.2012;06.06.2011;65000;0;;;;;;23.07.2015;04.10.2012;1;4
-612930;1;04.10.2012;24.04.2012;41000;0;;;;;;23.07.2015;04.10.2012;1;4
-612928;1;04.10.2012;19.04.2012;53000;0;;;;;;23.07.2015;04.10.2012;1;4
-612907;1;03.10.2012;03.10.2012;20000;0;;;;;;23.07.2015;03.10.2012;1;4
-612903;1;03.10.2012;26.09.2012;1460,25;0;;;;;;23.07.2015;03.10.2012;1;4
-612900;1;03.10.2012;19.09.2012;15000;0;;;;;;23.07.2015;03.10.2012;1;4
-612899;1;03.10.2012;17.09.2012;1413;0;;;;;;23.07.2015;03.10.2012;1;4
-612882;1;03.10.2012;13.07.2012;89000;0;;;;;;23.07.2015;03.10.2012;1;4
-612879;1;03.10.2012;07.09.2012;210000;0;;;;;;23.07.2015;03.10.2012;1;4
-612858;1;02.10.2012;13.09.2012;23000;0;;;;;;23.07.2015;02.10.2012;1;4
-612829;1;01.10.2012;17.09.2012;7165;0;;;;;;23.07.2015;01.10.2012;1;4
-612821;1;01.10.2012;13.09.2012;195000;0;;;;;;23.07.2015;01.10.2012;1;4
-612781;1;28.09.2012;24.09.2012;65000;0;;;;;;23.07.2015;28.09.2012;1;4
-612779;1;28.09.2012;15.09.2012;72500;0;;;;;;23.07.2015;28.09.2012;1;4
-612743;1;26.09.2012;24.09.2012;228000;0;;;;;;23.07.2015;26.09.2012;1;4
-612741;1;26.09.2012;21.08.2012;4000;0;;;;;;23.07.2015;26.09.2012;1;4
-612734;1;26.09.2012;08.05.2012;245,88;0;;;;;;23.07.2015;26.09.2012;1;4
-612714;1;25.09.2012;10.09.2012;80000;0;;;;;;23.07.2015;25.09.2012;1;4
-612699;1;25.09.2012;14.09.2012;428000;0;;;;;;23.07.2015;25.09.2012;1;4
-612680;1;24.09.2012;20.07.2012;70000;0;;;;;;23.07.2015;24.09.2012;1;4
-612659;1;24.09.2012;16.01.2012;161;0;;;;;;23.07.2015;24.09.2012;1;4
-612638;1;23.09.2012;29.06.2012;70000;0;;;;;;23.07.2015;23.09.2012;1;4
-612552;1;20.09.2012;30.08.2012;50000;0;;;;;;23.07.2015;20.09.2012;1;4
-612536;1;20.09.2012;13.07.2012;188000;1;1;;;Na parceli številka 920/14, k.o. 1704 Kamnik je zgrajena enostanovanjska hiša do 3. podaljšane gradbene faze (t.j. dokončana fasada z vgrajenimi okni ter vhodnimi in garažnimi vrati) na podlagi pravnomočnega gradbenega dovoljenja UE Ljubljana, izpostava Vič ? Rudnik, številka 351-2611/2007-6 z dne 08.03.2008.;;23.07.2015;20.09.2012;1;4
-612498;1;20.09.2012;15.05.2012;15000;0;;;;;;23.07.2015;20.09.2012;1;4
-612496;1;20.09.2012;06.08.2012;60000;0;;;;;;23.07.2015;20.09.2012;1;4
-612494;1;20.09.2012;28.05.2012;44500;0;;;;soba št. 213 v izmeri 19,20 m2 v II. nad.;;23.07.2015;20.09.2012;1;4
-612477;1;20.09.2012;30.08.2012;1804;0;;;;;;23.07.2015;20.09.2012;1;4
-612470;1;20.09.2012;01.06.2011;213127,2;1;2;;;;;23.07.2015;20.09.2012;1;4
-612459;1;20.09.2012;03.08.2012;60000;0;;;;;;23.07.2015;20.09.2012;1;4
-612412;1;19.09.2012;16.04.2012;108000;0;;;;;;23.07.2015;19.09.2012;1;4
-612411;1;19.09.2012;12.04.2012;20000;0;;;;;;23.07.2015;19.09.2012;1;4
-612410;1;19.09.2012;12.04.2012;25950;0;;;;;;23.07.2015;19.09.2012;1;4
-612399;1;19.09.2012;27.02.2012;84500;0;;;;;;23.07.2015;19.09.2012;1;4
-612398;1;19.09.2012;29.02.2012;75500;0;;;;;;23.07.2015;19.09.2012;1;4
-612343;1;18.09.2012;06.09.2012;60000;0;;;;;;23.07.2015;18.09.2012;1;4
-612342;1;18.09.2012;28.08.2012;31000;0;;;;;;23.07.2015;18.09.2012;1;4
-612305;1;17.09.2012;29.08.2012;145000;0;;;;;;23.07.2015;17.09.2012;1;4
-612302;1;17.09.2012;22.06.2012;3531;0;;;;;;23.07.2015;17.09.2012;1;4
-612296;1;17.09.2012;07.09.2012;123000;0;;;;;;23.07.2015;17.09.2012;1;4
-612283;1;17.09.2012;25.07.2012;80820;0;;;;;;23.07.2015;17.09.2012;1;4
-612282;1;17.09.2012;21.05.2012;52000;0;;;;;;23.07.2015;17.09.2012;1;4
-612275;1;17.09.2012;05.07.2012;8500;0;;;;;;23.07.2015;17.09.2012;1;4
-612260;1;17.09.2012;25.07.2012;54500;0;;;;;;23.07.2015;17.09.2012;1;4
-612256;1;17.09.2012;18.07.2012;1088,45;0;;;;;;23.07.2015;17.09.2012;1;4
-612254;1;17.09.2012;24.07.2012;118000;0;;;;;;23.07.2015;17.09.2012;1;4
-612248;1;17.09.2012;19.07.2012;60000;0;;;;;;23.07.2015;17.09.2012;1;4
-612221;1;17.09.2012;02.07.2012;27120;0;;;;;;23.07.2015;17.09.2012;1;4
-612210;1;17.09.2012;24.07.2012;63000;0;;;;;;23.07.2015;17.09.2012;1;4
-612209;1;17.09.2012;18.07.2012;249000;0;;;;;;23.07.2015;17.09.2012;1;4
-612208;1;17.09.2012;24.07.2012;6000;0;;;;;;23.07.2015;17.09.2012;1;4
-612207;1;17.09.2012;12.07.2012;5000;0;;;;;;23.07.2015;17.09.2012;1;4
-612205;1;17.09.2012;20.07.2012;70000;0;;;;;;23.07.2015;17.09.2012;1;4
-612204;1;17.09.2012;18.07.2012;97000;0;;;;;;23.07.2015;17.09.2012;1;4
-612192;1;17.09.2012;26.06.2012;1166;0;;;;;;23.07.2015;17.09.2012;1;4
-612180;1;17.09.2012;16.07.2012;21514;0;;;;;;23.07.2015;17.09.2012;1;4
-612166;1;17.09.2012;12.06.2012;3000;0;;;;;;23.07.2015;17.09.2012;1;4
-612160;1;17.09.2012;11.06.2012;7640;0;;;;;;23.07.2015;17.09.2012;1;4
-612154;1;17.09.2012;24.07.2012;2000;0;;;;;;23.07.2015;17.09.2012;1;4
-612133;1;17.09.2012;06.08.2012;60000;0;;;;;;23.07.2015;17.09.2012;1;4
-612132;1;17.09.2012;11.06.2012;4900;0;;;;;;23.07.2015;17.09.2012;1;4
-612130;1;17.09.2012;31.07.2012;7000;0;;;;;;23.07.2015;17.09.2012;1;4
-612121;1;17.09.2012;25.07.2012;47000;0;;;;;;23.07.2015;17.09.2012;1;4
-612111;1;17.09.2012;30.07.2012;3703,5;0;;;;;;23.07.2015;17.09.2012;1;4
-612100;1;17.09.2012;12.07.2012;400;0;;;;;;23.07.2015;17.09.2012;1;4
-612086;4;17.09.2012;17.07.2012;70000;0;;;;;;23.07.2015;17.09.2012;1;4
-612077;4;17.09.2012;30.05.2012;400;0;;;;;;23.07.2015;17.09.2012;1;4
-612070;1;17.09.2012;16.07.2012;22500;0;;;;;;23.07.2015;17.09.2012;1;4
-612058;1;17.09.2012;10.07.2012;83000;0;;;;;;23.07.2015;17.09.2012;1;4
-612050;1;17.09.2012;19.06.2012;18000;0;;;;;;23.07.2015;17.09.2012;1;4
-612043;1;17.09.2012;02.07.2012;114887;0;;;;;;23.07.2015;17.09.2012;1;4
-612042;1;17.09.2012;23.07.2012;49000;0;;;;;;23.07.2015;17.09.2012;1;4
-612038;1;17.09.2012;20.07.2012;6760;0;;;;;;23.07.2015;17.09.2012;1;4
-612032;1;17.09.2012;12.07.2012;109000;0;;;;;;23.07.2015;17.09.2012;1;4
-612010;1;17.09.2012;16.06.2012;3;0;;;;;;23.07.2015;17.09.2012;1;4
-611999;1;17.09.2012;15.06.2012;391,66;0;;;;;;23.07.2015;17.09.2012;1;4
-611992;1;17.09.2012;03.07.2012;200000;0;;;;;;23.07.2015;17.09.2012;1;4
-611991;1;17.09.2012;05.07.2012;350;0;;;;;;23.07.2015;17.09.2012;1;4
-611966;1;17.09.2012;15.06.2012;68000;0;;;;;;23.07.2015;17.09.2012;1;4
-611961;1;17.09.2012;30.04.2012;196;0;;;;;;23.07.2015;17.09.2012;1;4
-611959;1;17.09.2012;27.06.2012;65000;0;;;;;;23.07.2015;17.09.2012;1;4
-611927;1;17.09.2012;05.07.2012;40750;0;;;;;;23.07.2015;17.09.2012;1;4
-611898;1;17.09.2012;10.01.2012;23085;0;;;;;;23.07.2015;17.09.2012;1;4
-611870;1;17.09.2012;10.08.2012;32780;0;;;;;;23.07.2015;17.09.2012;1;4
-611867;1;17.09.2012;08.08.2012;120000;0;;;;;;23.07.2015;17.09.2012;1;4
-611862;4;17.09.2012;05.03.2012;17500;0;;;;;;23.07.2015;17.09.2012;1;4
-611849;1;17.09.2012;14.08.2012;84000;0;;;;;;23.07.2015;17.09.2012;1;4
-611828;1;17.09.2012;18.07.2012;3084,75;0;;;;;;23.07.2015;17.09.2012;1;4
-611806;1;17.09.2012;25.01.2012;1500;0;;;;;;23.07.2015;17.09.2012;1;4
-611804;1;17.09.2012;14.08.2012;384,5;0;;;;;;23.07.2015;17.09.2012;1;4
-611791;1;17.09.2012;20.08.2012;100000;0;;;;;;23.07.2015;17.09.2012;1;4
-611765;1;17.09.2012;23.07.2012;23000;0;;;;;;23.07.2015;17.09.2012;1;4
-611754;1;17.09.2012;11.08.2012;118000;0;;;;;;23.07.2015;17.09.2012;1;4
-611728;1;17.09.2012;21.07.2012;2100;0;;;;;;23.07.2015;17.09.2012;1;4
-611717;1;17.09.2012;03.07.2012;7879;0;;;;;;23.07.2015;17.09.2012;1;4
-611709;1;17.09.2012;24.07.2012;47040;0;;;;;;23.07.2015;17.09.2012;1;4
-611680;1;17.09.2012;24.08.2012;83000;0;;;;;;23.07.2015;17.09.2012;1;4
-611653;1;17.09.2012;30.06.2012;8542,1;0;;;;;;23.07.2015;17.09.2012;1;4
-611650;1;17.09.2012;30.06.2012;8045;0;;;;;;23.07.2015;17.09.2012;1;4
-611617;1;17.09.2012;09.07.2012;40000;0;;;;;;23.07.2015;17.09.2012;1;4
-611616;1;17.09.2012;05.07.2012;2113;0;;;;;;23.07.2015;17.09.2012;1;4
-611600;3;17.09.2012;06.12.2011;92638,96;0;;;;;;23.07.2015;17.09.2012;1;4
-611593;1;17.09.2012;30.07.2012;5000;0;;;;;;23.07.2015;17.09.2012;1;4
-611575;1;17.09.2012;26.07.2012;63500;0;;;;;;23.07.2015;17.09.2012;1;4
-611571;1;17.09.2012;02.08.2012;37000;0;;;;;;23.07.2015;17.09.2012;1;4
-611549;1;17.09.2012;20.06.2012;57000;0;;;;;;23.07.2015;17.09.2012;1;4
-611541;1;17.09.2012;30.05.2012;130000;0;;;;;;23.07.2015;17.09.2012;1;4
-611506;1;17.09.2012;05.06.2012;72;0;;;;;;23.07.2015;17.09.2012;1;4
-611500;1;17.09.2012;09.07.2012;54400;0;;;;;;23.07.2015;17.09.2012;1;4
-611493;1;17.09.2012;17.07.2012;3500;0;;;;prodajna pogodba;;23.07.2015;17.09.2012;1;4
-611488;1;17.09.2012;12.07.2012;70000;0;;;;;;23.07.2015;17.09.2012;1;4
-611478;1;17.09.2012;18.07.2012;50000;0;;;;;;23.07.2015;17.09.2012;1;4
-611470;1;17.09.2012;11.07.2012;287000;0;;;;;;23.07.2015;17.09.2012;1;4
-611432;1;17.09.2012;19.06.2012;40000;0;;;;;;23.07.2015;17.09.2012;1;4
-611429;1;17.09.2012;28.05.2012;1296,26;0;;;;;;23.07.2015;17.09.2012;1;4
-611425;1;17.09.2012;20.06.2012;52000;0;;;;;;23.07.2015;17.09.2012;1;4
-611423;1;17.09.2012;18.06.2012;3000;0;;;;;;23.07.2015;17.09.2012;1;4
-611416;4;17.09.2012;15.06.2012;52000;0;;;;;;23.07.2015;17.09.2012;1;4
-611394;1;17.09.2012;05.06.2012;868;0;;;;;;23.07.2015;17.09.2012;1;4
-611393;1;17.09.2012;15.05.2012;15740;0;;;;;;23.07.2015;17.09.2012;1;4
-611392;1;17.09.2012;31.05.2012;1500;0;;;;;;23.07.2015;17.09.2012;1;4
-611390;1;17.09.2012;10.04.2012;2200;0;;;;;;23.07.2015;17.09.2012;1;4
-611366;4;17.09.2012;28.03.2012;7000;0;;;;;;23.07.2015;17.09.2012;1;4
-611362;1;17.09.2012;25.01.2012;122000;0;;;;;;23.07.2015;17.09.2012;1;4
-611361;1;17.09.2012;03.11.2011;5194,37;0;;;;;;23.07.2015;17.09.2012;1;4
-611359;1;17.09.2012;05.10.2011;3800;0;;;;;;23.07.2015;17.09.2012;1;4
-611352;1;17.09.2012;17.07.2012;16000;0;;;;;;23.07.2015;17.09.2012;1;4
-611334;1;17.09.2012;22.06.2012;1665;0;;;;;;23.07.2015;17.09.2012;1;4
-611317;4;17.09.2012;09.07.2012;50000;0;;;;;;23.07.2015;17.09.2012;1;4
-611297;1;17.09.2012;17.07.2012;36000;0;;;;;;23.07.2015;17.09.2012;1;4
-611296;1;17.09.2012;16.07.2012;55000;0;;;;;;23.07.2015;17.09.2012;1;4
-611269;1;17.09.2012;16.05.2012;1027;0;;;;;;23.07.2015;17.09.2012;1;4
-611265;1;17.09.2012;11.07.2012;9218;0;;;;;;23.07.2015;17.09.2012;1;4
-611252;1;17.09.2012;05.06.2012;1500;0;;;;;;23.07.2015;17.09.2012;1;4
-611247;1;17.09.2012;06.07.2012;79273;0;;;;;;23.07.2015;17.09.2012;1;4
-611235;1;17.09.2012;25.07.2012;58000;0;;;;;;23.07.2015;17.09.2012;1;4
-611199;1;17.09.2012;27.07.2012;70000;0;;;;;;23.07.2015;17.09.2012;1;4
-611196;1;17.09.2012;20.07.2012;12093;0;;;;;;23.07.2015;17.09.2012;1;4
-611191;1;17.09.2012;24.07.2012;31000;0;;;;;;23.07.2015;17.09.2012;1;4
-611176;1;17.09.2012;03.06.2012;19439,2;0;;;;;;23.07.2015;17.09.2012;1;4
-611174;1;17.09.2012;04.06.2012;29514,6;0;;;;;;23.07.2015;17.09.2012;1;4
-611164;1;17.09.2012;12.07.2012;53000;0;;;;;;23.07.2015;17.09.2012;1;4
-611152;1;17.09.2012;16.07.2012;2500;0;;;;;;23.07.2015;17.09.2012;1;4
-611137;1;17.09.2012;02.08.2012;170621,4;0;;;;;;23.07.2015;17.09.2012;1;4
-611121;1;17.09.2012;20.07.2012;5000;0;;;;;;23.07.2015;17.09.2012;1;4
-611107;1;17.09.2012;30.07.2012;103000;0;;;;;;23.07.2015;17.09.2012;1;4
-611104;1;17.09.2012;25.04.2012;1700;0;;;;;;23.07.2015;17.09.2012;1;4
-611075;1;17.09.2012;11.06.2012;2287;0;;;;;;23.07.2015;17.09.2012;1;4
-611074;1;17.09.2012;23.07.2012;59000;0;;;;;;23.07.2015;17.09.2012;1;4
-611070;1;17.09.2012;24.07.2012;36000;0;;;;;;23.07.2015;17.09.2012;1;4
-611067;1;17.09.2012;09.07.2012;3000;0;;;;;;23.07.2015;17.09.2012;1;4
-611065;1;17.09.2012;31.07.2012;18000;0;;;;DOSTAVLJENA CENITEV.;;23.07.2015;17.09.2012;1;4
-611052;1;17.09.2012;18.06.2012;4512;0;;;;;;23.07.2015;17.09.2012;1;4
-611051;1;17.09.2012;01.08.2012;471;0;;;;;;23.07.2015;17.09.2012;1;4
-611029;1;17.09.2012;08.08.2011;31990;0;;;;;;23.07.2015;17.09.2012;1;4
-611020;1;17.09.2012;05.03.2012;26150;0;;;;;;23.07.2015;17.09.2012;1;4
-611018;1;17.09.2012;23.07.2012;6000;0;;;;;;23.07.2015;17.09.2012;1;4
-611010;1;17.09.2012;10.07.2012;16863,5;0;;;;;;23.07.2015;17.09.2012;1;4
-611006;1;17.09.2012;26.07.2012;1000;0;;;;;;23.07.2015;17.09.2012;1;4
-611003;1;17.09.2012;25.07.2012;130000;0;;;;;;23.07.2015;17.09.2012;1;4
-610998;1;17.09.2012;10.08.2012;10857,6;0;;;;;;23.07.2015;17.09.2012;1;4
-610993;1;17.09.2012;03.08.2012;27500;0;;;;;;23.07.2015;17.09.2012;1;4
-610992;1;17.09.2012;10.08.2012;235000;0;;;;;;23.07.2015;17.09.2012;1;4
-610981;1;17.09.2012;31.07.2012;1000;0;;;;;;23.07.2015;17.09.2012;1;4
-610980;1;17.09.2012;13.08.2012;75000;0;;;;;;23.07.2015;17.09.2012;1;4
-610964;2;17.09.2012;26.06.2012;15000;0;;;;;;23.07.2015;17.09.2012;1;4
-610957;2;17.09.2012;10.08.2012;110000;0;;;;;;23.07.2015;17.09.2012;1;4
-610955;1;17.09.2012;27.07.2012;80000;0;;;;;;23.07.2015;17.09.2012;1;4
-610953;1;17.09.2012;09.06.2012;1000;0;;;;;;23.07.2015;17.09.2012;1;4
-610952;1;17.09.2012;02.08.2012;99000;0;;;;;;23.07.2015;17.09.2012;1;4
-610923;1;17.09.2012;23.07.2012;12000;0;;;;;;23.07.2015;17.09.2012;1;4
-610921;1;17.09.2012;08.08.2012;200;0;;;;;;23.07.2015;17.09.2012;1;4
-610893;1;17.09.2012;19.06.2012;18837;0;;;;;;23.07.2015;17.09.2012;1;4
-610892;1;17.09.2012;17.08.2012;8000;0;;;;;;23.07.2015;17.09.2012;1;4
-610886;1;17.09.2012;30.05.2012;4700;0;;;;;;23.07.2015;17.09.2012;1;4
-610883;1;17.09.2012;09.08.2012;82000;0;;;;sporazum med zakonci;;23.07.2015;17.09.2012;1;4
-610882;1;17.09.2012;02.08.2012;32000;0;;;;;;23.07.2015;17.09.2012;1;4
-610881;4;17.09.2012;10.07.2012;14000;0;;;;;;23.07.2015;17.09.2012;1;4
-610874;1;17.09.2012;17.08.2012;5000;0;;;;;;23.07.2015;17.09.2012;1;4
-610869;1;17.09.2012;02.07.2012;110000;0;;;;;;23.07.2015;17.09.2012;1;4
-610843;1;17.09.2012;17.07.2012;18000;0;;;;;;23.07.2015;17.09.2012;1;4
-610841;1;17.09.2012;12.07.2012;11000;0;;;;;;23.07.2015;17.09.2012;1;4
-610829;1;17.09.2012;29.09.2011;40000;0;;;;;;23.07.2015;17.09.2012;1;4
-610814;1;17.09.2012;28.08.2012;10800;0;;;;;;23.07.2015;17.09.2012;1;4
-610800;1;17.09.2012;06.08.2012;9040;0;;;;;;23.07.2015;17.09.2012;1;4
-610799;1;17.09.2012;31.07.2012;216;0;;;;;;23.07.2015;17.09.2012;1;4
-610795;1;17.09.2012;10.08.2012;66500;0;;;;;;23.07.2015;17.09.2012;1;4
-610793;1;17.09.2012;16.08.2012;1955;0;;;;;;23.07.2015;17.09.2012;1;4
-610785;1;17.09.2012;28.08.2012;83876;0;;;;;;23.07.2015;17.09.2012;1;4
-610784;3;17.09.2012;12.06.2012;26000;0;;;;;;23.07.2015;17.09.2012;1;4
-610779;1;17.09.2012;06.07.2012;2130;0;;;;;;23.07.2015;17.09.2012;1;4
-610771;1;17.09.2012;24.08.2012;58000;0;;;;;;23.07.2015;17.09.2012;1;4
-610770;1;17.09.2012;23.08.2012;3594;0;;;;;;23.07.2015;17.09.2012;1;4
-610766;1;17.09.2012;09.08.2012;3000;0;;;;;;23.07.2015;17.09.2012;1;4
-610764;1;17.09.2012;29.08.2012;2000;0;;;;;;23.07.2015;17.09.2012;1;4
-610747;1;17.09.2012;08.08.2012;13176;0;;;;;;23.07.2015;17.09.2012;1;4
-610739;1;17.09.2012;31.08.2012;57500;0;;;;;;23.07.2015;17.09.2012;1;4
-610732;1;17.09.2012;31.07.2012;14000;0;;;;;;23.07.2015;17.09.2012;1;4
-610726;1;17.09.2012;02.07.2012;1803;0;;;;;;23.07.2015;17.09.2012;1;4
-610721;1;17.09.2012;26.07.2012;1196,4;0;;;;;;23.07.2015;17.09.2012;1;4
-610720;1;17.09.2012;24.08.2012;115000;0;;;;;;23.07.2015;17.09.2012;1;4
-610712;1;17.09.2012;03.08.2012;6000;0;;;;;;23.07.2015;17.09.2012;1;4
-610700;4;17.09.2012;21.08.2012;31000;0;;;;;;23.07.2015;17.09.2012;1;4
-610699;4;17.09.2012;29.08.2012;155000;0;;;;;;23.07.2015;17.09.2012;1;4
-610693;1;17.09.2012;16.08.2012;1000;0;;;;;;23.07.2015;17.09.2012;1;4
-610685;1;17.09.2012;06.08.2012;144000;0;;;;;;23.07.2015;17.09.2012;1;4
-610681;1;17.09.2012;18.08.2012;5000;0;;;;;;23.07.2015;17.09.2012;1;4
-610679;1;17.09.2012;18.07.2012;47200;0;;;;;;23.07.2015;17.09.2012;1;4
-610678;1;17.09.2012;24.08.2012;124000;0;;;;;;23.07.2015;17.09.2012;1;4
-610676;1;17.09.2012;10.08.2012;15000;0;;;;;;23.07.2015;17.09.2012;1;4
-610674;1;17.09.2012;09.08.2012;41000;0;;;;;;23.07.2015;17.09.2012;1;4
-610665;1;17.09.2012;17.08.2012;499,5;0;;;;;;23.07.2015;17.09.2012;1;4
-610664;1;17.09.2012;14.08.2012;85000;0;;;;;;23.07.2015;17.09.2012;1;4
-610647;1;17.09.2012;22.04.2012;17917;0;;;;;;23.07.2015;17.09.2012;1;4
-610629;1;17.09.2012;11.07.2012;37000;0;;;;;;23.07.2015;17.09.2012;1;4
-610626;1;17.09.2012;11.07.2012;68000;0;;;;;;23.07.2015;17.09.2012;1;4
-610617;1;17.09.2012;07.06.2012;3501;0;;;;;;23.07.2015;17.09.2012;1;4
-610610;1;17.09.2012;11.07.2012;200;0;;;;;;23.07.2015;17.09.2012;1;4
-610600;1;17.09.2012;07.06.2012;10479,3;0;;;;;;23.07.2015;17.09.2012;1;4
-610594;1;17.09.2012;06.07.2012;9000;0;;;;;;23.07.2015;17.09.2012;1;4
-610593;1;17.09.2012;20.06.2012;0;0;;;;Listina za ureditev z.k. stanja;;23.07.2015;17.09.2012;1;4
-610582;1;17.09.2012;05.07.2012;5532;0;;;;;;23.07.2015;17.09.2012;1;4
-610579;1;17.09.2012;09.07.2012;400;0;;;;;;23.07.2015;17.09.2012;1;4
-610577;1;17.09.2012;05.01.2012;1360;0;;;;;;23.07.2015;17.09.2012;1;4
-610574;1;17.09.2012;08.05.2012;18000;0;;;;;;23.07.2015;17.09.2012;1;4
-610551;1;17.09.2012;04.07.2012;8000;0;;;;;;23.07.2015;17.09.2012;1;4
-610548;1;17.09.2012;01.08.2012;3000;0;;;;;;23.07.2015;17.09.2012;1;4
-610542;1;17.09.2012;09.08.2012;120000;0;;;;;;23.07.2015;17.09.2012;1;4
-610532;1;17.09.2012;06.08.2012;60000;0;;;;;;23.07.2015;17.09.2012;1;4
-610516;1;17.09.2012;10.08.2012;10325;0;;;;;;23.07.2015;17.09.2012;1;4
-610506;1;17.09.2012;12.07.2012;44100;0;;;;;;23.07.2015;17.09.2012;1;4
-610495;1;17.09.2012;16.07.2012;6000;0;;;;;;23.07.2015;17.09.2012;1;4
-610478;1;17.09.2012;16.08.2012;10;0;;;;;;23.07.2015;17.09.2012;1;4
-610431;1;17.09.2012;19.07.2012;35000;0;;;;;;23.07.2015;17.09.2012;1;4
-610424;1;17.09.2012;21.08.2012;33500;0;;;;;;23.07.2015;17.09.2012;1;4
-610388;1;17.09.2012;22.08.2012;50000;0;;;;;;23.07.2015;17.09.2012;1;4
-610374;1;17.09.2012;22.08.2012;100000;0;;;;;;23.07.2015;17.09.2012;1;4
-610370;1;17.09.2012;20.08.2012;100;0;;;;;;23.07.2015;17.09.2012;1;4
-610365;1;17.09.2012;22.08.2012;6690;0;;;;kupoprodajna pogodba;;23.07.2015;17.09.2012;1;4
-610351;1;17.09.2012;06.07.2012;51000;0;;;;;;23.07.2015;17.09.2012;1;4
-610348;1;17.09.2012;23.05.2012;79,5;0;;;;;;23.07.2015;17.09.2012;1;4
-610347;1;17.09.2012;21.08.2012;100000;0;;;;;;23.07.2015;17.09.2012;1;4
-610329;1;17.09.2012;28.08.2012;86000;0;;;;;;23.07.2015;17.09.2012;1;4
-610306;1;17.09.2012;29.08.2012;2420;0;;;;;;23.07.2015;17.09.2012;1;4
-610302;1;17.09.2012;17.08.2012;108000;0;;;;;;23.07.2015;17.09.2012;1;4
-610296;4;17.09.2012;23.08.2012;15000;0;;;;;;23.07.2015;17.09.2012;1;4
-610265;1;17.09.2012;14.08.2012;3151,6;0;;;;;;23.07.2015;17.09.2012;1;4
-610253;1;17.09.2012;30.07.2012;8552,5;0;;;;;;23.07.2015;17.09.2012;1;4
-610248;1;17.09.2012;05.07.2012;5238;0;;;;;;23.07.2015;17.09.2012;1;4
-610244;1;17.09.2012;07.07.2012;20000;0;;;;;;23.07.2015;17.09.2012;1;4
-610243;1;17.09.2012;11.07.2012;73902;0;;;;;;23.07.2015;17.09.2012;1;4
-610242;1;17.09.2012;30.07.2012;50000;0;;;;;;23.07.2015;17.09.2012;1;4
-610234;1;17.09.2012;03.08.2012;88000;0;;;;;;23.07.2015;17.09.2012;1;4
-610233;1;17.09.2012;14.08.2012;220000;0;;;;;;23.07.2015;17.09.2012;1;4
-610222;1;17.09.2012;04.07.2012;4200;0;;;;;;23.07.2015;17.09.2012;1;4
